Date,Symbol,Open,High,Low,Close,Volume,Turnover
2016-11-01 09:16:00,ASHOKLEY,91.65,92.0,91.4,91.9,138635,0
2016-11-01 09:17:00,ASHOKLEY,92.0,92.15,91.95,92.0,126978,0
2016-11-01 09:18:00,ASHOKLEY,92.05,92.05,91.85,91.9,95995,0
2016-11-01 09:19:00,ASHOKLEY,91.95,92.0,91.7,91.7,74038,0
2016-11-01 09:20:00,ASHOKLEY,91.8,91.85,91.7,91.8,50113,0
2016-11-01 09:21:00,ASHOKLEY,91.75,91.9,91.75,91.75,46607,0
2016-11-01 09:22:00,ASHOKLEY,91.7,91.75,91.5,91.5,72692,0
2016-11-01 09:23:00,ASHOKLEY,91.65,91.75,91.5,91.7,50594,0
2016-11-01 09:24:00,ASHOKLEY,91.7,91.7,91.5,91.5,90215,0
2016-11-01 09:25:00,ASHOKLEY,91.5,91.5,91.1,91.1,111981,0
2016-11-01 09:26:00,ASHOKLEY,91.15,91.35,90.95,91.35,140281,0
2016-11-01 09:27:00,ASHOKLEY,91.3,91.45,91.05,91.05,46894,0
2016-11-01 09:28:00,ASHOKLEY,91.1,91.25,91.05,91.15,60813,0
2016-11-01 09:29:00,ASHOKLEY,91.15,91.25,91.15,91.2,31312,0
2016-11-01 09:30:00,ASHOKLEY,91.25,91.35,91.2,91.25,53723,0
2016-11-01 09:31:00,ASHOKLEY,91.25,91.3,91.1,91.2,43737,0
2016-11-01 09:32:00,ASHOKLEY,91.2,91.35,91.15,91.25,34748,0
2016-11-01 09:33:00,ASHOKLEY,91.3,91.35,91.25,91.3,42091,0
2016-11-01 09:34:00,ASHOKLEY,91.3,91.4,91.3,91.35,19915,0
2016-11-01 09:35:00,ASHOKLEY,91.3,91.8,91.2,91.75,176694,0
2016-11-01 09:36:00,ASHOKLEY,91.65,91.7,91.55,91.6,35416,0
2016-11-01 09:37:00,ASHOKLEY,91.6,91.6,91.5,91.5,26296,0
2016-11-01 09:38:00,ASHOKLEY,91.5,91.55,91.4,91.4,37477,0
2016-11-01 09:39:00,ASHOKLEY,91.4,91.7,91.35,91.55,106872,0
2016-11-01 09:40:00,ASHOKLEY,91.55,91.55,91.3,91.4,29454,0
2016-11-01 09:41:00,ASHOKLEY,91.3,91.35,91.25,91.3,59879,0
2016-11-01 09:42:00,ASHOKLEY,91.25,91.3,91.2,91.2,58338,0
2016-11-01 09:43:00,ASHOKLEY,91.15,91.2,91.1,91.1,36919,0
2016-11-01 09:44:00,ASHOKLEY,91.1,91.1,91.0,91.0,81776,0
2016-11-01 09:45:00,ASHOKLEY,91.0,91.25,91.0,91.1,107066,0
2016-11-01 09:46:00,ASHOKLEY,91.2,91.2,91.0,91.1,179752,0
2016-11-01 09:47:00,ASHOKLEY,91.05,91.1,91.0,91.05,39879,0
2016-11-01 09:48:00,ASHOKLEY,91.0,91.1,91.0,91.05,29031,0
2016-11-01 09:49:00,ASHOKLEY,91.1,91.1,91.0,91.05,33089,0
2016-11-01 09:50:00,ASHOKLEY,91.1,91.1,91.0,91.0,25993,0
2016-11-01 09:51:00,ASHOKLEY,91.0,91.2,91.0,91.0,35954,0
2016-11-01 09:52:00,ASHOKLEY,91.05,91.15,91.0,91.05,11124,0
2016-11-01 09:53:00,ASHOKLEY,91.05,91.1,91.05,91.05,10945,0
2016-11-01 09:54:00,ASHOKLEY,91.05,91.1,91.05,91.05,16707,0
2016-11-01 09:55:00,ASHOKLEY,91.05,91.1,91.05,91.05,19898,0
2016-11-01 09:56:00,ASHOKLEY,91.1,91.1,91.0,91.0,17946,0
2016-11-01 09:57:00,ASHOKLEY,91.0,91.05,91.0,91.05,23647,0
2016-11-01 09:58:00,ASHOKLEY,91.0,91.1,91.0,91.1,18506,0
2016-11-01 09:59:00,ASHOKLEY,91.05,91.15,91.05,91.05,28120,0
2016-11-01 10:00:00,ASHOKLEY,91.05,91.15,91.05,91.1,18804,0
2016-11-01 10:01:00,ASHOKLEY,91.1,91.15,91.05,91.05,21084,0
2016-11-01 10:02:00,ASHOKLEY,91.05,91.1,91.0,91.1,11921,0
2016-11-01 10:03:00,ASHOKLEY,91.1,91.1,91.0,91.05,21387,0
2016-11-01 10:04:00,ASHOKLEY,91.05,91.1,91.05,91.1,11245,0
2016-11-01 10:05:00,ASHOKLEY,91.1,91.1,90.9,91.0,34981,0
2016-11-01 10:06:00,ASHOKLEY,90.95,91.0,90.9,90.9,14675,0
2016-11-01 10:07:00,ASHOKLEY,90.95,90.95,90.7,90.7,51668,0
2016-11-01 10:08:00,ASHOKLEY,90.75,90.85,90.6,90.65,46700,0
2016-11-01 10:09:00,ASHOKLEY,90.65,90.8,90.65,90.75,56136,0
2016-11-01 10:10:00,ASHOKLEY,90.8,90.85,90.7,90.75,32249,0
2016-11-01 10:11:00,ASHOKLEY,90.75,90.8,90.75,90.8,30342,0
2016-11-01 10:12:00,ASHOKLEY,90.75,90.8,90.7,90.75,15430,0
2016-11-01 10:13:00,ASHOKLEY,90.8,90.9,90.35,90.7,112458,0
2016-11-01 10:14:00,ASHOKLEY,90.75,90.8,90.7,90.7,29587,0
2016-11-01 10:15:00,ASHOKLEY,90.7,90.8,90.7,90.8,17861,0
2016-11-01 10:16:00,ASHOKLEY,90.8,90.8,90.7,90.7,19978,0
2016-11-01 10:17:00,ASHOKLEY,90.65,90.75,90.6,90.65,15764,0
2016-11-01 10:18:00,ASHOKLEY,90.6,90.7,90.55,90.55,23938,0
2016-11-01 10:19:00,ASHOKLEY,90.6,90.6,90.45,90.5,61447,0
2016-11-01 10:20:00,ASHOKLEY,90.5,90.6,90.45,90.5,26262,0
2016-11-01 10:21:00,ASHOKLEY,90.45,90.5,90.3,90.35,45258,0
2016-11-01 10:22:00,ASHOKLEY,90.35,90.4,90.3,90.35,37048,0
2016-11-01 10:23:00,ASHOKLEY,90.35,90.4,90.3,90.35,21875,0
2016-11-01 10:24:00,ASHOKLEY,90.35,90.4,90.25,90.3,30459,0
2016-11-01 10:25:00,ASHOKLEY,90.3,90.35,90.1,90.3,74386,0
2016-11-01 10:26:00,ASHOKLEY,90.25,90.25,90.15,90.2,20773,0
2016-11-01 10:27:00,ASHOKLEY,90.25,90.3,90.2,90.25,33414,0
2016-11-01 10:28:00,ASHOKLEY,90.2,90.3,90.2,90.25,23149,0
2016-11-01 10:29:00,ASHOKLEY,90.25,90.3,90.2,90.25,24708,0
2016-11-01 10:30:00,ASHOKLEY,90.2,90.3,90.15,90.2,12326,0
2016-11-01 10:31:00,ASHOKLEY,90.2,90.25,90.15,90.2,24762,0
2016-11-01 10:32:00,ASHOKLEY,90.2,90.2,90.1,90.2,28466,0
2016-11-01 10:33:00,ASHOKLEY,90.15,90.25,90.15,90.25,12396,0
2016-11-01 10:34:00,ASHOKLEY,90.25,90.25,90.1,90.15,16094,0
2016-11-01 10:35:00,ASHOKLEY,90.2,90.2,90.05,90.15,27330,0
2016-11-01 10:36:00,ASHOKLEY,90.15,90.2,90.05,90.1,29826,0
2016-11-01 10:37:00,ASHOKLEY,90.2,90.2,90.1,90.15,10672,0
2016-11-01 10:38:00,ASHOKLEY,90.15,90.2,90.1,90.15,13062,0
2016-11-01 10:39:00,ASHOKLEY,90.15,90.25,90.1,90.25,18733,0
2016-11-01 10:40:00,ASHOKLEY,90.15,90.25,90.15,90.2,10639,0
2016-11-01 10:41:00,ASHOKLEY,90.25,90.25,90.15,90.25,7401,0
2016-11-01 10:42:00,ASHOKLEY,90.2,90.25,90.2,90.25,14112,0
2016-11-01 10:43:00,ASHOKLEY,90.2,90.3,90.2,90.25,15660,0
2016-11-01 10:44:00,ASHOKLEY,90.25,90.3,90.25,90.3,28978,0
2016-11-01 10:45:00,ASHOKLEY,90.25,90.35,90.25,90.3,9746,0
2016-11-01 10:46:00,ASHOKLEY,90.3,90.35,90.25,90.25,20583,0
2016-11-01 10:47:00,ASHOKLEY,90.3,90.3,90.2,90.2,10287,0
2016-11-01 10:48:00,ASHOKLEY,90.2,90.3,90.2,90.25,7701,0
2016-11-01 10:49:00,ASHOKLEY,90.3,90.3,90.25,90.3,6650,0
2016-11-01 10:50:00,ASHOKLEY,90.25,90.35,90.25,90.3,10947,0
2016-11-01 10:51:00,ASHOKLEY,90.35,90.35,90.2,90.25,25887,0
2016-11-01 10:52:00,ASHOKLEY,90.2,90.45,90.2,90.4,21954,0
2016-11-01 10:53:00,ASHOKLEY,90.35,90.45,90.3,90.45,12809,0
2016-11-01 10:54:00,ASHOKLEY,90.5,90.75,90.45,90.6,56752,0
2016-11-01 10:55:00,ASHOKLEY,90.6,90.65,90.5,90.6,25829,0
2016-11-01 10:56:00,ASHOKLEY,90.55,90.8,90.55,90.7,66857,0
2016-11-01 10:57:00,ASHOKLEY,90.7,90.8,90.7,90.75,27860,0
2016-11-01 10:58:00,ASHOKLEY,90.8,90.85,90.75,90.8,21057,0
2016-11-01 10:59:00,ASHOKLEY,90.8,90.85,90.75,90.8,25169,0
2016-11-01 11:00:00,ASHOKLEY,90.8,90.9,90.8,90.8,24613,0
2016-11-01 11:01:00,ASHOKLEY,90.85,90.9,90.75,90.85,40785,0
2016-11-01 11:02:00,ASHOKLEY,90.8,92.05,90.8,92.05,756549,0
