RPOWER_F1,20161101,09:16,47.05,47.20,47.00,47.20,144000,59220000
RPOWER_F1,20161101,09:17,47.20,47.20,47.20,47.20,12000,59220000
RPOWER_F1,20161101,09:18,47.25,47.25,47.20,47.20,24000,59292000
RPOWER_F1,20161101,09:19,47.15,47.15,47.15,47.15,24000,59292000
RPOWER_F1,20161101,09:20,47.15,47.20,47.15,47.15,48000,59316000
RPOWER_F1,20161101,09:21,47.15,47.20,47.15,47.15,84000,59316000
RPOWER_F1,20161101,09:22,47.20,47.20,47.15,47.20,48000,59316000
RPOWER_F1,20161101,09:24,47.25,47.25,47.20,47.20,60000,59352000
RPOWER_F1,20161101,09:25,47.20,47.20,47.20,47.20,36000,59352000
RPOWER_F1,20161101,09:27,47.25,47.25,47.15,47.15,24000,59364000
RPOWER_F1,20161101,09:28,47.15,47.15,47.15,47.15,12000,59364000
RPOWER_F1,20161101,09:29,47.20,47.20,47.15,47.20,84000,59376000
RPOWER_F1,20161101,09:33,47.25,47.25,47.20,47.20,72000,59292000
RPOWER_F1,20161101,09:35,47.30,47.30,47.25,47.25,24000,59292000
RPOWER_F1,20161101,09:36,47.30,47.35,47.30,47.35,96000,59292000
RPOWER_F1,20161101,09:37,47.35,47.35,47.35,47.35,12000,59292000
RPOWER_F1,20161101,09:38,47.35,47.35,47.30,47.30,48000,59244000
RPOWER_F1,20161101,09:39,47.35,47.35,47.35,47.35,12000,59244000
RPOWER_F1,20161101,09:40,47.40,47.40,47.40,47.40,12000,59244000
RPOWER_F1,20161101,09:41,47.40,47.40,47.35,47.35,36000,59208000
RPOWER_F1,20161101,09:42,47.35,47.35,47.35,47.35,12000,59208000
RPOWER_F1,20161101,09:43,47.35,47.35,47.35,47.35,12000,59208000
RPOWER_F1,20161101,09:48,47.35,47.35,47.35,47.35,72000,59184000
RPOWER_F1,20161101,09:49,47.35,47.35,47.35,47.35,12000,59184000
RPOWER_F1,20161101,09:51,47.40,47.40,47.35,47.40,48000,59220000
