Date,Symbol,Open,High,Low,Close,Volume,Turnover
2016-11-01 09:17:00,NTPC_F1,151.6,151.6,151.25,151.4,44000,14040000
2016-11-01 09:18:00,NTPC_F1,151.4,151.55,151.4,151.5,16000,14040000
2016-11-01 09:19:00,NTPC_F1,151.45,151.45,151.25,151.25,24000,14040000
2016-11-01 09:20:00,NTPC_F1,151.3,151.3,151.0,151.0,48000,14052000
2016-11-01 09:21:00,NTPC_F1,151.0,151.2,150.95,151.2,44000,14052000
2016-11-01 09:22:00,NTPC_F1,151.35,151.4,151.35,151.4,12000,14052000
2016-11-01 09:23:00,NTPC_F1,151.5,151.7,151.5,151.7,36000,14004000
2016-11-01 09:24:00,NTPC_F1,151.8,151.85,151.75,151.75,40000,14004000
2016-11-01 09:25:00,NTPC_F1,151.75,151.75,151.75,151.75,4000,14004000
2016-11-01 09:26:00,NTPC_F1,151.65,151.65,151.65,151.65,16000,14004000
2016-11-01 09:27:00,NTPC_F1,151.5,151.6,151.5,151.6,16000,13968000
2016-11-01 09:28:00,NTPC_F1,151.5,151.5,151.5,151.5,12000,13968000
2016-11-01 09:29:00,NTPC_F1,151.35,151.35,151.0,151.0,40000,13956000
2016-11-01 09:30:00,NTPC_F1,151.0,151.3,151.0,151.3,40000,13956000
2016-11-01 09:31:00,NTPC_F1,151.4,151.5,151.4,151.5,36000,13956000
2016-11-01 09:32:00,NTPC_F1,151.7,151.7,151.65,151.65,28000,13948000
2016-11-01 09:33:00,NTPC_F1,151.7,151.7,151.6,151.6,20000,13948000
2016-11-01 09:34:00,NTPC_F1,151.7,151.7,151.65,151.65,8000,13948000
2016-11-01 09:35:00,NTPC_F1,151.65,151.65,151.65,151.65,4000,13948000
2016-11-01 09:36:00,NTPC_F1,151.7,151.7,151.6,151.6,16000,13964000
2016-11-01 09:37:00,NTPC_F1,151.65,151.65,151.55,151.55,16000,13964000
2016-11-01 09:38:00,NTPC_F1,151.6,151.65,151.35,151.35,92000,13984000
2016-11-01 09:39:00,NTPC_F1,151.4,151.4,151.2,151.2,28000,13984000
2016-11-01 09:40:00,NTPC_F1,151.2,151.4,151.05,151.4,28000,13984000
2016-11-01 09:41:00,NTPC_F1,151.3,151.3,151.3,151.3,4000,13984000
2016-11-01 09:42:00,NTPC_F1,151.4,151.5,151.4,151.5,20000,13952000
2016-11-01 09:43:00,NTPC_F1,151.5,151.5,151.5,151.5,8000,13952000
2016-11-01 09:44:00,NTPC_F1,151.6,151.6,151.5,151.5,20000,13968000
2016-11-01 09:45:00,NTPC_F1,151.6,151.6,151.6,151.6,4000,13968000
2016-11-01 09:46:00,NTPC_F1,151.65,151.65,151.6,151.6,12000,13968000
2016-11-01 09:47:00,NTPC_F1,151.7,151.75,151.65,151.75,24000,13952000
2016-11-01 09:48:00,NTPC_F1,151.75,151.8,151.7,151.7,12000,13952000
2016-11-01 09:49:00,NTPC_F1,151.75,151.75,151.65,151.65,8000,13952000
2016-11-01 09:50:00,NTPC_F1,151.65,151.65,151.65,151.65,4000,13952000
2016-11-01 09:51:00,NTPC_F1,151.6,151.6,151.45,151.45,16000,13952000
2016-11-01 09:52:00,NTPC_F1,151.4,151.4,151.4,151.4,8000,13952000
2016-11-01 09:54:00,NTPC_F1,151.3,151.3,151.3,151.3,12000,13968000
2016-11-01 09:55:00,NTPC_F1,151.35,151.35,151.35,151.35,8000,13968000
2016-11-01 09:56:00,NTPC_F1,151.5,151.55,151.4,151.5,48000,13972000
2016-11-01 09:57:00,NTPC_F1,151.4,151.4,151.4,151.4,8000,13972000
2016-11-01 09:59:00,NTPC_F1,151.4,151.4,151.4,151.4,4000,13980000
2016-11-01 10:00:00,NTPC_F1,151.45,151.45,151.45,151.45,4000,13980000
2016-11-01 10:01:00,NTPC_F1,151.45,151.55,151.45,151.55,16000,13980000
2016-11-01 10:02:00,NTPC_F1,151.5,151.5,151.45,151.45,16000,13988000
2016-11-01 10:05:00,NTPC_F1,151.5,151.5,151.45,151.45,8000,13984000
2016-11-01 10:06:00,NTPC_F1,151.55,151.6,151.55,151.6,16000,13984000
2016-11-01 10:07:00,NTPC_F1,151.55,151.65,151.55,151.55,16000,13984000
2016-11-01 10:10:00,NTPC_F1,151.5,151.5,151.5,151.5,4000,14000000
2016-11-01 10:11:00,NTPC_F1,151.55,151.55,151.4,151.4,16000,14000000
2016-11-01 10:12:00,NTPC_F1,151.45,151.45,151.45,151.45,4000,14000000
2016-11-01 10:13:00,NTPC_F1,151.4,151.5,151.4,151.5,8000,14000000
2016-11-01 10:14:00,NTPC_F1,151.4,151.4,151.4,151.4,4000,14000000
2016-11-01 10:15:00,NTPC_F1,151.4,151.4,151.4,151.4,4000,14004000
2016-11-01 10:16:00,NTPC_F1,151.5,151.55,151.5,151.55,8000,14004000
2016-11-01 10:17:00,NTPC_F1,151.55,151.55,151.55,151.55,8000,13992000
2016-11-01 10:18:00,NTPC_F1,151.6,151.6,151.55,151.55,8000,13992000
2016-11-01 10:19:00,NTPC_F1,151.55,151.55,151.55,151.55,4000,13992000
2016-11-01 10:20:00,NTPC_F1,151.6,151.6,151.6,151.6,12000,13992000
2016-11-01 10:22:00,NTPC_F1,151.5,151.5,151.5,151.5,4000,13992000
2016-11-01 10:26:00,NTPC_F1,151.6,151.6,151.6,151.6,8000,13988000
2016-11-01 10:27:00,NTPC_F1,151.65,151.65,151.65,151.65,4000,13988000
2016-11-01 10:29:00,NTPC_F1,151.55,151.55,151.55,151.55,4000,13988000
2016-11-01 10:31:00,NTPC_F1,151.55,151.6,151.55,151.6,8000,13996000
2016-11-01 10:32:00,NTPC_F1,151.6,151.6,151.6,151.6,4000,13996000
2016-11-01 10:33:00,NTPC_F1,151.7,151.7,151.7,151.7,12000,14008000
2016-11-01 10:34:00,NTPC_F1,151.75,151.75,151.75,151.75,8000,14008000
2016-11-01 10:35:00,NTPC_F1,151.8,151.9,151.8,151.8,20000,14008000
2016-11-01 10:36:00,NTPC_F1,151.9,151.9,151.85,151.85,12000,14008000
2016-11-01 10:37:00,NTPC_F1,151.9,152.2,151.9,152.15,60000,14008000
2016-11-01 10:38:00,NTPC_F1,152.15,152.3,152.15,152.2,32000,14012000
2016-11-01 10:39:00,NTPC_F1,152.25,152.3,152.25,152.3,24000,14012000
2016-11-01 10:40:00,NTPC_F1,152.3,152.4,152.2,152.4,28000,14012000
2016-11-01 10:41:00,NTPC_F1,152.35,152.45,152.3,152.3,36000,14048000
2016-11-01 10:42:00,NTPC_F1,152.3,152.3,152.3,152.3,4000,14048000
2016-11-01 10:43:00,NTPC_F1,152.35,152.35,152.3,152.3,8000,14048000
2016-11-01 10:44:00,NTPC_F1,152.3,152.3,152.15,152.2,32000,14052000
2016-11-01 10:45:00,NTPC_F1,152.15,152.15,152.1,152.15,16000,14052000
2016-11-01 10:46:00,NTPC_F1,152.1,152.1,151.9,152.0,40000,14052000
