HDFC,20161101,09:08,1382.60,1382.60,1382.60,1382.60,1073,0
HDFC,20161101,09:16,1378.00,1399.05,1377.00,1398.90,180148,0
HDFC,20161101,09:17,1399.30,1414.25,1399.30,1413.45,231239,0
HDFC,20161101,09:18,1413.05,1413.65,1410.00,1410.20,112502,0
HDFC,20161101,09:19,1410.25,1411.05,1407.40,1407.40,53797,0
HDFC,20161101,09:20,1407.45,1407.50,1404.10,1404.60,25984,0
HDFC,20161101,09:21,1404.40,1406.10,1403.35,1403.50,20533,0
HDFC,20161101,09:22,1403.50,1405.00,1402.25,1404.95,22026,0
HDFC,20161101,09:23,1404.95,1405.25,1403.30,1403.65,12031,0
HDFC,20161101,09:24,1403.60,1404.20,1402.55,1404.20,24974,0
HDFC,20161101,09:25,1404.20,1404.65,1402.20,1402.55,19741,0
HDFC,20161101,09:26,1402.25,1403.40,1402.05,1403.15,10863,0
HDFC,20161101,09:27,1403.20,1403.35,1401.30,1401.60,10919,0
HDFC,20161101,09:28,1401.60,1401.60,1399.50,1399.75,20937,0
HDFC,20161101,09:29,1399.65,1400.50,1397.95,1400.50,19161,0
HDFC,20161101,09:30,1400.55,1402.45,1400.45,1402.40,12227,0
HDFC,20161101,09:31,1402.45,1403.50,1402.05,1403.50,9287,0
HDFC,20161101,09:32,1403.45,1404.10,1403.00,1403.95,14341,0
HDFC,20161101,09:33,1403.95,1404.55,1402.65,1403.95,12934,0
HDFC,20161101,09:34,1403.95,1404.90,1403.95,1404.45,12213,0
HDFC,20161101,09:35,1403.05,1404.80,1403.05,1404.00,13383,0
HDFC,20161101,09:36,1404.35,1404.65,1403.30,1403.65,12832,0
HDFC,20161101,09:37,1403.65,1403.65,1402.65,1403.10,7467,0
HDFC,20161101,09:38,1403.10,1403.15,1401.60,1402.05,5991,0
HDFC,20161101,09:39,1402.05,1403.90,1402.00,1403.50,5317,0
HDFC,20161101,09:40,1403.50,1403.85,1401.90,1402.20,9558,0
HDFC,20161101,09:41,1402.25,1402.65,1401.65,1401.80,8188,0
HDFC,20161101,09:42,1400.75,1401.70,1400.15,1401.70,5645,0
HDFC,20161101,09:43,1401.65,1401.65,1400.00,1400.70,9159,0
HDFC,20161101,09:44,1400.70,1401.95,1400.70,1401.60,7078,0
HDFC,20161101,09:45,1401.30,1401.70,1399.65,1399.65,21131,0
HDFC,20161101,09:46,1400.15,1401.10,1400.15,1400.95,6937,0
HDFC,20161101,09:47,1401.00,1401.20,1400.35,1400.95,6187,0
HDFC,20161101,09:48,1401.40,1402.20,1401.00,1402.20,5673,0
HDFC,20161101,09:49,1402.25,1402.75,1401.05,1401.65,7412,0
HDFC,20161101,09:50,1401.70,1402.40,1401.70,1402.40,5953,0
HDFC,20161101,09:51,1402.45,1402.65,1401.30,1401.30,6026,0
HDFC,20161101,09:52,1401.35,1401.60,1400.35,1400.35,6851,0
