Date,Open,High,Low,Close,Volume,Turnover
2013-09-02,5480.25,5564.9,5478.85,5550.75,214232444,61359399999.99999
2013-09-03,5574.7,5580.95,5323.75,5341.45,250298844,73048100000.0
2013-09-04,5358.65,5460.25,5318.9,5448.1,237230494,72526100000.0
2013-09-05,5553.75,5625.75,5552.7,5592.95,274937515,94841900000.0
2013-09-06,5617.45,5688.6,5566.15,5680.4,253030740,88215400000.00002
2013-09-10,5738.5,5904.85,5738.2,5896.75,275244175,103079700000.0
2013-09-11,5887.25,5924.35,5832.7,5913.15,265006808,79805100000.0
2013-09-12,5931.15,5932.0,5815.8,5850.7,272987246,76677600000.0
2013-09-13,5828.0,5884.3,5822.9,5850.6,190768447,64033700000.0
2013-09-16,5930.3,5957.25,5798.15,5840.55,219455842,78190500000.0
2013-09-17,5824.2,5857.8,5804.9,5850.2,157938740,55506400000.0
2013-09-18,5872.75,5916.9,5840.2,5899.45,153585493,53696300000.0
2013-09-19,6044.15,6142.5,6040.15,6115.55,287191701,112912800000.0
2013-09-20,6104.55,6130.95,5932.85,6012.1,318645265,115871800000.0
2013-09-23,5945.8,5989.4,5871.4,5889.75,188322506,65961700000.0
2013-09-24,5855.0,5938.4,5854.55,5892.45,187578148,70028400000.0
2013-09-25,5901.55,5910.55,5811.1,5873.85,200162195,69889600000.0
2013-09-26,5872.8,5917.65,5864.1,5882.25,220589737,77619900000.0
2013-09-27,5905.55,5909.2,5819.3,5833.2,163067913,53033100000.00001
2013-09-30,5801.05,5810.2,5718.5,5735.3,155674706,56427700000.00001
2013-10-01,5756.1,5786.45,5700.95,5780.05,159247089,50757000000.0
2013-10-03,5819.1,5917.6,5802.7,5909.7,199793235,74819700000.0
2013-10-04,5891.3,5950.45,5885.0,5907.3,191469248,60524700000.0
2013-10-07,5889.05,5912.0,5825.85,5906.15,156387945,53484900000.0
2013-10-08,5975.0,5981.7,5913.0,5928.4,158527593,59504700000.0
2013-10-09,5893.25,6015.5,5877.1,6007.45,192037125,69049600000.0
2013-10-10,6001.05,6033.95,5979.8,6020.95,159607329,61636800000.0
2013-10-11,6104.85,6107.6,6046.4,6096.2,180834257,82830900000.0
2013-10-14,6093.0,6124.1,6082.9,6112.7,142173640,59893700000.0
2013-10-15,6147.55,6156.3,6056.55,6089.05,218304334,67450200000.00001
2013-10-17,6098.5,6110.75,6032.55,6045.85,230561463,81583100000.0
2013-10-18,6070.9,6201.45,6070.9,6189.35,250339955,83532300000.0
2013-10-21,6202.0,6218.95,6163.3,6204.95,196989071,73412500000.0
2013-10-22,6192.3,6220.1,6181.8,6202.8,161943721,58507200000.0
2013-10-23,6209.55,6217.95,6116.6,6178.35,188285223,69216500000.0
2013-10-24,6162.8,6252.45,6142.95,6164.35,176235553,67372000000.0
2013-10-25,6154.0,6174.75,6125.95,6144.9,144531462,55828200000.0
2013-10-28,6155.1,6168.75,6094.1,6101.1,146340691,52827900000.0
2013-10-29,6107.55,6228.05,6079.2,6220.9,197348371,75728700000.0
2013-10-30,6230.8,6269.2,6222.6,6251.7,177583848,68618400000.0
2013-10-31,6237.15,6309.05,6235.9,6299.15,239607127,95605400000.00002
2013-11-01,6289.75,6332.6,6286.95,6307.2,191639789,73719200000.0
2013-11-03,6332.05,6342.95,6311.15,6317.35,23856924,8582400000.0
2013-11-05,6282.15,6304.75,6244.3,6253.15,181053761,65980600000.00001
2013-11-06,6260.55,6269.7,6208.7,6215.15,157080263,54611800000.0
2013-11-07,6228.9,6288.95,6180.8,6187.25,168832431,62741300000.0
2013-11-08,6170.15,6185.15,6120.95,6140.75,150051986,59773400000.0
2013-11-11,6110.4,6141.65,6067.75,6078.8,146060450,56788100000.00001
