symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Dates,Actual,Forcasted
SYNDIBANK,1,10,10,20,52,252,-,0.04555009316550192,0.21342467796743167,['2018-05-11T00:00:00.000000000'],[51.5],[[68.209305]]
SYNDIBANK,1,10,10,21,50,252,-,0.06685839076140884,0.258569895311517,['2018-05-11T00:00:00.000000000'],[51.5],[[66.23191]]
SYNDIBANK,1,10,10,22,50,252,-,0.06431286981341186,0.2535998221872639,['2018-05-11T00:00:00.000000000'],[51.5],[[64.43271]]
SYNDIBANK,15,10,10,22,51,252,-,0.051881574564942454,0.2277752720664437,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[68.806595]
 [68.629684]
 [68.64697 ]
 [68.15    ]
 [68.0191  ]
 [67.93968 ]
 [67.664276]
 [68.47532 ]
 [68.46472 ]
 [68.017296]
 [67.71086 ]
 [67.71325 ]
 [67.94955 ]
 [67.503265]
 [67.39497 ]]"
SYNDIBANK,60,10,10,20,50,252,-,0.053187116092403994,0.23062332079042655,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000' '2018-05-26T00:00:00.000000000'
 '2018-05-27T00:00:00.000000000' '2018-05-28T00:00:00.000000000'
 '2018-05-29T00:00:00.000000000' '2018-05-30T00:00:00.000000000'
 '2018-05-31T00:00:00.000000000' '2018-06-01T00:00:00.000000000'
 '2018-06-02T00:00:00.000000000' '2018-06-03T00:00:00.000000000'
 '2018-06-04T00:00:00.000000000' '2018-06-05T00:00:00.000000000'
 '2018-06-06T00:00:00.000000000' '2018-06-07T00:00:00.000000000'
 '2018-06-08T00:00:00.000000000' '2018-06-09T00:00:00.000000000'
 '2018-06-10T00:00:00.000000000' '2018-06-11T00:00:00.000000000'
 '2018-06-12T00:00:00.000000000' '2018-06-13T00:00:00.000000000'
 '2018-06-14T00:00:00.000000000' '2018-06-15T00:00:00.000000000'
 '2018-06-16T00:00:00.000000000' '2018-06-17T00:00:00.000000000'
 '2018-06-18T00:00:00.000000000' '2018-06-19T00:00:00.000000000'
 '2018-06-20T00:00:00.000000000' '2018-06-21T00:00:00.000000000'
 '2018-06-22T00:00:00.000000000' '2018-06-23T00:00:00.000000000'
 '2018-06-24T00:00:00.000000000' '2018-06-25T00:00:00.000000000'
 '2018-06-26T00:00:00.000000000' '2018-06-27T00:00:00.000000000'
 '2018-06-28T00:00:00.000000000' '2018-06-29T00:00:00.000000000'
 '2018-06-30T00:00:00.000000000' '2018-07-01T00:00:00.000000000'
 '2018-07-02T00:00:00.000000000' '2018-07-03T00:00:00.000000000'
 '2018-07-04T00:00:00.000000000' '2018-07-05T00:00:00.000000000'
 '2018-07-06T00:00:00.000000000' '2018-07-07T00:00:00.000000000'
 '2018-07-08T00:00:00.000000000' '2018-07-09T00:00:00.000000000']","[65.4  65.   65.75 63.   61.4  59.55 55.6  58.45 58.8  59.7  60.6  60.55
 58.65 61.1  60.65 59.3  56.3  55.35 55.75 54.35 54.35 57.75 60.7  61.2
 62.7  60.5  60.3  59.55 58.15 53.7  55.85 56.85 55.45 56.5  57.95 56.65
 59.85 60.6  60.75 60.6  58.95 58.35 58.25 58.2  57.95 57.35 57.05 55.4
 55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2  53.4  52.7  51.5 ]","[[71.35761 ]
 [71.173195]
 [71.71081 ]
 [71.2529  ]
 [70.605705]
 [70.159195]
 [70.764015]
 [71.195694]
 [70.439735]
 [70.54655 ]
 [70.78059 ]
 [70.64643 ]
 [70.20984 ]
 [71.45727 ]
 [70.78852 ]
 [70.251396]
 [69.925285]
 [69.714584]
 [69.927   ]
 [69.45722 ]
 [69.56478 ]
 [71.55727 ]
 [72.050995]
 [71.93601 ]
 [73.76449 ]
 [71.84663 ]
 [71.25555 ]
 [71.30628 ]
 [70.66376 ]
 [70.43542 ]
 [70.83217 ]
 [70.74901 ]
 [70.34486 ]
 [70.224106]
 [71.10608 ]
 [70.43015 ]
 [71.43831 ]
 [71.52936 ]
 [71.634605]
 [71.461   ]
 [70.94416 ]
 [70.86596 ]
 [70.712685]
 [70.39492 ]
 [70.50446 ]
 [70.22282 ]
 [70.020164]
 [70.04129 ]
 [69.46883 ]
 [69.32055 ]
 [69.22975 ]
 [68.90962 ]
 [69.84567 ]
 [69.833275]
 [69.31617 ]
 [68.96212 ]
 [68.963806]
 [69.23418 ]
 [68.7175  ]
 [68.59209 ]]"
SYNDIBANK,15,10,10,20,52,252,-,0.07252832044243047,0.26931082496333203,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[66.2154  ]
 [66.06947 ]
 [66.080536]
 [65.67007 ]
 [65.55971 ]
 [65.493866]
 [65.26462 ]
 [65.942406]
 [65.93312 ]
 [65.55491 ]
 [65.29758 ]
 [65.29547 ]
 [65.48791 ]
 [65.11522 ]
 [65.023026]]"
SYNDIBANK,15,10,10,22,53,252,-,0.07683340560573071,0.27718839370675447,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[63.562405]
 [63.448017]
 [63.458046]
 [63.137177]
 [63.05169 ]
 [63.000076]
 [62.82215 ]
 [63.348095]
 [63.34146 ]
 [63.051147]
 [62.852417]
 [62.853607]
 [63.005962]
 [62.71692 ]
 [62.646618]]"
SYNDIBANK,15,10,10,23,53,252,-,0.06725488955701445,0.2593354768577073,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[66.44474 ]
 [66.31678 ]
 [66.32874 ]
 [65.96808 ]
 [65.872856]
 [65.81481 ]
 [65.61372 ]
 [66.20284 ]
 [66.195404]
 [65.87071 ]
 [65.64857 ]
 [65.65067 ]
 [65.82153 ]
 [65.498634]
 [65.42078 ]]"
SYNDIBANK,15,10,10,21,51,252,-,0.07252961655627992,0.2693132313056303,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[67.16402 ]
 [67.0116  ]
 [67.02167 ]
 [66.592316]
 [66.47494 ]
 [66.40681 ]
 [66.16756 ]
 [66.87723 ]
 [66.86889 ]
 [66.473305]
 [66.20379 ]
 [66.203766]
 [66.40591 ]
 [66.01616 ]
 [65.91918 ]]"
SYNDIBANK,15,10,10,23,51,252,-,0.0633327279487182,0.2516599450622172,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[67.62578 ]
 [67.47453 ]
 [67.490776]
 [67.06295 ]
 [66.95054 ]
 [66.88207 ]
 [66.64291 ]
 [67.34101 ]
 [67.33114 ]
 [66.9474  ]
 [66.68435 ]
 [66.68694 ]
 [66.89038 ]
 [66.50708 ]
 [66.41508 ]]"
SYNDIBANK,1,10,10,23,50,252,-,0.06503495412647345,0.25501951714814586,['2018-05-11T00:00:00.000000000'],[51.5],[[65.1657]]
SYNDIBANK,15,10,10,23,52,252,-,0.06436935713319247,0.25371116871985055,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[66.8852  ]
 [66.750694]
 [66.763535]
 [66.38388 ]
 [66.28312 ]
 [66.22206 ]
 [66.00978 ]
 [66.63137 ]
 [66.62318 ]
 [66.28062 ]
 [66.04622 ]
 [66.04818 ]
 [66.228424]
 [65.88771 ]
 [65.80518 ]]"
SYNDIBANK,15,10,10,21,50,252,-,0.06420132072694297,0.2533797954197275,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[67.012314]
 [66.8613  ]
 [66.87875 ]
 [66.45182 ]
 [66.34144 ]
 [66.27515 ]
 [66.037285]
 [66.73192 ]
 [66.72305 ]
 [66.341576]
 [66.079346]
 [66.083336]
 [66.285774]
 [65.902626]
 [65.81066 ]]"
SYNDIBANK,1,10,10,21,52,252,-,0.08065050242433122,0.2839903210046624,['2018-05-11T00:00:00.000000000'],[51.5],[[63.96146]]
SYNDIBANK,15,10,10,20,51,252,-,0.0646057210910499,0.2541765549594413,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[66.79198 ]
 [66.66343 ]
 [66.67384 ]
 [66.31199 ]
 [66.216125]
 [66.15827 ]
 [65.95595 ]
 [66.55344 ]
 [66.546005]
 [66.2144  ]
 [65.988914]
 [65.98896 ]
 [66.159805]
 [65.83174 ]
 [65.75087 ]]"
SYNDIBANK,15,10,10,23,50,252,-,0.05714673512242335,0.2390538331054814,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[68.280304]
 [68.111046]
 [68.12491 ]
 [67.64734 ]
 [67.51899 ]
 [67.44135 ]
 [67.17449 ]
 [67.95942 ]
 [67.94995 ]
 [67.51565 ]
 [67.2198  ]
 [67.222   ]
 [67.44824 ]
 [67.01871 ]
 [66.91355 ]]"
SYNDIBANK,1,10,10,22,53,252,-,0.05554196169706666,0.23567342170271696,['2018-05-11T00:00:00.000000000'],[51.5],[[67.01393]]
SYNDIBANK,15,10,10,20,50,252,-,0.07670524036731148,0.2769571092557681,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[64.71069 ]
 [64.59104 ]
 [64.60099 ]
 [64.26334 ]
 [64.17334 ]
 [64.1191  ]
 [63.930134]
 [64.48713 ]
 [64.47974 ]
 [64.17    ]
 [63.95895 ]
 [63.958263]
 [64.11709 ]
 [63.810356]
 [63.734684]]"
SYNDIBANK,15,10,10,22,50,252,-,0.046425865743732045,0.21546662327082597,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[70.17659 ]
 [69.99335 ]
 [70.00885 ]
 [69.49398 ]
 [69.35624 ]
 [69.27301 ]
 [68.986946]
 [69.83225 ]
 [69.82215 ]
 [69.35473 ]
 [69.03519 ]
 [69.03732 ]
 [69.282104]
 [68.81722 ]
 [68.70307 ]]"
SYNDIBANK,60,10,10,20,51,252,-,0.06322967379495797,0.2514551128829119,"['2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-19T00:00:00.000000000' '2018-05-20T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000' '2018-05-22T00:00:00.000000000'
 '2018-05-23T00:00:00.000000000' '2018-05-24T00:00:00.000000000'
 '2018-05-25T00:00:00.000000000' '2018-05-26T00:00:00.000000000'
 '2018-05-27T00:00:00.000000000' '2018-05-28T00:00:00.000000000'
 '2018-05-29T00:00:00.000000000' '2018-05-30T00:00:00.000000000'
 '2018-05-31T00:00:00.000000000' '2018-06-01T00:00:00.000000000'
 '2018-06-02T00:00:00.000000000' '2018-06-03T00:00:00.000000000'
 '2018-06-04T00:00:00.000000000' '2018-06-05T00:00:00.000000000'
 '2018-06-06T00:00:00.000000000' '2018-06-07T00:00:00.000000000'
 '2018-06-08T00:00:00.000000000' '2018-06-09T00:00:00.000000000'
 '2018-06-10T00:00:00.000000000' '2018-06-11T00:00:00.000000000'
 '2018-06-12T00:00:00.000000000' '2018-06-13T00:00:00.000000000'
 '2018-06-14T00:00:00.000000000' '2018-06-15T00:00:00.000000000'
 '2018-06-16T00:00:00.000000000' '2018-06-17T00:00:00.000000000'
 '2018-06-18T00:00:00.000000000' '2018-06-19T00:00:00.000000000'
 '2018-06-20T00:00:00.000000000' '2018-06-21T00:00:00.000000000'
 '2018-06-22T00:00:00.000000000' '2018-06-23T00:00:00.000000000'
 '2018-06-24T00:00:00.000000000' '2018-06-25T00:00:00.000000000'
 '2018-06-26T00:00:00.000000000' '2018-06-27T00:00:00.000000000'
 '2018-06-28T00:00:00.000000000' '2018-06-29T00:00:00.000000000'
 '2018-06-30T00:00:00.000000000' '2018-07-01T00:00:00.000000000'
 '2018-07-02T00:00:00.000000000' '2018-07-03T00:00:00.000000000'
 '2018-07-04T00:00:00.000000000' '2018-07-05T00:00:00.000000000'
 '2018-07-06T00:00:00.000000000' '2018-07-07T00:00:00.000000000'
 '2018-07-08T00:00:00.000000000' '2018-07-09T00:00:00.000000000']","[65.4  65.   65.75 63.   61.4  59.55 55.6  58.45 58.8  59.7  60.6  60.55
 58.65 61.1  60.65 59.3  56.3  55.35 55.75 54.35 54.35 57.75 60.7  61.2
 62.7  60.5  60.3  59.55 58.15 53.7  55.85 56.85 55.45 56.5  57.95 56.65
 59.85 60.6  60.75 60.6  58.95 58.35 58.25 58.2  57.95 57.35 57.05 55.4
 55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2  53.4  52.7  51.5 ]","[[68.18845 ]
 [68.04281 ]
 [68.445786]
 [68.09232 ]
 [67.59805 ]
 [67.25852 ]
 [67.72464 ]
 [68.056404]
 [67.479164]
 [67.560745]
 [67.735306]
 [67.62976 ]
 [67.29243 ]
 [68.243515]
 [67.73262 ]
 [67.32371 ]
 [67.07334 ]
 [66.91718 ]
 [67.07941 ]
 [66.723564]
 [66.80524 ]
 [68.325455]
 [68.70409 ]
 [68.615005]
 [70.01393 ]
 [68.545235]
 [68.09867 ]
 [68.133965]
 [67.64431 ]
 [67.46975 ]
 [67.7744  ]
 [67.71121 ]
 [67.40314 ]
 [67.31253 ]
 [67.97962 ]
 [67.4623  ]
 [68.23315 ]
 [68.30307 ]
 [68.38469 ]
 [68.25251 ]
 [67.85549 ]
 [67.79477 ]
 [67.67675 ]
 [67.43524 ]
 [67.51671 ]
 [67.30049 ]
 [67.146194]
 [67.15863 ]
 [66.724304]
 [66.609566]
 [66.54012 ]
 [66.29732 ]
 [67.01333 ]
 [67.00462 ]
 [66.60704 ]
 [66.336464]
 [66.336586]
 [66.54157 ]
 [66.14806 ]
 [66.05102 ]]"
SYNDIBANK,1,10,10,23,51,252,-,0.05624491654953379,0.2371601074159265,['2018-05-11T00:00:00.000000000'],[51.5],[[65.83459]]
NIFTY,10,10,10,20,53,252,-,0.1096946459550124,0.33120182057925407,"['2018-05-09T00:00:00.000000000' '2018-05-10T00:00:00.000000000'
 '2018-05-11T00:00:00.000000000' '2018-05-12T00:00:00.000000000'
 '2018-05-13T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000']","[10584.7  10614.35 10570.55 10617.8  10692.3  10739.35 10718.05 10679.65
 10715.5  10717.8 ]","[[6367.0093]
 [6379.9136]
 [6350.5986]
 [6403.455 ]
 [6411.282 ]
 [6388.8433]
 [6401.1436]
 [6369.1133]
 [6370.398 ]
 [6404.044 ]]"
AXISBANK,1,10,10,20,50,252,-,0.06867211463914555,0.26205364839884515,['2018-05-11T00:00:00.000000000'],[547.65],[[574.0749]]
