symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Dates,Actual,Forcasted,model
SYNDIBANK,15,,10,,,,,0.006052570092342963,0.07779826535561679,"['2018-04-30T00:00:00.000000000' '2018-05-02T00:00:00.000000000'
 '2018-05-03T00:00:00.000000000' '2018-05-04T00:00:00.000000000'
 '2018-05-07T00:00:00.000000000' '2018-05-08T00:00:00.000000000'
 '2018-05-09T00:00:00.000000000' '2018-05-10T00:00:00.000000000'
 '2018-05-11T00:00:00.000000000' '2018-05-14T00:00:00.000000000'
 '2018-05-15T00:00:00.000000000' '2018-05-16T00:00:00.000000000'
 '2018-05-17T00:00:00.000000000' '2018-05-18T00:00:00.000000000'
 '2018-05-21T00:00:00.000000000']","[55.1, 53.75, 52.95, 52.5, 53.2, 53.4, 52.7, 51.5, 51.3, 51.25, 50.2, 43.95, 44.8, 43.3, 44.55]","[[68.84607668624605], [68.35317129973694], [67.35055298589242], [64.23676102477256], [65.82455288180881], [67.88761996352724], [65.99015615980039], [65.68709009637976], [65.70064593983102], [58.97361407564723], [63.22302304136295], [63.803034769192486], [60.96917295145807], [60.68287373240922], [61.550865902241426]]",
SYNDIBANK,F1,,10,,,,,0.0011629539713271814,0.03410211095118866,"['2018-05-22T15:15:00.000000000' '2018-05-22T15:16:00.000000000'
 '2018-05-22T15:17:00.000000000' '2018-05-22T15:18:00.000000000'
 '2018-05-22T15:19:00.000000000' '2018-05-22T15:20:00.000000000'
 '2018-05-22T15:21:00.000000000' '2018-05-22T15:22:00.000000000'
 '2018-05-22T15:23:00.000000000' '2018-05-22T15:24:00.000000000'
 '2018-05-22T15:25:00.000000000' '2018-05-22T15:26:00.000000000'
 '2018-05-22T15:28:00.000000000' '2018-05-22T15:29:00.000000000'
 '2018-05-22T15:30:00.000000000']","[51.25, 51.15, 51.35, 51.25, 51.3, 51.1, 51.2, 51.2, 51.2, 51.2, 51.3, 51.3, 51.25, 51.25, 51.25]","[[51.6878496702724], [51.52099312419081], [51.60777107271314], [51.62035137246212], [51.413885298412424], [51.62088104595747], [51.665662840643876], [51.67819589863753], [51.68807897864055], [51.51704998492426], [51.70449957858198], [51.672363935720526], [51.35202867176514], [51.39762788776954], [51.59677633854727]]",
