BANKNIFTY,15,20,10,45,51,,,0.0008160651801893399,0.02856685457290214,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25711.98, 25605.43, 25726.15, 25822.1, 25715.04, 25727.68, 25724.21, 25735.29, 25791.72, 25815.41, 25660.61, 25795.19, 25926.46, 25351.58, 25708.63]",SVR
BANKNIFTY,15,20,10,7,15,,,0.0008454447327850744,0.029076532337695884,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25289.24, 25688.04, 25686.69, 25690.27, 25149.15, 25197.08, 25544.8, 25610.11, 25494.86, 26009.65, 25798.52, 24763.64, 26257.02, 25944.22, 26124.63]",SVR
BANKNIFTY,15,20,10,43,85,,,0.0007263738782266306,0.026951324238831578,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[26065.15, 26042.35, 26152.57, 26089.26, 25917.12, 25820.51, 26075.96, 26071.87, 26015.42, 25973.04, 25988.75, 24983.99, 25680.9, 25102.27, 25784.19]",SVR
BANKNIFTY,15,20,10,58,52,,,0.0008797095572433993,0.029659898132721213,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25841.04, 25951.65, 26082.32, 26133.86, 25875.64, 25783.02, 25904.22, 25915.99, 25893.25, 26039.93, 25984.45, 25758.23, 26144.0, 25907.27, 25918.84]",SVR
BANKNIFTY,15,20,10,31,58,,,0.0008808205653020222,0.0296786213511009,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25225.47, 25487.94, 25646.25, 25656.45, 25350.65, 25355.29, 25661.24, 25763.3, 25775.33, 25808.78, 25783.44, 25173.52, 26044.47, 25315.49, 25781.72]",SVR
BANKNIFTY,15,20,10,44,45,,,0.0008140203580797562,0.028531042008306605,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25639.51, 25870.36, 25944.75, 26062.13, 25695.88, 25729.14, 25708.33, 25858.19, 26148.05, 26315.28, 25998.35, 25373.04, 26896.71, 26555.82, 25996.62]",SVR
BANKNIFTY,15,20,10,45,44,,,0.0008068250545563957,0.028404666070144104,"['2018-06-06T00:00' '2018-06-07T00:00' '2018-06-08T00:00'
 '2018-06-11T00:00' '2018-06-12T00:00' '2018-06-13T00:00'
 '2018-06-14T00:00' '2018-06-15T00:00' '2018-06-18T00:00'
 '2018-06-19T00:00' '2018-06-20T00:00' '2018-06-21T00:00'
 '2018-06-22T00:00' '2018-06-25T00:00' '2018-06-26T00:00']","[26367.6, 26517.8, 26451.35, 26453.55, 26607.1, 26642.8, 26562.25, 26417.4, 26409.3, 26265.75, 26557.7, 26496.95, 26766.85, 26609.7, 26601.7]","[25581.36, 25735.57, 25817.57, 25834.82, 25480.2, 25490.74, 25736.78, 25900.75, 26110.86, 26149.01, 25965.74, 25975.55, 26822.89, 26231.82, 26000.92]",SVR
BANKNIFTY,1,20,10,44,99,,,0.02035981987178494,0.1426878406584981,['2018-10-30T00:00'],[24807.75],[24744.26],SVR
BANKNIFTY,1,20,10,27,52,,,0.15606941670275623,0.39505621967355004,['2018-10-30T00:00'],[24807.75],[25093.33],SVR
BANKNIFTY,1,20,10,44,31,,,0.11865066452516192,0.3444570575923244,['2018-10-30T00:00'],[24807.75],[25095.13],SVR
