Symbol,EndTotal,MA_Long,MA_Short,Total_Transactions
'NIFTY', 339145, 51, 27, 54
'NIFTY', 165535, 51, 43, 80
'NIFTY', 153795, 51, 44, 84
'NIFTY', 148339, 51, 45, 86
'NIFTY', 263134, 51, 48, 120
'NIFTY', 357860, 51, 15, 60
'NIFTY', 401074, 51, 31, 62
'NIFTY', 248710, 52, 51, 176
'NIFTY', 316780, 57, 51, 84
'NIFTY', 297024, 58, 51, 74
'NIFTY', 601429, 85, 51, 36
'NIFTY', 650600, 99, 51, 26
'NIFTY', 537490, 52, 7, 68
'NIFTY', 368164, 52, 27, 54
'NIFTY', 165344, 52, 43, 76
'NIFTY', 121154, 52, 44, 80
'NIFTY', 166579, 52, 45, 80
'NIFTY', 238184, 52, 48, 102
'NIFTY', 377209, 52, 15, 60
'NIFTY', 433589, 52, 31, 60
'NIFTY', 248710, 52, 51, 176
'NIFTY', 332155, 57, 52, 88
'NIFTY', 377774, 58, 52, 84
'NIFTY', 605105, 85, 52, 36
'NIFTY', 652875, 99, 52, 26
'NIFTY', 534185, 57, 7, 70
'NIFTY', 474695, 57, 27, 50
'NIFTY', 301825, 57, 43, 58
'NIFTY', 284699, 57, 44, 58
'NIFTY', 200574, 57, 45, 62
'NIFTY', 210879, 57, 48, 68
'NIFTY', 325260, 57, 15, 54
'NIFTY', 491364, 57, 31, 50
'NIFTY', 316780, 57, 51, 84
'NIFTY', 332155, 57, 52, 88
'NIFTY', 457839, 58, 57, 160
'NIFTY', 631004, 85, 57, 32
'NIFTY', 796519, 99, 57, 26
'NIFTY', 573540, 58, 7, 68
'NIFTY', 467785, 58, 27, 48
'NIFTY', 256630, 58, 43, 56
'NIFTY', 233955, 58, 44, 58
'NIFTY', 158809, 58, 45, 58
'NIFTY', 151630, 58, 48, 66
'NIFTY', 338550, 58, 15, 54
'NIFTY', 483950, 58, 31, 48
'NIFTY', 297024, 58, 51, 74
'NIFTY', 377774, 58, 52, 84
'NIFTY', 457839, 58, 57, 160
'NIFTY', 667440, 85, 58, 32
'NIFTY', 804684, 99, 58, 26
'NIFTY', 658239, 85, 7, 50
'NIFTY', 654254, 85, 27, 40
'NIFTY', 462260, 85, 43, 38
'NIFTY', 453599, 85, 44, 36
'NIFTY', 453980, 85, 45, 34
'NIFTY', 561160, 85, 48, 32
'NIFTY', 588239, 85, 15, 42
'NIFTY', 603335, 85, 31, 32
'NIFTY', 601429, 85, 51, 36
'NIFTY', 605105, 85, 52, 36
'NIFTY', 631004, 85, 57, 32
'NIFTY', 667440, 85, 58, 32
'NIFTY', 553094, 99, 85, 37
'NIFTY', 605744, 99, 7, 46
'NIFTY', 555235, 99, 27, 34
'NIFTY', 592840, 99, 43, 28
'NIFTY', 591994, 99, 44, 28
'NIFTY', 585654, 99, 45, 28
'NIFTY', 689930, 99, 48, 26
'NIFTY', 604090, 99, 15, 34
'NIFTY', 516555, 99, 31, 30
'NIFTY', 650600, 99, 51, 26
'NIFTY', 652875, 99, 52, 26
'NIFTY', 796519, 99, 57, 26
'NIFTY', 804684, 99, 58, 26
'NIFTY', 553094, 99, 85, 37
'BANKNIFTY', 1384490, 27, 7, 124
'BANKNIFTY', 2082049, 43, 7, 82
'BANKNIFTY', 2144150, 44, 7, 80
'BANKNIFTY', 2158880, 45, 7, 78
'BANKNIFTY', 2104130, 48, 7, 78
'BANKNIFTY', 851734, 15, 7, 198
'BANKNIFTY', 1645305, 31, 7, 114
'BANKNIFTY', 2121325, 51, 7, 70
'BANKNIFTY', 1939344, 52, 7, 70
'BANKNIFTY', 1690389, 57, 7, 78
'BANKNIFTY', 1674710, 58, 7, 80
'BANKNIFTY', 1950430, 85, 7, 46
'BANKNIFTY', 1834514, 99, 7, 44
'BANKNIFTY', 1384490, 27, 7, 124
'BANKNIFTY', 1523760, 43, 27, 66
'BANKNIFTY', 1518285, 44, 27, 68
'BANKNIFTY', 1566380, 45, 27, 68
'BANKNIFTY', 1507630, 48, 27, 56
'BANKNIFTY', 2067875, 27, 15, 100
'BANKNIFTY', 1287115, 31, 27, 142
'BANKNIFTY', 1295500, 51, 27, 58
'BANKNIFTY', 1286670, 52, 27, 60
'BANKNIFTY', 1387289, 57, 27, 54
'BANKNIFTY', 1387364, 58, 27, 54
'BANKNIFTY', 1636150, 85, 27, 34
'BANKNIFTY', 1337699, 99, 27, 32
'BANKNIFTY', 2082049, 43, 7, 82
'BANKNIFTY', 1523760, 43, 27, 66
'BANKNIFTY', 782945, 44, 43, 178
'BANKNIFTY', 646865, 45, 43, 124
'BANKNIFTY', 701700, 48, 43, 86
'BANKNIFTY', 1495699, 43, 15, 72
'BANKNIFTY', 1720719, 43, 31, 74
'BANKNIFTY', 836150, 51, 43, 72
'BANKNIFTY', 822650, 52, 43, 66
'BANKNIFTY', 556265, 57, 43, 58
'BANKNIFTY', 411875, 58, 43, 56
'BANKNIFTY', 846190, 85, 43, 32
'BANKNIFTY', 733640, 99, 43, 28
'BANKNIFTY', 2144150, 44, 7, 80
'BANKNIFTY', 1518285, 44, 27, 68
'BANKNIFTY', 782945, 44, 43, 178
'BANKNIFTY', 550314, 45, 44, 170
'BANKNIFTY', 862320, 48, 44, 92
'BANKNIFTY', 1528820, 44, 15, 70
'BANKNIFTY', 1593209, 44, 31, 66
'BANKNIFTY', 775465, 51, 44, 74
'BANKNIFTY', 840304, 52, 44, 72
'BANKNIFTY', 415395, 57, 44, 56
'BANKNIFTY', 483170, 58, 44, 56
'BANKNIFTY', 781235, 85, 44, 32
'BANKNIFTY', 704450, 99, 44, 28
'BANKNIFTY', 2158880, 45, 7, 78
'BANKNIFTY', 1566380, 45, 27, 68
'BANKNIFTY', 646865, 45, 43, 124
'BANKNIFTY', 550314, 45, 44, 170
'BANKNIFTY', 872270, 48, 45, 104
'BANKNIFTY', 1612960, 45, 15, 68
'BANKNIFTY', 1710679, 45, 31, 64
'BANKNIFTY', 898909, 51, 45, 76
'BANKNIFTY', 850770, 52, 45, 74
'BANKNIFTY', 484650, 57, 45, 58
'BANKNIFTY', 555505, 58, 45, 58
'BANKNIFTY', 855634, 85, 45, 32
'BANKNIFTY', 826485, 99, 45, 28
'BANKNIFTY', 2104130, 48, 7, 78
'BANKNIFTY', 1507630, 48, 27, 56
'BANKNIFTY', 701700, 48, 43, 86
'BANKNIFTY', 862320, 48, 44, 92
'BANKNIFTY', 872270, 48, 45, 104
'BANKNIFTY', 1654110, 48, 15, 62
'BANKNIFTY', 1682385, 48, 31, 58
'BANKNIFTY', 891674, 51, 48, 104
'BANKNIFTY', 620670, 52, 48, 94
'BANKNIFTY', 520885, 57, 48, 64
'BANKNIFTY', 538660, 58, 48, 62
'BANKNIFTY', 1018185, 85, 48, 32
'BANKNIFTY', 855145, 99, 48, 28
'BANKNIFTY', 851734, 15, 7, 198
'BANKNIFTY', 2067875, 27, 15, 100
'BANKNIFTY', 1495699, 43, 15, 72
'BANKNIFTY', 1528820, 44, 15, 70
'BANKNIFTY', 1612960, 45, 15, 68
'BANKNIFTY', 1654110, 48, 15, 62
'BANKNIFTY', 2015270, 31, 15, 92
'BANKNIFTY', 1780424, 51, 15, 64
'BANKNIFTY', 1741004, 52, 15, 64
'BANKNIFTY', 1657804, 57, 15, 58
'BANKNIFTY', 1737584, 58, 15, 58
'BANKNIFTY', 1500310, 85, 15, 38
'BANKNIFTY', 1988290, 99, 15, 36
'BANKNIFTY', 1645305, 31, 7, 114
'BANKNIFTY', 1287115, 31, 27, 142
'BANKNIFTY', 1720719, 43, 31, 74
'BANKNIFTY', 1593209, 44, 31, 66
'BANKNIFTY', 1710679, 45, 31, 64
'BANKNIFTY', 1682385, 48, 31, 58
'BANKNIFTY', 2015270, 31, 15, 92
'BANKNIFTY', 1581019, 51, 31, 56
'BANKNIFTY', 1434574, 52, 31, 54
'BANKNIFTY', 1330310, 57, 31, 52
'BANKNIFTY', 1424889, 58, 31, 50
'BANKNIFTY', 1332734, 85, 31, 34
'BANKNIFTY', 1297974, 99, 31, 32
'BANKNIFTY', 2121325, 51, 7, 70
'BANKNIFTY', 1295500, 51, 27, 58
'BANKNIFTY', 836150, 51, 43, 72
'BANKNIFTY', 775465, 51, 44, 74
'BANKNIFTY', 898909, 51, 45, 76
'BANKNIFTY', 891674, 51, 48, 104
'BANKNIFTY', 1780424, 51, 15, 64
'BANKNIFTY', 1581019, 51, 31, 56
'BANKNIFTY', 524945, 52, 51, 172
'BANKNIFTY', 651929, 57, 51, 74
'BANKNIFTY', 684449, 58, 51, 70
'BANKNIFTY', 920210, 85, 51, 36
'BANKNIFTY', 892205, 99, 51, 28
'BANKNIFTY', 1939344, 52, 7, 70
'BANKNIFTY', 1286670, 52, 27, 60
'BANKNIFTY', 822650, 52, 43, 66
'BANKNIFTY', 840304, 52, 44, 72
'BANKNIFTY', 850770, 52, 45, 74
'BANKNIFTY', 620670, 52, 48, 94
'BANKNIFTY', 1741004, 52, 15, 64
'BANKNIFTY', 1434574, 52, 31, 54
'BANKNIFTY', 524945, 52, 51, 172
'BANKNIFTY', 663785, 57, 52, 82
'BANKNIFTY', 773645, 58, 52, 72
'BANKNIFTY', 896625, 85, 52, 34
'BANKNIFTY', 921175, 99, 52, 28
'BANKNIFTY', 1690389, 57, 7, 78
'BANKNIFTY', 1387289, 57, 27, 54
'BANKNIFTY', 556265, 57, 43, 58
'BANKNIFTY', 415395, 57, 44, 56
'BANKNIFTY', 484650, 57, 45, 58
'BANKNIFTY', 520885, 57, 48, 64
'BANKNIFTY', 1657804, 57, 15, 58
'BANKNIFTY', 1330310, 57, 31, 52
'BANKNIFTY', 651929, 57, 51, 74
'BANKNIFTY', 663785, 57, 52, 82
'BANKNIFTY', 841145, 58, 57, 176
'BANKNIFTY', 922640, 85, 57, 34
'BANKNIFTY', 1139665, 99, 57, 28
'BANKNIFTY', 1674710, 58, 7, 80
'BANKNIFTY', 1387364, 58, 27, 54
'BANKNIFTY', 411875, 58, 43, 56
'BANKNIFTY', 483170, 58, 44, 56
'BANKNIFTY', 555505, 58, 45, 58
'BANKNIFTY', 538660, 58, 48, 62
'BANKNIFTY', 1737584, 58, 15, 58
'BANKNIFTY', 1424889, 58, 31, 50
'BANKNIFTY', 684449, 58, 51, 70
'BANKNIFTY', 773645, 58, 52, 72
'BANKNIFTY', 841145, 58, 57, 176
'BANKNIFTY', 843769, 85, 58, 34
'BANKNIFTY', 1147684, 99, 58, 28
'BANKNIFTY', 1950430, 85, 7, 46
'BANKNIFTY', 1636150, 85, 27, 34
'BANKNIFTY', 846190, 85, 43, 32
'BANKNIFTY', 781235, 85, 44, 32
'BANKNIFTY', 855634, 85, 45, 32
'BANKNIFTY', 1018185, 85, 48, 32
'BANKNIFTY', 1500310, 85, 15, 38
'BANKNIFTY', 1332734, 85, 31, 34
'BANKNIFTY', 920210, 85, 51, 36
'BANKNIFTY', 896625, 85, 52, 34
'BANKNIFTY', 922640, 85, 57, 34
'BANKNIFTY', 843769, 85, 58, 34
'BANKNIFTY', 1008545, 99, 85, 39
'BANKNIFTY', 1834514, 99, 7, 44
'BANKNIFTY', 1337699, 99, 27, 32
'BANKNIFTY', 733640, 99, 43, 28
'BANKNIFTY', 704450, 99, 44, 28
'BANKNIFTY', 826485, 99, 45, 28
'BANKNIFTY', 855145, 99, 48, 28
'BANKNIFTY', 1988290, 99, 15, 36
'BANKNIFTY', 1297974, 99, 31, 32
'BANKNIFTY', 892205, 99, 51, 28
'BANKNIFTY', 921175, 99, 52, 28
'BANKNIFTY', 1139665, 99, 57, 28
'BANKNIFTY', 1147684, 99, 58, 28
'BANKNIFTY', 1008545, 99, 85, 39
'NIFTYIT', 632360, 27, 7, 120
'NIFTYIT', 653660, 43, 7, 92
'NIFTYIT', 748325, 44, 7, 90
'NIFTYIT', 728110, 45, 7, 88
'NIFTYIT', 621405, 48, 7, 82
'NIFTYIT', 440910, 15, 7, 192
'NIFTYIT', 613124, 31, 7, 112
'NIFTYIT', 649370, 51, 7, 76
'NIFTYIT', 639715, 52, 7, 80
'NIFTYIT', 576730, 57, 7, 76
'NIFTYIT', 576705, 58, 7, 76
'NIFTYIT', 794035, 85, 7, 58
'NIFTYIT', 841080, 99, 7, 46
'NIFTYIT', 632360, 27, 7, 120
'NIFTYIT', 720399, 43, 27, 76
'NIFTYIT', 753249, 44, 27, 66
'NIFTYIT', 790434, 45, 27, 64
'NIFTYIT', 605415, 48, 27, 60
'NIFTYIT', 544870, 27, 15, 112
'NIFTYIT', 330284, 31, 27, 148
'NIFTYIT', 634944, 51, 27, 58
'NIFTYIT', 585799, 52, 27, 56
'NIFTYIT', 756994, 57, 27, 52
'NIFTYIT', 728834, 58, 27, 50
'NIFTYIT', 652310, 85, 27, 30
'NIFTYIT', 622415, 99, 27, 30
'NIFTYIT', 653660, 43, 7, 92
'NIFTYIT', 720399, 43, 27, 76
'NIFTYIT', 534734, 44, 43, 183
'NIFTYIT', 507040, 45, 43, 141
'NIFTYIT', 639385, 48, 43, 99
'NIFTYIT', 476640, 43, 15, 78
'NIFTYIT', 636969, 43, 31, 76
'NIFTYIT', 761950, 51, 43, 78
'NIFTYIT', 835755, 52, 43, 76
'NIFTYIT', 645814, 57, 43, 62
'NIFTYIT', 641534, 58, 43, 64
'NIFTYIT', 874444, 85, 43, 26
'NIFTYIT', 829854, 99, 43, 26
'NIFTYIT', 748325, 44, 7, 90
'NIFTYIT', 753249, 44, 27, 66
'NIFTYIT', 534734, 44, 43, 183
'NIFTYIT', 387145, 45, 44, 181
'NIFTYIT', 699975, 48, 44, 103
'NIFTYIT', 538780, 44, 15, 74
'NIFTYIT', 576369, 44, 31, 70
'NIFTYIT', 871795, 51, 44, 82
'NIFTYIT', 843120, 52, 44, 78
'NIFTYIT', 601375, 57, 44, 64
'NIFTYIT', 611820, 58, 44, 66
'NIFTYIT', 842185, 85, 44, 26
'NIFTYIT', 844489, 99, 44, 26
'NIFTYIT', 728110, 45, 7, 88
'NIFTYIT', 790434, 45, 27, 64
'NIFTYIT', 507040, 45, 43, 141
'NIFTYIT', 387145, 45, 44, 181
'NIFTYIT', 818460, 48, 45, 109
'NIFTYIT', 491990, 45, 15, 72
'NIFTYIT', 600004, 45, 31, 70
'NIFTYIT', 915940, 51, 45, 82
'NIFTYIT', 805004, 52, 45, 80
'NIFTYIT', 668305, 57, 45, 68
'NIFTYIT', 676099, 58, 45, 68
'NIFTYIT', 847324, 85, 45, 26
'NIFTYIT', 849909, 99, 45, 26
'NIFTYIT', 621405, 48, 7, 82
'NIFTYIT', 605415, 48, 27, 60
'NIFTYIT', 639385, 48, 43, 99
'NIFTYIT', 699975, 48, 44, 103
'NIFTYIT', 818460, 48, 45, 109
'NIFTYIT', 576300, 48, 15, 64
'NIFTYIT', 625444, 48, 31, 58
'NIFTYIT', 738599, 51, 48, 100
'NIFTYIT', 747220, 52, 48, 96
'NIFTYIT', 682855, 57, 48, 72
'NIFTYIT', 859300, 58, 48, 70
'NIFTYIT', 816425, 85, 48, 24
'NIFTYIT', 945520, 99, 48, 24
'NIFTYIT', 440910, 15, 7, 192
'NIFTYIT', 544870, 27, 15, 112
'NIFTYIT', 476640, 43, 15, 78
'NIFTYIT', 538780, 44, 15, 74
'NIFTYIT', 491990, 45, 15, 72
'NIFTYIT', 576300, 48, 15, 64
'NIFTYIT', 560170, 31, 15, 94
'NIFTYIT', 483349, 51, 15, 60
'NIFTYIT', 441004, 52, 15, 62
'NIFTYIT', 531784, 57, 15, 58
'NIFTYIT', 509794, 58, 15, 62
'NIFTYIT', 785980, 85, 15, 40
'NIFTYIT', 711919, 99, 15, 36
'NIFTYIT', 613124, 31, 7, 112
'NIFTYIT', 330284, 31, 27, 148
'NIFTYIT', 636969, 43, 31, 76
'NIFTYIT', 576369, 44, 31, 70
'NIFTYIT', 600004, 45, 31, 70
'NIFTYIT', 625444, 48, 31, 58
'NIFTYIT', 560170, 31, 15, 94
'NIFTYIT', 437235, 51, 31, 56
'NIFTYIT', 466550, 52, 31, 58
'NIFTYIT', 586440, 57, 31, 52
'NIFTYIT', 452550, 58, 31, 54
'NIFTYIT', 759889, 85, 31, 28
'NIFTYIT', 676324, 99, 31, 30
'NIFTYIT', 649370, 51, 7, 76
'NIFTYIT', 634944, 51, 27, 58
'NIFTYIT', 761950, 51, 43, 78
'NIFTYIT', 871795, 51, 44, 82
'NIFTYIT', 915940, 51, 45, 82
'NIFTYIT', 738599, 51, 48, 100
'NIFTYIT', 483349, 51, 15, 60
'NIFTYIT', 437235, 51, 31, 56
'NIFTYIT', 707044, 52, 51, 196
'NIFTYIT', 915810, 57, 51, 80
'NIFTYIT', 784175, 58, 51, 76
'NIFTYIT', 910485, 85, 51, 24
'NIFTYIT', 989079, 99, 51, 24
'NIFTYIT', 639715, 52, 7, 80
'NIFTYIT', 585799, 52, 27, 56
'NIFTYIT', 835755, 52, 43, 76
'NIFTYIT', 843120, 52, 44, 78
'NIFTYIT', 805004, 52, 45, 80
'NIFTYIT', 747220, 52, 48, 96
'NIFTYIT', 441004, 52, 15, 62
'NIFTYIT', 466550, 52, 31, 58
'NIFTYIT', 707044, 52, 51, 196
'NIFTYIT', 810800, 57, 52, 84
'NIFTYIT', 740455, 58, 52, 80
'NIFTYIT', 947925, 85, 52, 24
'NIFTYIT', 961740, 99, 52, 24
'NIFTYIT', 576730, 57, 7, 76
'NIFTYIT', 756994, 57, 27, 52
'NIFTYIT', 645814, 57, 43, 62
'NIFTYIT', 601375, 57, 44, 64
'NIFTYIT', 668305, 57, 45, 68
'NIFTYIT', 682855, 57, 48, 72
'NIFTYIT', 531784, 57, 15, 58
'NIFTYIT', 586440, 57, 31, 52
'NIFTYIT', 915810, 57, 51, 80
'NIFTYIT', 810800, 57, 52, 84
'NIFTYIT', 1035965, 58, 57, 168
'NIFTYIT', 867905, 85, 57, 26
'NIFTYIT', 865544, 99, 57, 24
'NIFTYIT', 576705, 58, 7, 76
'NIFTYIT', 728834, 58, 27, 50
'NIFTYIT', 641534, 58, 43, 64
'NIFTYIT', 611820, 58, 44, 66
'NIFTYIT', 676099, 58, 45, 68
'NIFTYIT', 859300, 58, 48, 70
'NIFTYIT', 509794, 58, 15, 62
'NIFTYIT', 452550, 58, 31, 54
'NIFTYIT', 784175, 58, 51, 76
'NIFTYIT', 740455, 58, 52, 80
'NIFTYIT', 1035965, 58, 57, 168
'NIFTYIT', 873835, 85, 58, 28
'NIFTYIT', 868514, 99, 58, 26
'NIFTYIT', 794035, 85, 7, 58
'NIFTYIT', 652310, 85, 27, 30
'NIFTYIT', 874444, 85, 43, 26
'NIFTYIT', 842185, 85, 44, 26
'NIFTYIT', 847324, 85, 45, 26
'NIFTYIT', 816425, 85, 48, 24
'NIFTYIT', 785980, 85, 15, 40
'NIFTYIT', 759889, 85, 31, 28
'NIFTYIT', 910485, 85, 51, 24
'NIFTYIT', 947925, 85, 52, 24
'NIFTYIT', 867905, 85, 57, 26
'NIFTYIT', 873835, 85, 58, 28
'NIFTYIT', 839630, 99, 85, 36
'NIFTYIT', 841080, 99, 7, 46
'NIFTYIT', 622415, 99, 27, 30
'NIFTYIT', 829854, 99, 43, 26
'NIFTYIT', 844489, 99, 44, 26
'NIFTYIT', 849909, 99, 45, 26
'NIFTYIT', 945520, 99, 48, 24
'NIFTYIT', 711919, 99, 15, 36
'NIFTYIT', 676324, 99, 31, 30
'NIFTYIT', 989079, 99, 51, 24
'NIFTYIT', 961740, 99, 52, 24
'NIFTYIT', 865544, 99, 57, 24
'NIFTYIT', 868514, 99, 58, 26
'NIFTYIT', 839630, 99, 85, 36
'NIFTYMID50', 524266, 27, 7, 101
'NIFTYMID50', 334404, 43, 7, 81
'NIFTYMID50', 332987, 44, 7, 81
'NIFTYMID50', 323107, 45, 7, 81
'NIFTYMID50', 338343, 48, 7, 77
'NIFTYMID50', 481910, 15, 7, 191
'NIFTYMID50', 432717, 31, 7, 99
'NIFTYMID50', 321933, 51, 7, 79
'NIFTYMID50', 309820, 52, 7, 79
'NIFTYMID50', 256076, 57, 7, 75
'NIFTYMID50', 258546, 58, 7, 77
'NIFTYMID50', 352532, 85, 7, 61
'NIFTYMID50', 396933, 99, 7, 49
'NIFTYMID50', 524266, 27, 7, 101
'NIFTYMID50', 204505, 43, 27, 65
'NIFTYMID50', 211180, 44, 27, 65
'NIFTYMID50', 174415, 45, 27, 65
'NIFTYMID50', 112683, 48, 27, 65
'NIFTYMID50', 319652, 27, 15, 96
'NIFTYMID50', 259826, 31, 27, 123
'NIFTYMID50', 160459, 51, 27, 63
'NIFTYMID50', 168174, 52, 27, 61
'NIFTYMID50', 215128, 57, 27, 53
'NIFTYMID50', 218323, 58, 27, 51
'NIFTYMID50', 264106, 85, 27, 43
'NIFTYMID50', 306977, 99, 27, 31
'NIFTYMID50', 334404, 43, 7, 81
'NIFTYMID50', 204505, 43, 27, 65
'NIFTYMID50', 212684, 44, 43, 177
'NIFTYMID50', 170528, 45, 43, 135
'NIFTYMID50', 82142, 48, 43, 95
'NIFTYMID50', 221263, 43, 15, 69
'NIFTYMID50', 175892, 43, 31, 71
'NIFTYMID50', 99679, 51, 43, 77
'NIFTYMID50', 83663, 52, 43, 73
'NIFTYMID50', 98151, 57, 43, 65
'NIFTYMID50', 85326, 58, 43, 65
'NIFTYMID50', 327975, 85, 43, 37
'NIFTYMID50', 352679, 99, 43, 33
'NIFTYMID50', 332987, 44, 7, 81
'NIFTYMID50', 211180, 44, 27, 65
'NIFTYMID50', 212684, 44, 43, 177
'NIFTYMID50', 161268, 45, 44, 173
'NIFTYMID50', 56276, 48, 44, 105
'NIFTYMID50', 217948, 44, 15, 69
'NIFTYMID50', 196331, 44, 31, 67
'NIFTYMID50', 51079, 51, 44, 79
'NIFTYMID50', 52843, 52, 44, 81
'NIFTYMID50', 95947, 57, 44, 67
'NIFTYMID50', 84805, 58, 44, 65
'NIFTYMID50', 294850, 85, 44, 37
'NIFTYMID50', 344955, 99, 44, 33
'NIFTYMID50', 323107, 45, 7, 81
'NIFTYMID50', 174415, 45, 27, 65
'NIFTYMID50', 170528, 45, 43, 135
'NIFTYMID50', 161268, 45, 44, 173
'NIFTYMID50', 75460, 48, 45, 113
'NIFTYMID50', 197633, 45, 15, 69
'NIFTYMID50', 183216, 45, 31, 65
'NIFTYMID50', 53274, 51, 45, 85
'NIFTYMID50', 77450, 52, 45, 81
'NIFTYMID50', 99246, 57, 45, 67
'NIFTYMID50', 104841, 58, 45, 67
'NIFTYMID50', 326206, 85, 45, 37
'NIFTYMID50', 352946, 99, 45, 31
'NIFTYMID50', 338343, 48, 7, 77
'NIFTYMID50', 112683, 48, 27, 65
'NIFTYMID50', 82142, 48, 43, 95
'NIFTYMID50', 56276, 48, 44, 105
'NIFTYMID50', 75460, 48, 45, 113
'NIFTYMID50', 200874, 48, 15, 65
'NIFTYMID50', 194685, 48, 31, 65
'NIFTYMID50', 33053, 51, 48, 115
'NIFTYMID50', 61750, 52, 48, 109
'NIFTYMID50', 147832, 57, 48, 67
'NIFTYMID50', 139897, 58, 48, 65
'NIFTYMID50', 330588, 85, 48, 37
'NIFTYMID50', 384189, 99, 48, 31
'NIFTYMID50', 481910, 15, 7, 191
'NIFTYMID50', 319652, 27, 15, 96
'NIFTYMID50', 221263, 43, 15, 69
'NIFTYMID50', 217948, 44, 15, 69
'NIFTYMID50', 197633, 45, 15, 69
'NIFTYMID50', 200874, 48, 15, 65
'NIFTYMID50', 267577, 31, 15, 85
'NIFTYMID50', 150735, 51, 15, 65
'NIFTYMID50', 146001, 52, 15, 67
'NIFTYMID50', 199076, 57, 15, 59
'NIFTYMID50', 217482, 58, 15, 59
'NIFTYMID50', 303105, 85, 15, 49
'NIFTYMID50', 329191, 99, 15, 37
'NIFTYMID50', 432717, 31, 7, 99
'NIFTYMID50', 259826, 31, 27, 123
'NIFTYMID50', 175892, 43, 31, 71
'NIFTYMID50', 196331, 44, 31, 67
'NIFTYMID50', 183216, 45, 31, 65
'NIFTYMID50', 194685, 48, 31, 65
'NIFTYMID50', 267577, 31, 15, 85
'NIFTYMID50', 212240, 51, 31, 61
'NIFTYMID50', 177241, 52, 31, 63
'NIFTYMID50', 168298, 57, 31, 55
'NIFTYMID50', 155924, 58, 31, 53
'NIFTYMID50', 286858, 85, 31, 45
'NIFTYMID50', 333644, 99, 31, 31
'NIFTYMID50', 321933, 51, 7, 79
'NIFTYMID50', 160459, 51, 27, 63
'NIFTYMID50', 99679, 51, 43, 77
'NIFTYMID50', 51079, 51, 44, 79
'NIFTYMID50', 53274, 51, 45, 85
'NIFTYMID50', 33053, 51, 48, 115
'NIFTYMID50', 150735, 51, 15, 65
'NIFTYMID50', 212240, 51, 31, 61
'NIFTYMID50', 148740, 52, 51, 173
'NIFTYMID50', 238110, 57, 51, 89
'NIFTYMID50', 227782, 58, 51, 79
'NIFTYMID50', 321013, 85, 51, 34
'NIFTYMID50', 393823, 99, 51, 28
'NIFTYMID50', 309820, 52, 7, 79
'NIFTYMID50', 168174, 52, 27, 61
'NIFTYMID50', 83663, 52, 43, 73
'NIFTYMID50', 52843, 52, 44, 81
'NIFTYMID50', 77450, 52, 45, 81
'NIFTYMID50', 61750, 52, 48, 109
'NIFTYMID50', 146001, 52, 15, 67
'NIFTYMID50', 177241, 52, 31, 63
'NIFTYMID50', 148740, 52, 51, 173
'NIFTYMID50', 228771, 57, 52, 91
'NIFTYMID50', 243553, 58, 52, 85
'NIFTYMID50', 342699, 85, 52, 36
'NIFTYMID50', 392043, 99, 52, 28
'NIFTYMID50', 256076, 57, 7, 75
'NIFTYMID50', 215128, 57, 27, 53
'NIFTYMID50', 98151, 57, 43, 65
'NIFTYMID50', 95947, 57, 44, 67
'NIFTYMID50', 99246, 57, 45, 67
'NIFTYMID50', 147832, 57, 48, 67
'NIFTYMID50', 199076, 57, 15, 59
'NIFTYMID50', 168298, 57, 31, 55
'NIFTYMID50', 238110, 57, 51, 89
'NIFTYMID50', 228771, 57, 52, 91
'NIFTYMID50', 258931, 58, 57, 147
'NIFTYMID50', 433254, 85, 57, 36
'NIFTYMID50', 397878, 99, 57, 28
'NIFTYMID50', 258546, 58, 7, 77
'NIFTYMID50', 218323, 58, 27, 51
'NIFTYMID50', 85326, 58, 43, 65
'NIFTYMID50', 84805, 58, 44, 65
'NIFTYMID50', 104841, 58, 45, 67
'NIFTYMID50', 139897, 58, 48, 65
'NIFTYMID50', 217482, 58, 15, 59
'NIFTYMID50', 155924, 58, 31, 53
'NIFTYMID50', 227782, 58, 51, 79
'NIFTYMID50', 243553, 58, 52, 85
'NIFTYMID50', 258931, 58, 57, 147
'NIFTYMID50', 457518, 85, 58, 36
'NIFTYMID50', 401378, 99, 58, 28
'NIFTYMID50', 352532, 85, 7, 61
'NIFTYMID50', 264106, 85, 27, 43
'NIFTYMID50', 327975, 85, 43, 37
'NIFTYMID50', 294850, 85, 44, 37
'NIFTYMID50', 326206, 85, 45, 37
'NIFTYMID50', 330588, 85, 48, 37
'NIFTYMID50', 303105, 85, 15, 49
'NIFTYMID50', 286858, 85, 31, 45
'NIFTYMID50', 321013, 85, 51, 34
'NIFTYMID50', 342699, 85, 52, 36
'NIFTYMID50', 433254, 85, 57, 36
'NIFTYMID50', 457518, 85, 58, 36
'NIFTYMID50', 215155, 99, 85, 43
'NIFTYMID50', 396933, 99, 7, 49
'NIFTYMID50', 306977, 99, 27, 31
'NIFTYMID50', 352679, 99, 43, 33
'NIFTYMID50', 344955, 99, 44, 33
'NIFTYMID50', 352946, 99, 45, 31
'NIFTYMID50', 384189, 99, 48, 31
'NIFTYMID50', 329191, 99, 15, 37
'NIFTYMID50', 333644, 99, 31, 31
'NIFTYMID50', 393823, 99, 51, 28
'NIFTYMID50', 392043, 99, 52, 28
