symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Dates,Actual,Forcasted,model
BANKNIFTY,1,20,10,45,27,,,0.014316634,0.119652136,['2018-10-30T00:00'],[24807.75],[24750.72],SVR
BANKNIFTY,1,20,10,48,57,,,0.019015894,0.137898128,['2018-10-30T00:00'],[24807.75],[24626.98],SVR
BANKNIFTY,1,20,10,52,27,,,0.104791726,0.323715501,['2018-10-30T00:00'],[24807.75],[25011.57],SVR
BANKNIFTY,1,20,10,7,44,,,0.025731853,0.16041151,['2018-10-30T00:00'],[24807.75],[24819.5],SVR
BANKNIFTY,1,20,10,44,45,,,0.016295691,0.127654577,['2018-10-30T00:00'],[24807.75],[24882.59],SVR
BANKNIFTY,1,20,10,99,52,,,0.029949307,0.17305868,['2018-10-30T00:00'],[24807.75],[24674.16],SVR
BANKNIFTY,1,20,10,52,43,,,0.022658933,0.150528843,['2018-10-30T00:00'],[24807.75],[24778.27],SVR
BANKNIFTY,1,20,10,27,58,,,0.014129774,0.118868728,['2018-10-30T00:00'],[24807.75],[24639.77],SVR
BANKNIFTY,1,20,10,44,58,,,0.037213586,0.192908232,['2018-10-30T00:00'],[24807.75],[24781.66],SVR
BANKNIFTY,1,20,10,48,45,,,0.036729654,0.19164982,['2018-10-30T00:00'],[24807.75],[24851.64],SVR
BANKNIFTY,1,20,10,51,58,,,0.039422359,0.198550646,['2018-10-30T00:00'],[24807.75],[24696.94],SVR
BANKNIFTY,1,20,10,15,43,,,0.036353927,0.190667058,['2018-10-30T00:00'],[24807.75],[24651.02],SVR
BANKNIFTY,1,20,10,44,43,,,0.049399308,0.222259551,['2018-10-30T00:00'],[24807.75],[24703.63],SVR
BANKNIFTY,1,20,10,48,85,,,0.116155109,0.34081536,['2018-10-30T00:00'],[24807.75],[24713.42],SVR
BANKNIFTY,1,20,10,58,15,,,0.052596603,0.229339494,['2018-10-30T00:00'],[24807.75],[24939.1],SVR
BANKNIFTY,1,20,10,31,52,,,0.010623069,0.103068272,['2018-10-30T00:00'],[24807.75],[24722.39],SVR
BANKNIFTY,1,20,10,52,15,,,0.030249783,0.173924646,['2018-10-30T00:00'],[24807.75],[24724.09],SVR
BANKNIFTY,1,20,10,85,99,,,0.087920646,0.296514159,['2018-10-30T00:00'],[24807.75],[24990.91],SVR
BANKNIFTY,1,20,10,85,44,,,0.041505458,0.203728883,['2018-10-30T00:00'],[24807.75],[24837.86],SVR
BANKNIFTY,1,20,10,51,99,,,0.055731374,0.236074934,['2018-10-30T00:00'],[24807.75],[24586.81],SVR
BANKNIFTY,1,20,10,31,27,,,0.002284522,0.047796671,['2018-10-30T00:00'],[24807.75],[24677.42],SVR
BANKNIFTY,1,20,10,48,51,,,0.033127913,0.18201075,['2018-10-30T00:00'],[24807.75],[24771.47],SVR
BANKNIFTY,1,20,10,58,45,,,0.018135538,0.134668253,['2018-10-30T00:00'],[24807.75],[24755.76],SVR
BANKNIFTY,1,20,10,58,43,,,0.015866372,0.125961788,['2018-10-30T00:00'],[24807.75],[24704.0],SVR
BANKNIFTY,1,20,10,58,27,,,0.086154025,0.293520058,['2018-10-30T00:00'],[24807.75],[24603.62],SVR
BANKNIFTY,1,20,10,27,48,,,0.01600411,0.126507352,['2018-10-30T00:00'],[24807.75],[24677.05],SVR
BANKNIFTY,1,20,10,15,45,,,0.026614272,0.163138811,['2018-10-30T00:00'],[24807.75],[24854.57],SVR
BANKNIFTY,1,20,10,7,43,,,0.058081635,0.241001317,['2018-10-30T00:00'],[24807.75],[25022.68],SVR
BANKNIFTY,1,20,10,44,52,,,0.023220403,0.152382423,['2018-10-30T00:00'],[24807.75],[24809.22],SVR
BANKNIFTY,1,20,10,7,85,,,0.001678076,0.040964322,['2018-10-30T00:00'],[24807.75],[24766.85],SVR
BANKNIFTY,1,20,10,85,27,,,0.080097172,0.283014438,['2018-10-30T00:00'],[24807.75],[24666.4],SVR
BANKNIFTY,1,20,10,45,15,,,0.038896029,0.197220763,['2018-10-30T00:00'],[24807.75],[24688.69],SVR
BANKNIFTY,1,20,10,7,99,,,0.03112952,0.176435597,['2018-10-30T00:00'],[24807.75],[24776.01],SVR
BANKNIFTY,1,20,10,57,85,,,0.011368486,0.106623105,['2018-10-30T00:00'],[24807.75],[24679.21],SVR
BANKNIFTY,1,20,10,58,99,,,0.113117839,0.336329955,['2018-10-30T00:00'],[24807.75],[24632.65],SVR
BANKNIFTY,1,20,10,52,57,,,0.015055453,0.122700665,['2018-10-30T00:00'],[24807.75],[24664.01],SVR
BANKNIFTY,1,20,10,85,58,,,0.016339924,0.127827712,['2018-10-30T00:00'],[24807.75],[24663.04],SVR
BANKNIFTY,1,20,10,52,85,,,0.083101493,0.288273295,['2018-10-30T00:00'],[24807.75],[24669.74],SVR
BANKNIFTY,1,20,10,52,99,,,0.03823977,0.195549918,['2018-10-30T00:00'],[24807.75],[24675.38],SVR
BANKNIFTY,1,20,10,31,48,,,0.015436334,0.124243044,['2018-10-30T00:00'],[24807.75],[24744.8],SVR
BANKNIFTY,1,20,10,99,31,,,0.014132559,0.118880439,['2018-10-30T00:00'],[24807.75],[24700.6],SVR
BANKNIFTY,1,20,10,85,43,,,0.019769315,0.140603395,['2018-10-30T00:00'],[24807.75],[24744.61],SVR
BANKNIFTY,1,20,10,31,99,,,0.062095001,0.249188686,['2018-10-30T00:00'],[24807.75],[24558.33],SVR
BANKNIFTY,1,20,10,51,44,,,0.001682818,0.041022163,['2018-10-30T00:00'],[24807.75],[24768.36],SVR
BANKNIFTY,1,20,10,85,31,,,0.117359246,0.342577358,['2018-10-30T00:00'],[24807.75],[25095.29],SVR
BANKNIFTY,1,20,10,27,31,,,0.032415669,0.180043521,['2018-10-30T00:00'],[24807.75],[24713.46],SVR
BANKNIFTY,1,20,10,57,7,,,0.046830321,0.216403145,['2018-10-30T00:00'],[24807.75],[24625.37],SVR
BANKNIFTY,1,20,10,7,51,,,0.060028596,0.245007338,['2018-10-30T00:00'],[24807.75],[24732.33],SVR
BANKNIFTY,1,20,10,52,45,,,0.038896029,0.197220763,['2018-10-30T00:00'],[24807.75],[24688.69],SVR
BANKNIFTY,1,20,10,31,43,,,0.110135467,0.33186664,['2018-10-30T00:00'],[24807.75],[25038.45],SVR
BANKNIFTY,1,20,10,31,57,,,0.060505998,0.245979671,['2018-10-30T00:00'],[24807.75],[24951.71],SVR
BANKNIFTY,1,20,10,52,31,,,0.01292211,0.113675461,['2018-10-30T00:00'],[24807.75],[24729.56],SVR
BANKNIFTY,1,20,10,44,7,,,0.029876043,0.172846878,['2018-10-30T00:00'],[24807.75],[24896.96],SVR
BANKNIFTY,1,20,10,85,7,,,0.036068451,0.189916957,['2018-10-30T00:00'],[24807.75],[24726.91],SVR
BANKNIFTY,1,20,10,52,51,,,0.067201912,0.259233317,['2018-10-30T00:00'],[24807.75],[24646.21],SVR
BANKNIFTY,1,20,10,48,15,,,0.105880315,0.325392555,['2018-10-30T00:00'],[24807.75],[25105.38],SVR
BANKNIFTY,1,20,10,27,44,,,0.020171393,0.14202603,['2018-10-30T00:00'],[24807.75],[24744.4],SVR
BANKNIFTY,1,20,10,45,44,,,0.143314346,0.378568812,['2018-10-30T00:00'],[24807.75],[24984.82],SVR
BANKNIFTY,1,20,10,43,51,,,0.050274396,0.224219527,['2018-10-30T00:00'],[24807.75],[24720.34],SVR
BANKNIFTY,1,20,10,52,48,,,0.083300961,0.288619059,['2018-10-30T00:00'],[24807.75],[25039.67],SVR
BANKNIFTY,1,20,10,27,43,,,0.001483278,0.038513349,['2018-10-30T00:00'],[24807.75],[24673.42],SVR
BANKNIFTY,1,20,10,48,99,,,0.066997623,0.25883899,['2018-10-30T00:00'],[24807.75],[25009.75],SVR
BANKNIFTY,1,20,10,43,44,,,0.080149153,0.283106257,['2018-10-30T00:00'],[24807.75],[25110.84],SVR
BANKNIFTY,1,20,10,58,51,,,0.016169356,0.127158781,['2018-10-30T00:00'],[24807.75],[24665.63],SVR
BANKNIFTY,1,20,10,99,85,,,0.089132243,0.298550236,['2018-10-30T00:00'],[24807.75],[25007.86],SVR
BANKNIFTY,1,20,10,45,99,,,0.014736428,0.121393691,['2018-10-30T00:00'],[24807.75],[24760.39],SVR
BANKNIFTY,1,20,10,57,52,,,0.121203551,0.348143004,['2018-10-30T00:00'],[24807.75],[24590.86],SVR
BANKNIFTY,1,20,10,99,45,,,0.003275437,0.057231431,['2018-10-30T00:00'],[24807.75],[24733.64],SVR
BANKNIFTY,1,20,10,45,48,,,0.064407441,0.253786212,['2018-10-30T00:00'],[24807.75],[25061.03],SVR
BANKNIFTY,1,20,10,52,7,,,0.107074373,0.327222207,['2018-10-30T00:00'],[24807.75],[25055.46],SVR
BANKNIFTY,1,20,10,58,85,,,0.086235835,0.293659385,['2018-10-30T00:00'],[24807.75],[25004.74],SVRBANKNIFTY,3,20,10,45,48,,,8.748591837258645e-05,0.009353390742002948,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.12, 24985.37, 24838.94]",SVR
BANKNIFTY,3,20,10,57,45,,,9.648534413126631e-05,0.00982269535979134,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.75, 24943.53, 24838.7]",SVR
BANKNIFTY,3,20,10,52,85,,,9.12360509950631e-05,0.009551756435078478,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.51, 24989.4, 24839.01]",SVR
BANKNIFTY,3,20,10,31,52,,,9.545648227032857e-05,0.009770183328388908,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.18, 24929.79, 24839.0]",SVR
BANKNIFTY,3,20,10,48,44,,,9.331754170643175e-05,0.009660100501880493,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.38, 24940.24, 24838.31]",SVR
BANKNIFTY,3,20,10,45,51,,,7.730273479904114e-05,0.008792197381715286,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.34, 24984.13, 24838.81]",SVR
BANKNIFTY,3,20,10,45,58,,,9.42958494840824e-05,0.009710605000929778,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.88, 24939.67, 24838.62]",SVR
BANKNIFTY,3,20,10,43,48,,,0.0001047596928701823,0.010235218261970885,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24405.05, 24930.79, 24838.53]",SVR
BANKNIFTY,3,20,10,58,99,,,9.159639763068887e-05,0.009570600693304933,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.04, 24928.24, 24838.28]",SVR
BANKNIFTY,3,20,10,45,27,,,9.231201818089327e-05,0.00960791435124675,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.54, 24937.52, 24838.91]",SVR
BANKNIFTY,3,20,10,15,51,,,9.531621169624745e-05,0.009763002186635393,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24447.04, 24929.91, 24838.05]",SVR
BANKNIFTY,3,20,10,27,48,,,9.428932497154846e-05,0.00971026904733069,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.19, 24930.17, 24838.78]",SVR
BANKNIFTY,3,20,10,52,43,,,8.982197674802012e-05,0.009477445686893706,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.95, 24938.02, 24838.17]",SVR
BANKNIFTY,3,20,10,31,43,,,9.312938736512944e-05,0.009650356851698773,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.56, 24943.65, 24838.8]",SVR
BANKNIFTY,3,20,10,44,85,,,9.907259213619776e-05,0.009953521594701935,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.6, 24989.07, 24838.51]",SVR
BANKNIFTY,3,20,10,7,44,,,8.357946528503222e-05,0.00914218055416935,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24392.76, 24989.42, 24838.81]",SVR
BANKNIFTY,3,20,10,48,58,,,9.177357086653386e-05,0.009579852340539173,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24390.28, 24946.19, 24839.02]",SVR
BANKNIFTY,3,20,10,52,57,,,9.480454965222851e-05,0.009736762791206763,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24425.8, 24935.15, 24838.99]",SVR
BANKNIFTY,3,20,10,43,31,,,9.16740124805013e-05,0.009574654692494204,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24449.96, 24942.99, 24838.9]",SVR
BANKNIFTY,3,20,10,51,85,,,9.621512899047336e-05,0.009808931082970936,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.78, 24989.86, 24839.66]",SVR
BANKNIFTY,3,20,10,27,7,,,8.534122558084373e-05,0.00923803147758459,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.19, 24944.41, 24839.54]",SVR
BANKNIFTY,3,20,10,48,99,,,9.044009577009996e-05,0.009509999777607777,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.6, 24944.2, 24838.95]",SVR
BANKNIFTY,3,20,10,27,85,,,9.686232700389058e-05,0.009841866032612443,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.22, 24935.28, 24838.93]",SVR
BANKNIFTY,3,20,10,57,31,,,8.902042604060088e-05,0.009435063647935867,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24428.99, 24936.39, 24838.75]",SVR
BANKNIFTY,3,20,10,27,31,,,8.932055975636526e-05,0.009450955494359566,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.33, 24940.64, 24838.79]",SVR
BANKNIFTY,3,20,10,52,31,,,9.80784539493011e-05,0.009903456666704868,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.04, 24933.64, 24838.78]",SVR
BANKNIFTY,3,20,10,48,52,,,9.625227664599294e-05,0.0098108244631118,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.93, 24990.71, 24838.7]",SVR
BANKNIFTY,3,20,10,7,85,,,9.120681773146129e-05,0.009550226056563336,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.51, 24989.43, 24838.77]",SVR
BANKNIFTY,3,20,10,48,15,,,0.00011645521874553877,0.010791441921519977,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24406.54, 24989.23, 24837.75]",SVR
BANKNIFTY,3,20,10,7,31,,,9.045180074509486e-05,0.009510615161234044,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.01, 24940.16, 24838.65]",SVR
BANKNIFTY,3,20,10,58,43,,,9.275877156296289e-05,0.009631135528221108,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24403.55, 24947.31, 24839.09]",SVR
BANKNIFTY,3,20,10,44,45,,,9.486730540545899e-05,0.00973998487706521,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.87, 24988.99, 24839.24]",SVR
BANKNIFTY,3,20,10,43,58,,,9.22262495103658e-05,0.009603449875454435,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24402.03, 24945.56, 24838.68]",SVR
BANKNIFTY,3,20,10,45,52,,,9.467112373833492e-05,0.009729908721994,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.78, 24936.29, 24838.01]",SVR
BANKNIFTY,3,20,10,31,15,,,9.595647476680569e-05,0.009795737581560956,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.19, 24929.94, 24839.39]",SVR
BANKNIFTY,3,20,10,27,58,,,9.134175719200984e-05,0.00955728817144329,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.0, 24937.04, 24838.57]",SVR
BANKNIFTY,3,20,10,15,48,,,9.704161860999856e-05,0.009850970440012423,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24399.71, 24989.14, 24838.26]",SVR
BANKNIFTY,3,20,10,7,99,,,8.745623489042419e-05,0.009351803830835214,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.38, 24950.55, 24839.27]",SVR
BANKNIFTY,3,20,10,48,27,,,9.652492405304044e-05,0.009824709871189094,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.74, 24933.75, 24838.89]",SVR
BANKNIFTY,3,20,10,44,57,,,9.149615514909185e-05,0.009565362259166762,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24393.05, 24950.12, 24838.99]",SVR
BANKNIFTY,3,20,10,45,43,,,8.369665328968229e-05,0.009148587502433492,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24408.07, 24930.35, 24838.62]",SVR
BANKNIFTY,3,20,10,27,51,,,8.769698880527546e-05,0.009364667041880104,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.34, 24931.78, 24839.56]",SVR
BANKNIFTY,3,20,10,99,52,,,9.014780836878003e-05,0.009494619969687045,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.82, 24942.16, 24839.63]",SVR
BANKNIFTY,3,20,10,45,57,,,9.634151844664707e-05,0.009815371538899945,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.74, 24931.07, 24838.21]",SVR
BANKNIFTY,3,20,10,31,48,,,9.5160868014808e-05,0.009755043209274268,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24396.45, 24935.68, 24838.74]",SVR
BANKNIFTY,3,20,10,58,15,,,9.172459526219299e-05,0.009577295822004925,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24423.79, 24935.2, 24838.89]",SVR
BANKNIFTY,3,20,10,58,51,,,8.68317147355166e-05,0.009318353649412357,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24424.8, 24934.75, 24838.56]",SVR
BANKNIFTY,3,20,10,45,44,,,9.063175409814636e-05,0.009520071118334483,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.68, 24989.96, 24839.09]",SVR
BANKNIFTY,3,20,10,27,99,,,8.917538204599097e-05,0.009443271787150414,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.52, 24929.02, 24838.99]",SVR
BANKNIFTY,3,20,10,85,58,,,8.991751889008705e-05,0.009482484847870154,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24408.2, 24955.26, 24839.26]",SVR
BANKNIFTY,3,20,10,7,45,,,8.949015543819294e-05,0.009459923648645,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.43, 24941.08, 24839.37]",SVR
BANKNIFTY,3,20,10,99,43,,,8.757309708300807e-05,0.009358049854697723,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.69, 24927.86, 24838.74]",SVR
BANKNIFTY,3,20,10,31,58,,,8.92000603003682e-05,0.009444578354821787,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.71, 24931.03, 24839.91]",SVR
BANKNIFTY,3,20,10,27,45,,,9.294939018197825e-05,0.009641026407078151,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.74, 24939.85, 24838.8]",SVR
BANKNIFTY,3,20,10,99,58,,,8.957429333374496e-05,0.00946436967440225,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.23, 24944.44, 24838.67]",SVR
BANKNIFTY,3,20,10,15,85,,,9.503874688648142e-05,0.00974878181551323,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.26, 24990.1, 24839.11]",SVR
BANKNIFTY,3,20,10,27,15,,,9.179182349795543e-05,0.009580804950418072,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.73, 24935.46, 24837.69]",SVR
BANKNIFTY,3,20,10,43,15,,,9.46769541939059e-05,0.009730208332502748,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.1, 24930.16, 24838.74]",SVR
BANKNIFTY,3,20,10,43,52,,,8.574344097416743e-05,0.00925977542784745,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.84, 24989.59, 24838.66]",SVR
BANKNIFTY,3,20,10,58,31,,,8.915847453543257e-05,0.009442376530060246,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.23, 24934.27, 24839.45]",SVR
BANKNIFTY,3,20,10,99,15,,,9.341025964019175e-05,0.009664898325393379,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.79, 24927.82, 24838.87]",SVR
BANKNIFTY,3,20,10,44,51,,,9.013434073103157e-05,0.009493910718509605,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24392.94, 24990.09, 24838.91]",SVR
BANKNIFTY,3,20,10,99,7,,,8.901572125747401e-05,0.009434814320243616,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.11, 24949.46, 24838.63]",SVR
BANKNIFTY,3,20,10,85,27,,,9.585825466238085e-05,0.009790722887630967,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.65, 24937.11, 24839.15]",SVR
BANKNIFTY,3,20,10,58,57,,,9.220387076402151e-05,0.009602284663767342,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24419.3, 24928.72, 24837.95]",SVR
BANKNIFTY,3,20,10,99,31,,,9.126210317717187e-05,0.009553120075513124,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.2, 24943.4, 24838.34]",SVR
BANKNIFTY,3,20,10,15,31,,,9.228865508273805e-05,0.009606698448621049,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.51, 24936.46, 24838.84]",SVR
BANKNIFTY,3,20,10,15,99,,,9.011189320877087e-05,0.009492728438587658,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.24, 24942.06, 24838.7]",SVR
BANKNIFTY,3,20,10,85,99,,,9.513210712611528e-05,0.009753568943013387,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.26, 24944.71, 24838.3]",SVR
BANKNIFTY,3,20,10,43,57,,,8.8605116407948e-05,0.009413029077185942,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24403.04, 24947.16, 24839.56]",SVR
BANKNIFTY,3,20,10,44,27,,,8.682015781405874e-05,0.009317733512719643,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.4, 24944.31, 24838.32]",SVR
BANKNIFTY,3,20,10,7,57,,,8.817563822541089e-05,0.009390188402018933,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24409.87, 24933.32, 24839.82]",SVR
BANKNIFTY,3,20,10,43,7,,,0.00010222581258349233,0.010110678146568228,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.47, 24989.75, 24839.27]",SVR
BANKNIFTY,3,20,10,99,48,,,9.145367208334092e-05,0.009563141329256874,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.03, 24939.13, 24838.48]",SVR
BANKNIFTY,3,20,10,31,57,,,8.89941894511001e-05,0.009433673168554235,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24426.36, 24937.12, 24838.16]",SVR
BANKNIFTY,3,20,10,52,44,,,9.636819225918016e-05,0.009816730222389743,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.61, 24989.23, 24838.42]",SVR
BANKNIFTY,3,20,10,7,43,,,7.71557197999969e-05,0.00878383286498536,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.52, 24939.03, 24838.94]",SVR
BANKNIFTY,3,20,10,7,51,,,9.024640286434773e-05,0.009499810675184413,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24400.14, 24937.87, 24838.55]",SVR
