symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Dates,Actual,Forcasted
SYNDIBANK,15,se,,,,,,0.8198788087433764,0.9054715946640051,"['2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000' '2018-05-03T00:00:00.000000000'
 '2018-05-04T00:00:00.000000000' '2018-05-05T00:00:00.000000000'
 '2018-05-06T00:00:00.000000000' '2018-05-07T00:00:00.000000000'
 '2018-05-08T00:00:00.000000000']","[54.75 53.95 52.85 54.25 55.1  53.75 52.95 52.5  53.2  53.4  52.7  51.5
 51.3  51.25 50.2 ]","[[61.98880348]
 [60.93174971]
 [63.54826543]
 [64.1684606 ]
 [64.29280684]
 [64.1684606 ]
 [62.8074563 ]
 [62.31569403]
 [62.23389971]
 [62.19302044]
 [61.98880348]
 [61.49991045]
 [61.25611914]
 [59.92321366]
 [59.76257661]]"
SYNDIBANK,15,se,,,,,,0.7610587263921293,0.8723867986117909,"['2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000' '2018-05-03T00:00:00.000000000'
 '2018-05-04T00:00:00.000000000' '2018-05-05T00:00:00.000000000'
 '2018-05-06T00:00:00.000000000' '2018-05-07T00:00:00.000000000'
 '2018-05-08T00:00:00.000000000']","[54.75 53.95 52.85 54.25 55.1  53.75 52.95 52.5  53.2  53.4  52.7  51.5
 51.3  51.25 50.2 ]","[[59.51774273]
 [58.26939926]
 [61.34585139]
 [62.0685582 ]
 [62.21316873]
 [62.0685582 ]
 [60.47939607]
 [59.90226399]
 [59.80611591]
 [59.75804629]
 [59.51774273]
 [58.94132251]
 [58.65327934]
 [57.07112928]
 [56.87960303]]"
SYNDIBANK,15,se,,,,,,0.7863486960366864,0.8867630439055783,"['2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000' '2018-05-03T00:00:00.000000000'
 '2018-05-04T00:00:00.000000000' '2018-05-05T00:00:00.000000000'
 '2018-05-06T00:00:00.000000000' '2018-05-07T00:00:00.000000000'
 '2018-05-08T00:00:00.000000000']","[54.75 53.95 52.85 54.25 55.1  53.75 52.95 52.5  53.2  53.4  52.7  51.5
 51.3  51.25 50.2 ]","[[62.3427888 ]
 [61.24069503]
 [63.96320303]
 [64.60588527]
 [64.73462307]
 [64.60588527]
 [63.19423803]
 [62.68298987]
 [62.59789197]
 [62.5553549 ]
 [62.3427888 ]
 [61.83344761]
 [61.57921423]
 [60.18625847]
 [60.01803939]]"
SYNDIBANK,15,se,,,,,,0.8300961672041719,0.9110961349957379,"['2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000' '2018-05-03T00:00:00.000000000'
 '2018-05-04T00:00:00.000000000' '2018-05-05T00:00:00.000000000'
 '2018-05-06T00:00:00.000000000' '2018-05-07T00:00:00.000000000'
 '2018-05-08T00:00:00.000000000']","[54.75 53.95 52.85 54.25 55.1  53.75 52.95 52.5  53.2  53.4  52.7  51.5
 51.3  51.25 50.2 ]","[[62.4752834 ]
 [61.48292149]
 [63.9474817 ]
 [64.53556731]
 [64.65364815]
 [64.53556731]
 [63.24694132]
 [62.78308947]
 [62.70603034]
 [62.66752764]
 [62.4752834 ]
 [62.01573885]
 [61.78694858]
 [60.54048944]
 [60.39078835]]"
SYNDIBANK,15,se,,,,,,0.8193013007146572,0.9051526394562727,"['2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000' '2018-05-03T00:00:00.000000000'
 '2018-05-04T00:00:00.000000000' '2018-05-05T00:00:00.000000000'
 '2018-05-06T00:00:00.000000000' '2018-05-07T00:00:00.000000000'
 '2018-05-08T00:00:00.000000000']","[54.75 53.95 52.85 54.25 55.1  53.75 52.95 52.5  53.2  53.4  52.7  51.5
 51.3  51.25 50.2 ]","[[60.58858785]
 [59.39346209]
 [62.34096216]
 [63.03442138]
 [63.17322534]
 [63.03442138]
 [61.51008379]
 [60.95696593]
 [60.86484357]
 [60.81878932]
 [60.58858785]
 [60.03658554]
 [59.76084368]
 [58.24747321]
 [58.06441508]]"
SYNDIBANK,15,se,,,,,,0.8168377273932517,0.9037907542087669,"['2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000' '2018-05-03T00:00:00.000000000'
 '2018-05-04T00:00:00.000000000' '2018-05-05T00:00:00.000000000'
 '2018-05-06T00:00:00.000000000' '2018-05-07T00:00:00.000000000'
 '2018-05-08T00:00:00.000000000']","[54.75 53.95 52.85 54.25 55.1  53.75 52.95 52.5  53.2  53.4  52.7  51.5
 51.3  51.25 50.2 ]","[[62.30512375]
 [61.15296951]
 [63.99415495]
 [64.66246187]
 [64.79622662]
 [64.66246187]
 [63.19335366]
 [62.660216  ]
 [62.57141774]
 [62.52702489]
 [62.30512375]
 [61.77299535]
 [61.50716453]
 [60.04796721]
 [59.87143391]]"
SYNDIBANK,15,se,,,,,,0.8282921435704071,0.9101055672670106,"['2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000' '2018-05-03T00:00:00.000000000'
 '2018-05-04T00:00:00.000000000' '2018-05-05T00:00:00.000000000'
 '2018-05-06T00:00:00.000000000' '2018-05-07T00:00:00.000000000'
 '2018-05-08T00:00:00.000000000']","[54.75 53.95 52.85 54.25 55.1  53.75 52.95 52.5  53.2  53.4  52.7  51.5
 51.3  51.25 50.2 ]","[[59.50558689]
 [58.30391316]
 [61.26898455]
 [61.9672601 ]
 [62.10705843]
 [61.9672601 ]
 [60.43267211]
 [59.87614355]
 [59.78346937]
 [59.73714101]
 [59.50558689]
 [58.95046072]
 [58.67322219]
 [57.15240781]
 [56.96853896]]"
SYNDIBANK,15,se,,,,,,0.8136570638889249,0.9020294140929801,"['2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000' '2018-05-03T00:00:00.000000000'
 '2018-05-04T00:00:00.000000000' '2018-05-05T00:00:00.000000000'
 '2018-05-06T00:00:00.000000000' '2018-05-07T00:00:00.000000000'
 '2018-05-08T00:00:00.000000000']","[54.75 53.95 52.85 54.25 55.1  53.75 52.95 52.5  53.2  53.4  52.7  51.5
 51.3  51.25 50.2 ]","[[60.44913777]
 [59.26896157]
 [62.18151981]
 [62.86769942]
 [63.00508928]
 [62.86769942]
 [61.35983523]
 [60.81312302]
 [60.72208969]
 [60.67658226]
 [60.44913777]
 [59.90390765]
 [59.631634  ]
 [58.13831155]
 [57.95779482]]"
SYNDIBANK,15,se,,,,,,0.8125653877655498,0.9014240887426682,"['2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000' '2018-05-03T00:00:00.000000000'
 '2018-05-04T00:00:00.000000000' '2018-05-05T00:00:00.000000000'
 '2018-05-06T00:00:00.000000000' '2018-05-07T00:00:00.000000000'
 '2018-05-08T00:00:00.000000000']","[54.75 53.95 52.85 54.25 55.1  53.75 52.95 52.5  53.2  53.4  52.7  51.5
 51.3  51.25 50.2 ]","[[60.19670853]
 [59.05224873]
 [61.88182607]
 [62.55092848]
 [62.68500857]
 [62.55092848]
 [61.08180812]
 [60.5502606 ]
 [60.46181123]
 [60.41760185]
 [60.19670853]
 [59.66761741]
 [59.40363489]
 [57.95858994]
 [57.78423616]]"
SYNDIBANK,15,se,,,,,,0.8030532699428321,0.8961323953204862,"['2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000' '2018-05-03T00:00:00.000000000'
 '2018-05-04T00:00:00.000000000' '2018-05-05T00:00:00.000000000'
 '2018-05-06T00:00:00.000000000' '2018-05-07T00:00:00.000000000'
 '2018-05-08T00:00:00.000000000']","[54.75 53.95 52.85 54.25 55.1  53.75 52.95 52.5  53.2  53.4  52.7  51.5
 51.3  51.25 50.2 ]","[[62.31855677]
 [61.24792732]
 [63.89439095]
 [64.5199435 ]
 [64.64528752]
 [64.5199435 ]
 [63.14633253]
 [62.64923274]
 [62.56650917]
 [62.52516101]
 [62.31855677]
 [61.82364149]
 [61.57668295]
 [60.22446762]
 [60.06126978]]"
SYNDIBANK,15,se,,,,,,0.7927672323251339,0.8903747707146322,"['2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000' '2018-05-03T00:00:00.000000000'
 '2018-05-04T00:00:00.000000000' '2018-05-05T00:00:00.000000000'
 '2018-05-06T00:00:00.000000000' '2018-05-07T00:00:00.000000000'
 '2018-05-08T00:00:00.000000000']","[54.75 53.95 52.85 54.25 55.1  53.75 52.95 52.5  53.2  53.4  52.7  51.5
 51.3  51.25 50.2 ]","[[59.3579585 ]
 [58.0686217 ]
 [61.24534371]
 [61.99121359]
 [62.1404394 ]
 [61.99121359]
 [60.35091151]
 [59.75502544]
 [59.6557441 ]
 [59.60610705]
 [59.3579585 ]
 [58.7626586 ]
 [58.4651493 ]
 [56.83065067]
 [56.63274916]]"
