symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Actual,Forcasted
SYNDIBANK,15,10,10,21,52,252,-,0.0074991019212372135,0.08659735516306034,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[63.7992  ]
 [64.05106 ]
 [60.93973 ]
 [59.850616]
 [61.76152 ]
 [61.35776 ]
 [59.416313]
 [58.866158]
 [63.138897]
 [59.890095]
 [64.79006 ]
 [65.23191 ]
 [65.735985]
 [64.88047 ]
 [62.350864]]"
SYNDIBANK,15,10,10,21,53,252,-,0.007828483282267207,0.08847871654961552,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[64.892586]
 [65.15054 ]
 [62.113747]
 [61.053974]
 [62.912785]
 [62.51747 ]
 [60.621525]
 [60.072773]
 [64.24884 ]
 [61.080383]
 [65.84603 ]
 [66.2771  ]
 [66.76765 ]
 [65.93348 ]
 [63.478973]]"
SYNDIBANK,15,10,10,22,50,252,-,0.008843958220260779,0.09404232143168723,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[64.42492 ]
 [64.654205]
 [61.668472]
 [60.623344]
 [62.471905]
 [62.08571 ]
 [60.216637]
 [59.671017]
 [63.76225 ]
 [60.61943 ]
 [65.31835 ]
 [65.73274 ]
 [66.225426]
 [65.40067 ]
 [62.965916]]"
SYNDIBANK,15,10,10,22,51,252,-,0.009171336477141577,0.09576709496033373,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[64.33371 ]
 [64.57232 ]
 [61.531513]
 [60.469444]
 [62.345257]
 [61.95161 ]
 [60.050323]
 [59.49627 ]
 [63.670334]
 [60.48021 ]
 [65.262436]
 [65.68609 ]
 [66.183266]
 [65.34509 ]
 [62.86965 ]]"
SYNDIBANK,15,10,10,22,52,252,-,0.00784130536581424,0.08855114547996677,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[69.87932 ]
 [70.114685]
 [67.244255]
 [66.240654]
 [68.00331 ]
 [67.63093 ]
 [65.835785]
 [65.317154]
 [69.28636 ]
 [66.28818 ]
 [70.805405]
 [71.205345]
 [71.66464 ]
 [70.875465]
 [68.54687 ]]"
SYNDIBANK,15,10,10,22,53,252,-,0.009421985545912817,0.0970669127247427,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[64.65442 ]
 [64.889984]
 [61.925854]
 [60.889835]
 [62.715023]
 [62.330902]
 [60.47783 ]
 [59.942684]
 [64.02095 ]
 [60.9163  ]
 [65.58317 ]
 [65.99921 ]
 [66.47986 ]
 [65.662796]
 [63.24852 ]]"
SYNDIBANK,15,10,10,23,50,252,-,0.009083229644373544,0.09530597905888981,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[65.65908 ]
 [65.88364 ]
 [62.887955]
 [61.846996]
 [63.69454 ]
 [63.311302]
 [61.444633]
 [60.902744]
 [64.992035]
 [61.85707 ]
 [66.55806 ]
 [66.972206]
 [67.457   ]
 [66.629814]
 [64.19238 ]]"
SYNDIBANK,15,10,10,23,51,252,-,0.008397179022390969,0.0916361229122608,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[65.90253 ]
 [66.144394]
 [63.178658]
 [62.14709 ]
 [63.956467]
 [63.577812]
 [61.732132]
 [61.195366]
 [65.276596]
 [62.198277]
 [66.840515]
 [67.25342 ]
 [67.72039 ]
 [66.90497 ]
 [64.509094]]"
SYNDIBANK,15,10,10,23,52,252,-,0.008048882841288138,0.0897155663265196,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[66.70712 ]
 [66.930504]
 [64.016045]
 [63.00311 ]
 [64.79432 ]
 [64.42129 ]
 [62.60696 ]
 [62.080833]
 [66.06443 ]
 [63.021915]
 [67.593994]
 [67.99736 ]
 [68.466545]
 [67.66272 ]
 [65.29773 ]]"
SYNDIBANK,15,10,10,23,53,252,-,0.008455617869486972,0.09195443365867124,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[68.828   ]
 [69.04793 ]
 [66.21205 ]
 [65.22602 ]
 [66.96987 ]
 [66.60673 ]
 [64.838745]
 [64.32428 ]
 [68.20529 ]
 [65.24401 ]
 [69.69052 ]
 [70.08486 ]
 [70.53965 ]
 [69.75907 ]
 [67.4597  ]]"
SYNDIBANK,60,10,10,20,50,252,-,0.029748408647451534,0.17247726994433654,"[[67.15]
 [66.15]
 [63.45]
 [64.  ]
 [65.4 ]
 [65.  ]
 [65.75]
 [63.  ]
 [61.4 ]
 [59.55]
 [55.6 ]
 [58.45]
 [58.8 ]
 [59.7 ]
 [60.6 ]
 [60.55]
 [58.65]
 [61.1 ]
 [60.65]
 [59.3 ]
 [56.3 ]
 [55.35]
 [55.75]
 [54.35]
 [54.35]
 [57.75]
 [60.7 ]
 [61.2 ]
 [62.7 ]
 [60.5 ]
 [60.3 ]
 [59.55]
 [58.15]
 [53.7 ]
 [55.85]
 [56.85]
 [55.45]
 [56.5 ]
 [57.95]
 [56.65]
 [59.85]
 [60.6 ]
 [60.75]
 [60.6 ]
 [58.95]
 [58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[ 98.79002 ]
 [ 98.86525 ]
 [ 99.953674]
 [ 97.95471 ]
 [ 96.8912  ]
 [ 96.372665]
 [ 98.27957 ]
 [100.596176]
 [ 98.57375 ]
 [ 97.33197 ]
 [ 98.25288 ]
 [100.3517  ]
 [104.76448 ]
 [103.806244]
 [101.7821  ]
 [101.406456]
 [101.299164]
 [ 98.94845 ]
 [ 98.0689  ]
 [ 97.95694 ]
 [ 97.34297 ]
 [ 96.84298 ]
 [ 96.67963 ]
 [ 96.43536 ]
 [ 95.04071 ]
 [ 94.39356 ]
 [ 93.656   ]
 [ 94.36339 ]
 [ 96.261475]
 [ 95.67538 ]
 [ 94.99331 ]
 [ 94.34354 ]
 [ 94.97697 ]
 [ 93.80149 ]
 [ 92.973526]
 [ 92.436356]
 [ 92.920456]
 [ 92.52294 ]
 [ 92.14056 ]
 [ 92.31714 ]
 [ 94.3274  ]
 [ 92.818756]
 [ 91.93074 ]
 [ 92.314674]
 [ 91.1754  ]
 [ 90.856026]
 [ 91.96972 ]
 [ 91.779076]
 [ 90.57964 ]
 [ 95.56211 ]
 [ 93.823006]
 [ 93.65104 ]
 [ 92.82111 ]
 [ 95.07665 ]
 [ 99.33328 ]
 [ 95.8738  ]
 [ 92.23907 ]
 [ 91.85341 ]
 [ 91.36483 ]
 [ 91.07812 ]]"
SYNDIBANK,60,10,10,20,51,252,-,0.02499678615944177,0.1581037196255729,"[[67.15]
 [66.15]
 [63.45]
 [64.  ]
 [65.4 ]
 [65.  ]
 [65.75]
 [63.  ]
 [61.4 ]
 [59.55]
 [55.6 ]
 [58.45]
 [58.8 ]
 [59.7 ]
 [60.6 ]
 [60.55]
 [58.65]
 [61.1 ]
 [60.65]
 [59.3 ]
 [56.3 ]
 [55.35]
 [55.75]
 [54.35]
 [54.35]
 [57.75]
 [60.7 ]
 [61.2 ]
 [62.7 ]
 [60.5 ]
 [60.3 ]
 [59.55]
 [58.15]
 [53.7 ]
 [55.85]
 [56.85]
 [55.45]
 [56.5 ]
 [57.95]
 [56.65]
 [59.85]
 [60.6 ]
 [60.75]
 [60.6 ]
 [58.95]
 [58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[ 97.34828 ]
 [ 97.41663 ]
 [ 98.54812 ]
 [ 96.51241 ]
 [ 95.43088 ]
 [ 94.90965 ]
 [ 96.84209 ]
 [ 99.20034 ]
 [ 97.14045 ]
 [ 95.873024]
 [ 96.810394]
 [ 98.93627 ]
 [103.441826]
 [102.442406]
 [100.36365 ]
 [ 99.98323 ]
 [ 99.87587 ]
 [ 97.49694 ]
 [ 96.594   ]
 [ 96.47497 ]
 [ 95.85205 ]
 [ 95.330284]
 [ 95.17263 ]
 [ 94.93241 ]
 [ 93.52554 ]
 [ 92.8813  ]
 [ 92.15047 ]
 [ 92.862656]
 [ 94.78156 ]
 [ 94.19458 ]
 [ 93.508965]
 [ 92.84879 ]
 [ 93.493675]
 [ 92.31542 ]
 [ 91.472046]
 [ 90.92314 ]
 [ 91.39872 ]
 [ 90.996895]
 [ 90.617256]
 [ 90.79708 ]
 [ 92.83899 ]
 [ 91.32138 ]
 [ 90.43587 ]
 [ 90.829056]
 [ 89.68525 ]
 [ 89.361496]
 [ 90.48803 ]
 [ 90.2866  ]
 [ 89.08208 ]
 [ 94.09621 ]
 [ 92.35161 ]
 [ 92.164246]
 [ 91.3345  ]
 [ 93.606834]
 [ 97.93143 ]
 [ 94.42664 ]
 [ 90.7296  ]
 [ 90.33619 ]
 [ 89.8363  ]
 [ 89.54256 ]]"
SYNDIBANK,60,10,10,20,52,252,-,0.027987249298579132,0.16729390096049268,"[[67.15]
 [66.15]
 [63.45]
 [64.  ]
 [65.4 ]
 [65.  ]
 [65.75]
 [63.  ]
 [61.4 ]
 [59.55]
 [55.6 ]
 [58.45]
 [58.8 ]
 [59.7 ]
 [60.6 ]
 [60.55]
 [58.65]
 [61.1 ]
 [60.65]
 [59.3 ]
 [56.3 ]
 [55.35]
 [55.75]
 [54.35]
 [54.35]
 [57.75]
 [60.7 ]
 [61.2 ]
 [62.7 ]
 [60.5 ]
 [60.3 ]
 [59.55]
 [58.15]
 [53.7 ]
 [55.85]
 [56.85]
 [55.45]
 [56.5 ]
 [57.95]
 [56.65]
 [59.85]
 [60.6 ]
 [60.75]
 [60.6 ]
 [58.95]
 [58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[ 97.20872 ]
 [ 97.28454 ]
 [ 98.463005]
 [ 96.30118 ]
 [ 95.15012 ]
 [ 94.59389 ]
 [ 96.6505  ]
 [ 99.151695]
 [ 96.965   ]
 [ 95.62284 ]
 [ 96.61909 ]
 [ 98.88363 ]
 [103.65647 ]
 [102.61656 ]
 [100.4257  ]
 [100.02015 ]
 [ 99.90606 ]
 [ 97.37564 ]
 [ 96.425964]
 [ 96.30114 ]
 [ 95.63919 ]
 [ 95.09333 ]
 [ 94.91696 ]
 [ 94.652466]
 [ 93.14597 ]
 [ 92.44923 ]
 [ 91.6538  ]
 [ 92.41714 ]
 [ 94.46668 ]
 [ 93.83118 ]
 [ 93.09877 ]
 [ 92.39471 ]
 [ 93.07865 ]
 [ 91.813835]
 [ 90.9205  ]
 [ 90.34281 ]
 [ 90.866035]
 [ 90.4348  ]
 [ 90.02337 ]
 [ 90.21546 ]
 [ 92.39288 ]
 [ 90.76628 ]
 [ 89.80456 ]
 [ 90.21968 ]
 [ 88.99449 ]
 [ 88.65301 ]
 [ 89.85809 ]
 [ 89.64927 ]
 [ 88.35899 ]
 [ 93.735596]
 [ 91.85699 ]
 [ 91.66891 ]
 [ 90.77605 ]
 [ 93.20771 ]
 [ 97.80622 ]
 [ 94.07352 ]
 [ 90.14926 ]
 [ 89.738365]
 [ 89.21197 ]
 [ 88.903496]]"
SYNDIBANK,60,10,10,20,53,252,-,0.027735238645895284,0.16653900037497307,"[[67.15]
 [66.15]
 [63.45]
 [64.  ]
 [65.4 ]
 [65.  ]
 [65.75]
 [63.  ]
 [61.4 ]
 [59.55]
 [55.6 ]
 [58.45]
 [58.8 ]
 [59.7 ]
 [60.6 ]
 [60.55]
 [58.65]
 [61.1 ]
 [60.65]
 [59.3 ]
 [56.3 ]
 [55.35]
 [55.75]
 [54.35]
 [54.35]
 [57.75]
 [60.7 ]
 [61.2 ]
 [62.7 ]
 [60.5 ]
 [60.3 ]
 [59.55]
 [58.15]
 [53.7 ]
 [55.85]
 [56.85]
 [55.45]
 [56.5 ]
 [57.95]
 [56.65]
 [59.85]
 [60.6 ]
 [60.75]
 [60.6 ]
 [58.95]
 [58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[ 97.533104]
 [ 97.60225 ]
 [ 98.675186]
 [ 96.73317 ]
 [ 95.70235 ]
 [ 95.20083 ]
 [ 97.04727 ]
 [ 99.2959  ]
 [ 97.330765]
 [ 96.12195 ]
 [ 97.01466 ]
 [ 99.04552 ]
 [103.33746 ]
 [102.391075]
 [100.414665]
 [100.05252 ]
 [ 99.949196]
 [ 97.671036]
 [ 96.81147 ]
 [ 96.6997  ]
 [ 96.10161 ]
 [ 95.60853 ]
 [ 95.45434 ]
 [ 95.22217 ]
 [ 93.876236]
 [ 93.25688 ]
 [ 92.55492 ]
 [ 93.23708 ]
 [ 95.07198 ]
 [ 94.511154]
 [ 93.853966]
 [ 93.22591 ]
 [ 93.84036 ]
 [ 92.708435]
 [ 91.90357 ]
 [ 91.37949 ]
 [ 91.83874 ]
 [ 91.45608 ]
 [ 91.090324]
 [ 91.262566]
 [ 93.21368 ]
 [ 91.76703 ]
 [ 90.92143 ]
 [ 91.29463 ]
 [ 90.19856 ]
 [ 89.89126 ]
 [ 90.96842 ]
 [ 90.78141 ]
 [ 89.62576 ]
 [ 94.42654 ]
 [ 92.753685]
 [ 92.57935 ]
 [ 91.78337 ]
 [ 93.95986 ]
 [ 98.08777 ]
 [ 94.735016]
 [ 91.207565]
 [ 90.832085]
 [ 90.357506]
 [ 90.076965]]"
SYNDIBANK,60,10,10,21,50,252,-,0.025481785085344096,0.15963015092815047,"[[67.15]
 [66.15]
 [63.45]
 [64.  ]
 [65.4 ]
 [65.  ]
 [65.75]
 [63.  ]
 [61.4 ]
 [59.55]
 [55.6 ]
 [58.45]
 [58.8 ]
 [59.7 ]
 [60.6 ]
 [60.55]
 [58.65]
 [61.1 ]
 [60.65]
 [59.3 ]
 [56.3 ]
 [55.35]
 [55.75]
 [54.35]
 [54.35]
 [57.75]
 [60.7 ]
 [61.2 ]
 [62.7 ]
 [60.5 ]
 [60.3 ]
 [59.55]
 [58.15]
 [53.7 ]
 [55.85]
 [56.85]
 [55.45]
 [56.5 ]
 [57.95]
 [56.65]
 [59.85]
 [60.6 ]
 [60.75]
 [60.6 ]
 [58.95]
 [58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[ 97.93391 ]
 [ 97.99608 ]
 [ 99.01682 ]
 [ 97.13956 ]
 [ 96.135994]
 [ 95.65455 ]
 [ 97.44327 ]
 [ 99.613144]
 [ 97.71528 ]
 [ 96.55446 ]
 [ 97.43677 ]
 [ 99.39978 ]
 [103.52622 ]
 [102.63708 ]
 [100.738266]
 [100.39473 ]
 [100.29232 ]
 [ 98.09567 ]
 [ 97.27227 ]
 [ 97.160904]
 [ 96.585365]
 [ 96.11416 ]
 [ 95.96302 ]
 [ 95.73074 ]
 [ 94.41807 ]
 [ 93.8081  ]
 [ 93.11809 ]
 [ 93.78731 ]
 [ 95.56984 ]
 [ 95.01533 ]
 [ 94.37706 ]
 [ 93.76874 ]
 [ 94.37058 ]
 [ 93.26772 ]
 [ 92.487755]
 [ 91.9831  ]
 [ 92.43938 ]
 [ 92.05774 ]
 [ 91.69804 ]
 [ 91.86543 ]
 [ 93.75757 ]
 [ 92.33732 ]
 [ 91.49836 ]
 [ 91.86027 ]
 [ 90.7858  ]
 [ 90.48394 ]
 [ 91.53504 ]
 [ 91.35511 ]
 [ 90.2293  ]
 [ 94.92132 ]
 [ 93.28479 ]
 [ 93.1208  ]
 [ 92.34141 ]
 [ 94.458916]
 [ 98.45582 ]
 [ 95.20951 ]
 [ 91.78927 ]
 [ 91.42736 ]
 [ 90.96579 ]
 [ 90.69793 ]]"
SYNDIBANK,60,10,10,21,51,252,-,0.027907631922221402,0.16705577488438225,"[[67.15]
 [66.15]
 [63.45]
 [64.  ]
 [65.4 ]
 [65.  ]
 [65.75]
 [63.  ]
 [61.4 ]
 [59.55]
 [55.6 ]
 [58.45]
 [58.8 ]
 [59.7 ]
 [60.6 ]
 [60.55]
 [58.65]
 [61.1 ]
 [60.65]
 [59.3 ]
 [56.3 ]
 [55.35]
 [55.75]
 [54.35]
 [54.35]
 [57.75]
 [60.7 ]
 [61.2 ]
 [62.7 ]
 [60.5 ]
 [60.3 ]
 [59.55]
 [58.15]
 [53.7 ]
 [55.85]
 [56.85]
 [55.45]
 [56.5 ]
 [57.95]
 [56.65]
 [59.85]
 [60.6 ]
 [60.75]
 [60.6 ]
 [58.95]
 [58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[ 96.27868 ]
 [ 96.34597 ]
 [ 97.488205]
 [ 95.428215]
 [ 94.33359 ]
 [ 93.80527 ]
 [ 95.76173 ]
 [ 98.14359 ]
 [ 96.0587  ]
 [ 94.78192 ]
 [ 95.74517 ]
 [ 97.89315 ]
 [102.43929 ]
 [101.43796 ]
 [ 99.33577 ]
 [ 98.96067 ]
 [ 98.84686 ]
 [ 96.43249 ]
 [ 95.521194]
 [ 95.398155]
 [ 94.76457 ]
 [ 94.244156]
 [ 94.084625]
 [ 93.83851 ]
 [ 92.41494 ]
 [ 91.75938 ]
 [ 91.02451 ]
 [ 91.7498  ]
 [ 93.68955 ]
 [ 93.096   ]
 [ 92.401054]
 [ 91.74054 ]
 [ 92.39729 ]
 [ 91.20179 ]
 [ 90.34752 ]
 [ 89.791885]
 [ 90.27474 ]
 [ 89.86331 ]
 [ 89.47744 ]
 [ 89.66161 ]
 [ 91.7242  ]
 [ 90.19152 ]
 [ 89.296265]
 [ 89.6947  ]
 [ 88.533195]
 [ 88.20405 ]
 [ 89.34175 ]
 [ 89.14285 ]
 [ 87.92428 ]
 [ 93.00192 ]
 [ 91.23249 ]
 [ 91.04733 ]
 [ 90.20652 ]
 [ 92.50586 ]
 [ 96.88109 ]
 [ 93.32512 ]
 [ 89.58762 ]
 [ 89.18748 ]
 [ 88.68075 ]
 [ 88.384   ]]"
