'symbol','Days','RSI','BBANDS','MA1','MA2','MA3','MA4','MSE','RMSE','Actual','Forcasted'
NIFTY,60,10,10,22,52,252,-,0.0336000797898991,0.18330324544289744,"[[11027.7 ]
 [11016.9 ]
 [10760.6 ]
 [10666.55]
 [10498.25]
 [10476.7 ]
 [10576.85]
 [10454.95]
 [10539.75]
 [10500.9 ]
 [10545.5 ]
 [10452.3 ]
 [10378.4 ]
 [10360.4 ]
 [10397.45]
 [10382.7 ]
 [10491.05]
 [10582.6 ]
 [10554.3 ]
 [10492.85]
 [10458.35]
 [10358.85]
 [10249.25]
 [10154.2 ]
 [10242.65]
 [10226.85]
 [10421.4 ]
 [10426.85]
 [10410.9 ]
 [10360.15]
 [10195.15]
 [10094.25]
 [10124.35]
 [10155.25]
 [10114.75]
 [ 9998.05]
 [10130.65]
 [10184.15]
 [10113.7 ]
 [10211.8 ]
 [10245.  ]
 [10128.4 ]
 [10325.15]
 [10331.6 ]
 [10379.35]
 [10402.25]
 [10417.15]
 [10458.65]
 [10480.6 ]
 [10528.35]
 [10548.7 ]
 [10526.2 ]
 [10565.3 ]
 [10564.05]
 [10584.7 ]
 [10614.35]
 [10570.55]
 [10617.8 ]
 [10692.3 ]
 [10739.35]]","[[9007.377]
 [9035.065]
 [8771.735]
 [8720.943]
 [8690.875]
 [8747.643]
 [8819.039]
 [8685.7  ]
 [8781.918]
 [8729.914]
 [8709.074]
 [8548.885]
 [8492.263]
 [8474.821]
 [8561.862]
 [8613.448]
 [8621.366]
 [8664.182]
 [8647.365]
 [8680.036]
 [8557.977]
 [8507.904]
 [8498.036]
 [8498.569]
 [8586.585]
 [8517.668]
 [8725.737]
 [8729.489]
 [8622.35 ]
 [8567.043]
 [8591.062]
 [8456.539]
 [8489.591]
 [8490.698]
 [8520.956]
 [8506.975]
 [8615.247]
 [8593.512]
 [8605.433]
 [8506.873]
 [8523.885]
 [8497.144]
 [8682.076]
 [8640.729]
 [8658.151]
 [8744.018]
 [8757.219]
 [8782.334]
 [8771.176]
 [8783.009]
 [8818.324]
 [8721.813]
 [8840.688]
 [8809.834]
 [8781.174]
 [8820.64 ]
 [8717.856]
 [8891.478]
 [8920.062]
 [8849.592]]"
NIFTY,60,10,10,22,53,252,-,0.0328780909720985,0.1813231672238782,"[[11027.7 ]
 [11016.9 ]
 [10760.6 ]
 [10666.55]
 [10498.25]
 [10476.7 ]
 [10576.85]
 [10454.95]
 [10539.75]
 [10500.9 ]
 [10545.5 ]
 [10452.3 ]
 [10378.4 ]
 [10360.4 ]
 [10397.45]
 [10382.7 ]
 [10491.05]
 [10582.6 ]
 [10554.3 ]
 [10492.85]
 [10458.35]
 [10358.85]
 [10249.25]
 [10154.2 ]
 [10242.65]
 [10226.85]
 [10421.4 ]
 [10426.85]
 [10410.9 ]
 [10360.15]
 [10195.15]
 [10094.25]
 [10124.35]
 [10155.25]
 [10114.75]
 [ 9998.05]
 [10130.65]
 [10184.15]
 [10113.7 ]
 [10211.8 ]
 [10245.  ]
 [10128.4 ]
 [10325.15]
 [10331.6 ]
 [10379.35]
 [10402.25]
 [10417.15]
 [10458.65]
 [10480.6 ]
 [10528.35]
 [10548.7 ]
 [10526.2 ]
 [10565.3 ]
 [10564.05]
 [10584.7 ]
 [10614.35]
 [10570.55]
 [10617.8 ]
 [10692.3 ]
 [10739.35]]","[[8694.708 ]
 [8722.172 ]
 [8469.846 ]
 [8417.832 ]
 [8387.075 ]
 [8439.9375]
 [8507.566 ]
 [8380.082 ]
 [8472.533 ]
 [8424.462 ]
 [8404.955 ]
 [8253.459 ]
 [8199.033 ]
 [8181.919 ]
 [8265.801 ]
 [8316.289 ]
 [8322.793 ]
 [8363.914 ]
 [8348.783 ]
 [8380.935 ]
 [8262.469 ]
 [8214.466 ]
 [8204.578 ]
 [8203.957 ]
 [8287.077 ]
 [8220.86  ]
 [8420.557 ]
 [8426.7   ]
 [8323.511 ]
 [8270.697 ]
 [8295.544 ]
 [8163.7563]
 [8194.145 ]
 [8195.199 ]
 [8225.157 ]
 [8211.623 ]
 [8314.498 ]
 [8295.038 ]
 [8309.008 ]
 [8212.464 ]
 [8229.326 ]
 [8205.139 ]
 [8380.633 ]
 [8341.814 ]
 [8357.693 ]
 [8441.499 ]
 [8454.142 ]
 [8477.792 ]
 [8467.307 ]
 [8478.093 ]
 [8512.472 ]
 [8420.595 ]
 [8535.185 ]
 [8505.84  ]
 [8477.855 ]
 [8515.933 ]
 [8417.707 ]
 [8585.065 ]
 [8612.011 ]
 [8543.278 ]]"
NIFTY,60,10,10,23,50,252,-,0.03546005799178833,0.18830841189864123,"[[11027.7 ]
 [11016.9 ]
 [10760.6 ]
 [10666.55]
 [10498.25]
 [10476.7 ]
 [10576.85]
 [10454.95]
 [10539.75]
 [10500.9 ]
 [10545.5 ]
 [10452.3 ]
 [10378.4 ]
 [10360.4 ]
 [10397.45]
 [10382.7 ]
 [10491.05]
 [10582.6 ]
 [10554.3 ]
 [10492.85]
 [10458.35]
 [10358.85]
 [10249.25]
 [10154.2 ]
 [10242.65]
 [10226.85]
 [10421.4 ]
 [10426.85]
 [10410.9 ]
 [10360.15]
 [10195.15]
 [10094.25]
 [10124.35]
 [10155.25]
 [10114.75]
 [ 9998.05]
 [10130.65]
 [10184.15]
 [10113.7 ]
 [10211.8 ]
 [10245.  ]
 [10128.4 ]
 [10325.15]
 [10331.6 ]
 [10379.35]
 [10402.25]
 [10417.15]
 [10458.65]
 [10480.6 ]
 [10528.35]
 [10548.7 ]
 [10526.2 ]
 [10565.3 ]
 [10564.05]
 [10584.7 ]
 [10614.35]
 [10570.55]
 [10617.8 ]
 [10692.3 ]
 [10739.35]]","[[9312.657 ]
 [9342.192 ]
 [9069.09  ]
 [9013.36  ]
 [8980.532 ]
 [9038.389 ]
 [9111.304 ]
 [8973.675 ]
 [9073.149 ]
 [9020.785 ]
 [8999.579 ]
 [8836.17  ]
 [8777.65  ]
 [8759.394 ]
 [8849.43  ]
 [8903.485 ]
 [8910.822 ]
 [8955.333 ]
 [8938.761 ]
 [8973.006 ]
 [8845.9   ]
 [8794.081 ]
 [8783.474 ]
 [8782.866 ]
 [8872.238 ]
 [8800.971 ]
 [9015.827 ]
 [9021.71  ]
 [8910.813 ]
 [8853.854 ]
 [8880.215 ]
 [8738.912 ]
 [8771.777 ]
 [8772.929 ]
 [8804.68  ]
 [8789.977 ]
 [8900.848 ]
 [8879.638 ]
 [8894.241 ]
 [8791.142 ]
 [8809.057 ]
 [8782.522 ]
 [8972.053 ]
 [8929.779 ]
 [8947.083 ]
 [9036.971 ]
 [9050.671 ]
 [9076.3125]
 [9065.273 ]
 [9077.109 ]
 [9114.241 ]
 [9015.142 ]
 [9138.58  ]
 [9106.87  ]
 [9077.094 ]
 [9118.287 ]
 [9012.131 ]
 [9192.689 ]
 [9222.201 ]
 [9148.422 ]]"
NIFTY,60,10,10,23,51,252,-,0.029687192835323725,0.17229971803611208,"[[11027.7 ]
 [11016.9 ]
 [10760.6 ]
 [10666.55]
 [10498.25]
 [10476.7 ]
 [10576.85]
 [10454.95]
 [10539.75]
 [10500.9 ]
 [10545.5 ]
 [10452.3 ]
 [10378.4 ]
 [10360.4 ]
 [10397.45]
 [10382.7 ]
 [10491.05]
 [10582.6 ]
 [10554.3 ]
 [10492.85]
 [10458.35]
 [10358.85]
 [10249.25]
 [10154.2 ]
 [10242.65]
 [10226.85]
 [10421.4 ]
 [10426.85]
 [10410.9 ]
 [10360.15]
 [10195.15]
 [10094.25]
 [10124.35]
 [10155.25]
 [10114.75]
 [ 9998.05]
 [10130.65]
 [10184.15]
 [10113.7 ]
 [10211.8 ]
 [10245.  ]
 [10128.4 ]
 [10325.15]
 [10331.6 ]
 [10379.35]
 [10402.25]
 [10417.15]
 [10458.65]
 [10480.6 ]
 [10528.35]
 [10548.7 ]
 [10526.2 ]
 [10565.3 ]
 [10564.05]
 [10584.7 ]
 [10614.35]
 [10570.55]
 [10617.8 ]
 [10692.3 ]
 [10739.35]]","[[8852.997 ]
 [8881.294 ]
 [8609.975 ]
 [8558.194 ]
 [8527.644 ]
 [8586.495 ]
 [8660.1045]
 [8522.828 ]
 [8621.745 ]
 [8567.904 ]
 [8546.381 ]
 [8381.404 ]
 [8323.237 ]
 [8305.481 ]
 [8394.812 ]
 [8447.72  ]
 [8456.088 ]
 [8500.267 ]
 [8482.827 ]
 [8516.242 ]
 [8391.074 ]
 [8339.563 ]
 [8329.491 ]
 [8330.219 ]
 [8420.627 ]
 [8349.772 ]
 [8563.509 ]
 [8566.8955]
 [8456.889 ]
 [8399.9   ]
 [8424.399 ]
 [8286.583 ]
 [8320.754 ]
 [8321.838 ]
 [8352.671 ]
 [8338.298 ]
 [8449.725 ]
 [8427.153 ]
 [8439.117 ]
 [8338.28  ]
 [8355.635 ]
 [8327.883 ]
 [8518.26  ]
 [8475.5   ]
 [8493.4795]
 [8581.468 ]
 [8595.107 ]
 [8621.026 ]
 [8609.709 ]
 [8621.989 ]
 [8658.288 ]
 [8558.847 ]
 [8680.941 ]
 [8649.099 ]
 [8619.752 ]
 [8660.394 ]
 [8554.499 ]
 [8732.97  ]
 [8762.644 ]
 [8690.331 ]]"
NIFTY,60,10,10,23,52,252,-,0.03242225303850092,0.18006180338567346,"[[11027.7 ]
 [11016.9 ]
 [10760.6 ]
 [10666.55]
 [10498.25]
 [10476.7 ]
 [10576.85]
 [10454.95]
 [10539.75]
 [10500.9 ]
 [10545.5 ]
 [10452.3 ]
 [10378.4 ]
 [10360.4 ]
 [10397.45]
 [10382.7 ]
 [10491.05]
 [10582.6 ]
 [10554.3 ]
 [10492.85]
 [10458.35]
 [10358.85]
 [10249.25]
 [10154.2 ]
 [10242.65]
 [10226.85]
 [10421.4 ]
 [10426.85]
 [10410.9 ]
 [10360.15]
 [10195.15]
 [10094.25]
 [10124.35]
 [10155.25]
 [10114.75]
 [ 9998.05]
 [10130.65]
 [10184.15]
 [10113.7 ]
 [10211.8 ]
 [10245.  ]
 [10128.4 ]
 [10325.15]
 [10331.6 ]
 [10379.35]
 [10402.25]
 [10417.15]
 [10458.65]
 [10480.6 ]
 [10528.35]
 [10548.7 ]
 [10526.2 ]
 [10565.3 ]
 [10564.05]
 [10584.7 ]
 [10614.35]
 [10570.55]
 [10617.8 ]
 [10692.3 ]
 [10739.35]]","[[8853.786 ]
 [8880.851 ]
 [8622.114 ]
 [8572.166 ]
 [8542.388 ]
 [8598.194 ]
 [8668.502 ]
 [8537.194 ]
 [8632.132 ]
 [8581.162 ]
 [8560.806 ]
 [8403.127 ]
 [8347.275 ]
 [8330.161 ]
 [8416.046 ]
 [8466.961 ]
 [8474.805 ]
 [8517.0625]
 [8500.544 ]
 [8532.731 ]
 [8412.557 ]
 [8363.16  ]
 [8353.438 ]
 [8353.946 ]
 [8440.491 ]
 [8372.4795]
 [8577.34  ]
 [8581.12  ]
 [8475.689 ]
 [8421.117 ]
 [8444.838 ]
 [8312.219 ]
 [8344.825 ]
 [8345.844 ]
 [8375.679 ]
 [8361.839 ]
 [8468.576 ]
 [8447.237 ]
 [8459.061 ]
 [8361.991 ]
 [8378.758 ]
 [8352.377 ]
 [8534.523 ]
 [8493.753 ]
 [8510.784 ]
 [8595.221 ]
 [8608.253 ]
 [8632.915 ]
 [8622.049 ]
 [8633.631 ]
 [8668.34  ]
 [8573.297 ]
 [8690.06  ]
 [8659.575 ]
 [8631.365 ]
 [8670.131 ]
 [8569.039 ]
 [8739.565 ]
 [8767.723 ]
 [8698.507 ]]"
NIFTY,60,10,10,23,53,252,-,0.03473064270174481,0.18636159127283927,"[[11027.7 ]
 [11016.9 ]
 [10760.6 ]
 [10666.55]
 [10498.25]
 [10476.7 ]
 [10576.85]
 [10454.95]
 [10539.75]
 [10500.9 ]
 [10545.5 ]
 [10452.3 ]
 [10378.4 ]
 [10360.4 ]
 [10397.45]
 [10382.7 ]
 [10491.05]
 [10582.6 ]
 [10554.3 ]
 [10492.85]
 [10458.35]
 [10358.85]
 [10249.25]
 [10154.2 ]
 [10242.65]
 [10226.85]
 [10421.4 ]
 [10426.85]
 [10410.9 ]
 [10360.15]
 [10195.15]
 [10094.25]
 [10124.35]
 [10155.25]
 [10114.75]
 [ 9998.05]
 [10130.65]
 [10184.15]
 [10113.7 ]
 [10211.8 ]
 [10245.  ]
 [10128.4 ]
 [10325.15]
 [10331.6 ]
 [10379.35]
 [10402.25]
 [10417.15]
 [10458.65]
 [10480.6 ]
 [10528.35]
 [10548.7 ]
 [10526.2 ]
 [10565.3 ]
 [10564.05]
 [10584.7 ]
 [10614.35]
 [10570.55]
 [10617.8 ]
 [10692.3 ]
 [10739.35]]","[[8742.337 ]
 [8767.674 ]
 [8514.671 ]
 [8469.032 ]
 [8441.977 ]
 [8498.629 ]
 [8567.479 ]
 [8439.209 ]
 [8530.943 ]
 [8479.11  ]
 [8458.401 ]
 [8302.855 ]
 [8248.591 ]
 [8232.255 ]
 [8315.087 ]
 [8363.428 ]
 [8372.384 ]
 [8413.872 ]
 [8396.565 ]
 [8426.472 ]
 [8311.366 ]
 [8263.123 ]
 [8254.015 ]
 [8255.422 ]
 [8340.601 ]
 [8274.747 ]
 [8473.973 ]
 [8474.733 ]
 [8372.843 ]
 [8319.494 ]
 [8340.403 ]
 [8214.087 ]
 [8246.869 ]
 [8248.11  ]
 [8275.878 ]
 [8262.424 ]
 [8367.022 ]
 [8345.005 ]
 [8353.831 ]
 [8262.137 ]
 [8277.86  ]
 [8250.334 ]
 [8429.926 ]
 [8389.351 ]
 [8407.1875]
 [8487.738 ]
 [8500.578 ]
 [8525.3125]
 [8514.911 ]
 [8527.041 ]
 [8560.589 ]
 [8467.64  ]
 [8580.487 ]
 [8550.661 ]
 [8524.172 ]
 [8561.754 ]
 [8462.726 ]
 [8627.826 ]
 [8656.306 ]
 [8590.878 ]]"
NIFTY,1,10,10,20,50,252,-,0.02827984608983228,0.1681661264637807,[[10739.35]],[[8703.753]]
NIFTY,1,10,10,20,51,252,-,0.029513700173125355,0.17179551848964325,[[10739.35]],[[8700.626]]
NIFTY,1,10,10,20,52,252,-,0.03270274983428487,0.18083901634958333,[[10739.35]],[[9657.32]]
NIFTY,1,10,10,20,53,252,-,0.0314020316261764,0.17720618393886936,[[10739.35]],[[8599.576]]
NIFTY,1,10,10,21,50,252,-,0.02823403409314812,0.16802986071870712,[[10739.35]],[[8962.397]]
NIFTY,1,10,10,21,51,252,-,0.03262073840570012,0.18061212142516936,[[10739.35]],[[8612.528]]
NIFTY,1,10,10,21,52,252,-,0.030411798199382396,0.17438978811668532,[[10739.35]],[[8890.323]]
NIFTY,1,10,10,21,53,252,-,0.03284043364158464,0.1812192971004596,[[10739.35]],[[9246.893]]
NIFTY,1,10,10,22,50,252,-,0.02835946634343458,0.16840269102195066,[[10739.35]],[[8891.456]]
NIFTY,1,10,10,22,51,252,-,0.027011967409367954,0.16435317888427944,[[10739.35]],[[9027.87]]
NIFTY,1,10,10,22,52,252,-,0.03132951854292406,0.17700146480445877,[[10739.35]],[[8607.839]]
NIFTY,1,10,10,22,53,252,-,0.03695797527191836,0.19224457150181995,[[10739.35]],[[9384.282]]
NIFTY,1,10,10,23,50,252,-,0.03730554420740233,0.19314643203383886,[[10739.35]],[[9330.639]]
NIFTY,1,10,10,23,51,252,-,0.031512329628298044,0.17751712488742613,[[10739.35]],[[8867.86]]
NIFTY,1,10,10,23,52,252,-,0.034233002299699215,0.18502162657294746,[[10739.35]],[[9004.032]]
NIFTY,1,10,10,23,53,252,-,0.030386279601979694,0.17431660736137478,[[10739.35]],[[8442.054]]
