symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Dates,Actual,Forcasted
SYNDIBANK,15,10,10,22,51,252,-,0.05932396789004792,0.2435651204299333,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[68.18003 ]
 [68.11727 ]
 [67.80875 ]
 [67.71683 ]
 [68.381805]
 [67.86301 ]
 [68.62943 ]
 [68.69709 ]
 [68.77921 ]
 [68.646255]
 [68.24991 ]
 [68.1911  ]
 [68.07479 ]
 [67.83395 ]
 [67.916565]]"
SYNDIBANK,60,10,10,20,50,252,-,0.059446564607921686,0.24381666187510995,"['2018-02-08T00:00:00.000000000' '2018-02-09T00:00:00.000000000'
 '2018-02-10T00:00:00.000000000' '2018-02-11T00:00:00.000000000'
 '2018-02-12T00:00:00.000000000' '2018-02-13T00:00:00.000000000'
 '2018-02-14T00:00:00.000000000' '2018-02-15T00:00:00.000000000'
 '2018-02-16T00:00:00.000000000' '2018-02-17T00:00:00.000000000'
 '2018-02-18T00:00:00.000000000' '2018-02-19T00:00:00.000000000'
 '2018-02-20T00:00:00.000000000' '2018-02-21T00:00:00.000000000'
 '2018-02-22T00:00:00.000000000' '2018-02-23T00:00:00.000000000'
 '2018-02-24T00:00:00.000000000' '2018-02-25T00:00:00.000000000'
 '2018-02-26T00:00:00.000000000' '2018-02-27T00:00:00.000000000'
 '2018-02-28T00:00:00.000000000' '2018-03-01T00:00:00.000000000'
 '2018-03-02T00:00:00.000000000' '2018-03-03T00:00:00.000000000'
 '2018-03-04T00:00:00.000000000' '2018-03-05T00:00:00.000000000'
 '2018-03-06T00:00:00.000000000' '2018-03-07T00:00:00.000000000'
 '2018-03-08T00:00:00.000000000' '2018-03-09T00:00:00.000000000'
 '2018-03-10T00:00:00.000000000' '2018-03-11T00:00:00.000000000'
 '2018-03-12T00:00:00.000000000' '2018-03-13T00:00:00.000000000'
 '2018-03-14T00:00:00.000000000' '2018-03-15T00:00:00.000000000'
 '2018-03-16T00:00:00.000000000' '2018-03-17T00:00:00.000000000'
 '2018-03-18T00:00:00.000000000' '2018-03-19T00:00:00.000000000'
 '2018-03-20T00:00:00.000000000' '2018-03-21T00:00:00.000000000'
 '2018-03-22T00:00:00.000000000' '2018-03-23T00:00:00.000000000'
 '2018-03-24T00:00:00.000000000' '2018-03-25T00:00:00.000000000'
 '2018-03-26T00:00:00.000000000' '2018-03-27T00:00:00.000000000'
 '2018-03-28T00:00:00.000000000' '2018-03-29T00:00:00.000000000'
 '2018-03-30T00:00:00.000000000' '2018-03-31T00:00:00.000000000'
 '2018-04-01T00:00:00.000000000' '2018-04-02T00:00:00.000000000'
 '2018-04-03T00:00:00.000000000' '2018-04-04T00:00:00.000000000'
 '2018-04-05T00:00:00.000000000' '2018-04-06T00:00:00.000000000'
 '2018-04-07T00:00:00.000000000' '2018-04-08T00:00:00.000000000']","[65.4  65.   65.75 63.   61.4  59.55 55.6  58.45 58.8  59.7  60.6  60.55
 58.65 61.1  60.65 59.3  56.3  55.35 55.75 54.35 54.35 57.75 60.7  61.2
 62.7  60.5  60.3  59.55 58.15 53.7  55.85 56.85 55.45 56.5  57.95 56.65
 59.85 60.6  60.75 60.6  58.95 58.35 58.25 58.2  57.95 57.35 57.05 55.4
 55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2  53.4  52.7  51.5 ]","[[74.78032 ]
 [74.54943 ]
 [75.396866]
 [76.42429 ]
 [75.52724 ]
 [74.97713 ]
 [75.386055]
 [76.31929 ]
 [78.27528 ]
 [77.85544 ]
 [76.960976]
 [76.793655]
 [76.746025]
 [75.70121 ]
 [75.312836]
 [75.263794]
 [74.99129 ]
 [74.77154 ]
 [74.69698 ]
 [74.58651 ]
 [73.964615]
 [73.6744  ]
 [73.34263 ]
 [73.658226]
 [74.50334 ]
 [74.24055 ]
 [73.9366  ]
 [73.6475  ]
 [73.92868 ]
 [73.403534]
 [73.03643 ]
 [72.79908 ]
 [73.01789 ]
 [72.84042 ]
 [72.668816]
 [72.74745 ]
 [73.64124 ]
 [72.96735 ]
 [72.56879 ]
 [72.73905 ]
 [72.230225]
 [72.08895 ]
 [72.584595]
 [72.50147 ]
 [71.96611 ]
 [74.18894 ]
 [73.41165 ]
 [73.33807 ]
 [72.966835]
 [73.97196 ]
 [75.861374]
 [74.32411 ]
 [72.71203 ]
 [72.541916]
 [72.32584 ]
 [72.19942 ]
 [72.358696]
 [71.31421 ]
 [71.11021 ]
 [70.82169 ]]"
SYNDIBANK,15,10,10,20,52,252,-,0.06183617137920805,0.2486687985638891,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[68.88699 ]
 [68.81655 ]
 [68.47596 ]
 [68.37276 ]
 [69.11411 ]
 [68.54388 ]
 [69.39179 ]
 [69.46789 ]
 [69.55723 ]
 [69.41118 ]
 [68.97766 ]
 [68.912025]
 [68.78142 ]
 [68.512436]
 [68.60483 ]]"
SYNDIBANK,15,10,10,22,53,252,-,0.06209264627911828,0.2491839607180171,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[68.2191  ]
 [68.15394 ]
 [67.83508 ]
 [67.73952 ]
 [68.432   ]
 [67.8988  ]
 [68.68882 ]
 [68.75874 ]
 [68.841675]
 [68.70484 ]
 [68.29853 ]
 [68.23873 ]
 [68.11952 ]
 [67.86959 ]
 [67.95636 ]]"
SYNDIBANK,15,10,10,23,53,252,-,0.06338398613325961,0.25176176463724514,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[66.22077 ]
 [66.16594 ]
 [65.89498 ]
 [65.81469 ]
 [66.398315]
 [65.942986]
 [66.61713 ]
 [66.676575]
 [66.747665]
 [66.630424]
 [66.28175 ]
 [66.2298  ]
 [66.12721 ]
 [65.91632 ]
 [65.98945 ]]"
SYNDIBANK,15,10,10,21,51,252,-,0.06365593800168018,0.252301284185555,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[66.78413 ]
 [66.721146]
 [66.413536]
 [66.32364 ]
 [66.99119 ]
 [66.476814]
 [67.242355]
 [67.31146 ]
 [67.39189 ]
 [67.25937 ]
 [66.86521 ]
 [66.80623 ]
 [66.690475]
 [66.449615]
 [66.53259 ]]"
SYNDIBANK,15,10,10,23,51,252,-,0.06699177729231971,0.2588276980779293,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[66.76318 ]
 [66.699905]
 [66.38766 ]
 [66.295616]
 [66.97245 ]
 [66.44953 ]
 [67.226906]
 [67.29515 ]
 [67.37579 ]
 [67.24092 ]
 [66.8394  ]
 [66.778885]
 [66.66205 ]
 [66.41982 ]
 [66.50506 ]]"
SYNDIBANK,1,10,10,23,50,252,-,0.06723061942687207,0.2592886797121542,['2018-05-10T00:00:00.000000000'],[51.5],[[66.92118]]
SYNDIBANK,15,10,10,23,52,252,-,0.0685897913652581,0.2618965279748056,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[66.32911 ]
 [66.2747  ]
 [66.00643 ]
 [65.92831 ]
 [66.506096]
 [66.05446 ]
 [66.72471 ]
 [66.78304 ]
 [66.85366 ]
 [66.7375  ]
 [66.39048 ]
 [66.33848 ]
 [66.23697 ]
 [66.029495]
 [66.1012  ]]"
SYNDIBANK,15,10,10,21,50,252,-,0.07158377711778079,0.2675514476092043,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[66.40657 ]
 [66.35025 ]
 [66.07508 ]
 [65.99435 ]
 [66.58916 ]
 [66.12774 ]
 [66.811966]
 [66.87343 ]
 [66.94615 ]
 [66.82752 ]
 [66.47491 ]
 [66.42276 ]
 [66.318794]
 [66.10347 ]
 [66.17725 ]]"
SYNDIBANK,1,10,10,21,52,252,-,0.07210800640142648,0.2685293399266205,['2018-05-10T00:00:00.000000000'],[51.5],[[63.92554]]
SYNDIBANK,15,10,10,20,51,252,-,0.07260966433204097,0.2694618049595174,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[65.9193  ]
 [65.870125]
 [65.62895 ]
 [65.55698 ]
 [66.07529 ]
 [65.66929 ]
 [66.27078 ]
 [66.32573 ]
 [66.3907  ]
 [66.28736 ]
 [65.97717 ]
 [65.92956 ]
 [65.83598 ]
 [65.64629 ]
 [65.70963 ]]"
SYNDIBANK,15,10,10,23,50,252,-,0.07350122651238462,0.27111109625462515,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[65.67018 ]
 [65.61237 ]
 [65.325066]
 [65.23985 ]
 [65.85725 ]
 [65.37346 ]
 [66.088264]
 [66.15095 ]
 [66.22697 ]
 [66.1024  ]
 [65.731926]
 [65.67669 ]
 [65.568   ]
 [65.34528 ]
 [65.42276 ]]"
SYNDIBANK,1,10,10,22,53,252,-,0.0737620705932442,0.2715917351342714,['2018-05-10T00:00:00.000000000'],[51.5],[[63.665764]]
SYNDIBANK,15,10,10,20,50,252,-,0.07400984371895399,0.2720475026883246,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[63.79961 ]
 [63.753128]
 [63.526516]
 [63.45899 ]
 [63.94907 ]
 [63.568134]
 [64.133835]
 [64.18488 ]
 [64.24518 ]
 [64.14785 ]
 [63.856735]
 [63.812725]
 [63.725735]
 [63.547802]
 [63.607956]]"
SYNDIBANK,15,10,10,22,50,252,-,0.07505009049202972,0.273952715796047,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[66.200066]
 [66.13879 ]
 [65.83733 ]
 [65.7486  ]
 [66.39985 ]
 [65.893326]
 [66.64332 ]
 [66.709465]
 [66.78917 ]
 [66.65919 ]
 [66.27112 ]
 [66.21379 ]
 [66.1009  ]
 [65.86647 ]
 [65.94695 ]]"
SYNDIBANK,60,10,10,20,51,252,-,0.07516781600384878,0.27416749625703035,"['2018-02-08T00:00:00.000000000' '2018-02-09T00:00:00.000000000'
 '2018-02-10T00:00:00.000000000' '2018-02-11T00:00:00.000000000'
 '2018-02-12T00:00:00.000000000' '2018-02-13T00:00:00.000000000'
 '2018-02-14T00:00:00.000000000' '2018-02-15T00:00:00.000000000'
 '2018-02-16T00:00:00.000000000' '2018-02-17T00:00:00.000000000'
 '2018-02-18T00:00:00.000000000' '2018-02-19T00:00:00.000000000'
 '2018-02-20T00:00:00.000000000' '2018-02-21T00:00:00.000000000'
 '2018-02-22T00:00:00.000000000' '2018-02-23T00:00:00.000000000'
 '2018-02-24T00:00:00.000000000' '2018-02-25T00:00:00.000000000'
 '2018-02-26T00:00:00.000000000' '2018-02-27T00:00:00.000000000'
 '2018-02-28T00:00:00.000000000' '2018-03-01T00:00:00.000000000'
 '2018-03-02T00:00:00.000000000' '2018-03-03T00:00:00.000000000'
 '2018-03-04T00:00:00.000000000' '2018-03-05T00:00:00.000000000'
 '2018-03-06T00:00:00.000000000' '2018-03-07T00:00:00.000000000'
 '2018-03-08T00:00:00.000000000' '2018-03-09T00:00:00.000000000'
 '2018-03-10T00:00:00.000000000' '2018-03-11T00:00:00.000000000'
 '2018-03-12T00:00:00.000000000' '2018-03-13T00:00:00.000000000'
 '2018-03-14T00:00:00.000000000' '2018-03-15T00:00:00.000000000'
 '2018-03-16T00:00:00.000000000' '2018-03-17T00:00:00.000000000'
 '2018-03-18T00:00:00.000000000' '2018-03-19T00:00:00.000000000'
 '2018-03-20T00:00:00.000000000' '2018-03-21T00:00:00.000000000'
 '2018-03-22T00:00:00.000000000' '2018-03-23T00:00:00.000000000'
 '2018-03-24T00:00:00.000000000' '2018-03-25T00:00:00.000000000'
 '2018-03-26T00:00:00.000000000' '2018-03-27T00:00:00.000000000'
 '2018-03-28T00:00:00.000000000' '2018-03-29T00:00:00.000000000'
 '2018-03-30T00:00:00.000000000' '2018-03-31T00:00:00.000000000'
 '2018-04-01T00:00:00.000000000' '2018-04-02T00:00:00.000000000'
 '2018-04-03T00:00:00.000000000' '2018-04-04T00:00:00.000000000'
 '2018-04-05T00:00:00.000000000' '2018-04-06T00:00:00.000000000'
 '2018-04-07T00:00:00.000000000' '2018-04-08T00:00:00.000000000']","[65.4  65.   65.75 63.   61.4  59.55 55.6  58.45 58.8  59.7  60.6  60.55
 58.65 61.1  60.65 59.3  56.3  55.35 55.75 54.35 54.35 57.75 60.7  61.2
 62.7  60.5  60.3  59.55 58.15 53.7  55.85 56.85 55.45 56.5  57.95 56.65
 59.85 60.6  60.75 60.6  58.95 58.35 58.25 58.2  57.95 57.35 57.05 55.4
 55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2  53.4  52.7  51.5 ]","[[69.91514 ]
 [69.76935 ]
 [70.304474]
 [70.95339 ]
 [70.38652 ]
 [70.038185]
 [70.2965  ]
 [70.88498 ]
 [72.119736]
 [71.852066]
 [71.28614 ]
 [71.180885]
 [71.150795]
 [70.49187 ]
 [70.24532 ]
 [70.21375 ]
 [70.04133 ]
 [69.901245]
 [69.854935]
 [69.786095]
 [69.39414 ]
 [69.21199 ]
 [69.004295]
 [69.20343 ]
 [69.73698 ]
 [69.572136]
 [69.38058 ]
 [69.197685]
 [69.3757  ]
 [69.04485 ]
 [68.812   ]
 [68.661285]
 [68.79809 ]
 [68.68595 ]
 [68.57815 ]
 [68.62842 ]
 [69.19507 ]
 [68.770134]
 [68.519424]
 [68.62812 ]
 [68.306885]
 [68.217735]
 [68.531204]
 [68.477936]
 [68.139885]
 [69.542564]
 [69.05302 ]
 [69.005394]
 [68.77173 ]
 [69.40612 ]
 [70.60046 ]
 [69.629395]
 [68.608475]
 [68.50042 ]
 [68.362885]
 [68.2822  ]
 [68.38138 ]
 [67.719795]
 [67.58995 ]
 [67.40853 ]]"
SYNDIBANK,1,10,10,23,51,252,-,0.07553766642533037,0.2748411658127843,['2018-05-10T00:00:00.000000000'],[51.5],[[64.43535]]
SYNDIBANK,1,10,10,20,51,252,-,0.07631410595084957,0.2762500786440604,['2018-05-10T00:00:00.000000000'],[51.5],[[63.877396]]
SYNDIBANK,1,10,10,22,52,252,-,0.07896435907755181,0.2810059769427544,['2018-05-10T00:00:00.000000000'],[51.5],[[63.822693]]
SYNDIBANK,15,10,10,22,52,252,-,0.08132211705951979,0.28517032990744284,"['2018-04-18T00:00:00.000000000' '2018-04-19T00:00:00.000000000'
 '2018-04-20T00:00:00.000000000' '2018-04-21T00:00:00.000000000'
 '2018-04-22T00:00:00.000000000' '2018-04-23T00:00:00.000000000'
 '2018-04-24T00:00:00.000000000' '2018-04-25T00:00:00.000000000'
 '2018-04-26T00:00:00.000000000' '2018-04-27T00:00:00.000000000'
 '2018-04-28T00:00:00.000000000' '2018-04-29T00:00:00.000000000'
 '2018-04-30T00:00:00.000000000' '2018-05-01T00:00:00.000000000'
 '2018-05-02T00:00:00.000000000']","[57.35 57.05 55.4  55.2  54.75 53.95 52.85 54.25 55.1  53.75 52.95 53.2
 53.4  52.7  51.5 ]","[[64.373825]
 [64.32854 ]
 [64.10586 ]
 [64.039665]
 [64.51768 ]
 [64.14213 ]
 [64.69595 ]
 [64.744736]
 [64.804794]
 [64.708626]
 [64.422104]
 [64.37968 ]
 [64.29485 ]
 [64.120995]
 [64.17996 ]]"
