,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,Unnamed: 15
122,FUTSTK,BIOCON,28-Jul-2016,0.0,XX,0.0,0.0,0.0,586.25,596.1,0,0.0,0,0,29-APR-2016,
123,FUTSTK,BOSCHLTD,26-May-2016,0.0,XX,20076.5,20079.4,19689.3,19810.9,19810.9,576,2860.37,88175,3325,29-APR-2016,
124,FUTSTK,BOSCHLTD,30-Jun-2016,0.0,XX,20053.3,20119.3,19799.65,19975.0,19975.0,38,189.02,675,675,29-APR-2016,
125,FUTSTK,BOSCHLTD,28-Jul-2016,0.0,XX,0.0,0.0,0.0,20315.3,20022.15,0,0.0,0,0,29-APR-2016,
126,FUTSTK,BPCL,26-May-2016,0.0,XX,965.3,984.45,963.25,981.0,981.0,3757,21975.33,5115600,156600,29-APR-2016,
127,FUTSTK,BPCL,30-Jun-2016,0.0,XX,972.6,986.65,971.0,985.65,985.65,25,146.78,31200,3000,29-APR-2016,
128,FUTSTK,BPCL,28-Jul-2016,0.0,XX,0.0,0.0,0.0,980.45,995.85,0,0.0,0,0,29-APR-2016,
129,FUTSTK,BRITANNIA,26-May-2016,0.0,XX,2844.7,2904.2,2844.7,2882.75,2882.75,786,4520.32,1343600,4400,29-APR-2016,
130,FUTSTK,BRITANNIA,30-Jun-2016,0.0,XX,2892.0,2892.0,2892.0,2892.0,2898.45,2,11.53,200,0,29-APR-2016,
131,FUTSTK,BRITANNIA,28-Jul-2016,0.0,XX,0.0,0.0,0.0,2877.45,2914.75,0,0.0,0,0,29-APR-2016,
132,FUTSTK,CADILAHC,26-May-2016,0.0,XX,329.8,331.4,326.2,329.8,329.8,261,1286.97,3288000,19500,29-APR-2016,
133,FUTSTK,CADILAHC,30-Jun-2016,0.0,XX,0.0,0.0,0.0,331.5,331.7,0,0.0,1500,0,29-APR-2016,
134,FUTSTK,CADILAHC,28-Jul-2016,0.0,XX,0.0,0.0,0.0,333.15,333.6,0,0.0,0,0,29-APR-2016,
135,FUTSTK,CAIRN,26-May-2016,0.0,XX,144.55,146.8,143.85,146.15,146.15,1229,5356.77,11742000,-45000,29-APR-2016,
136,FUTSTK,CAIRN,30-Jun-2016,0.0,XX,145.8,146.7,144.15,146.7,146.7,16,69.85,69000,3000,29-APR-2016,
137,FUTSTK,CAIRN,28-Jul-2016,0.0,XX,144.55,144.55,143.6,144.4,144.4,3,15.13,3500,3500,29-APR-2016,
138,FUTSTK,CANBK,26-May-2016,0.0,XX,209.95,210.5,199.9,206.2,206.2,5808,23900.69,10082000,466000,29-APR-2016,
139,FUTSTK,CANBK,30-Jun-2016,0.0,XX,209.85,209.85,199.3,204.45,204.45,212,867.4,364000,88000,29-APR-2016,
140,FUTSTK,CANBK,28-Jul-2016,0.0,XX,206.0,206.5,198.5,202.0,209.7,26,159.31,60000,60000,29-APR-2016,
141,FUTSTK,CASTROLIND,26-May-2016,0.0,XX,390.35,401.35,389.0,397.45,397.45,872,3801.88,1995400,-45100,29-APR-2016,
142,FUTSTK,CASTROLIND,30-Jun-2016,0.0,XX,402.5,402.5,394.15,394.15,401.3,5,21.86,4400,4400,29-APR-2016,
143,FUTSTK,CASTROLIND,28-Jul-2016,0.0,XX,0.0,0.0,0.0,396.5,403.55,0,0.0,0,0,29-APR-2016,
144,FUTSTK,CEATLTD,26-May-2016,0.0,XX,1114.0,1114.85,1051.2,1078.95,1078.95,4306,32656.34,1866200,239400,29-APR-2016,
145,FUTSTK,CEATLTD,30-Jun-2016,0.0,XX,1075.0,1075.0,1050.0,1068.45,1068.45,22,163.51,14000,0,29-APR-2016,
146,FUTSTK,CEATLTD,28-Jul-2016,0.0,XX,0.0,0.0,0.0,1195.2,1118.65,0,0.0,0,0,29-APR-2016,
147,FUTSTK,CENTURYTEX,26-May-2016,0.0,XX,625.95,647.45,614.4,643.5,643.5,5841,29622.3,5792000,389600,29-APR-2016,
148,FUTSTK,CENTURYTEX,30-Jun-2016,0.0,XX,637.4,650.45,616.1,650.45,646.45,24,120.82,8800,4800,29-APR-2016,
149,FUTSTK,CENTURYTEX,28-Jul-2016,0.0,XX,0.0,0.0,0.0,634.1,650.1,0,0.0,0,0,29-APR-2016,
150,FUTSTK,CESC,26-May-2016,0.0,XX,534.8,543.0,529.4,541.55,541.55,848,4541.96,1523000,64000,29-APR-2016,
151,FUTSTK,CESC,30-Jun-2016,0.0,XX,0.0,0.0,0.0,545.7,545.25,0,0.0,1000,0,29-APR-2016,
152,FUTSTK,CESC,28-Jul-2016,0.0,XX,0.0,0.0,0.0,544.5,548.35,0,0.0,0,0,29-APR-2016,
153,FUTSTK,CIPLA,26-May-2016,0.0,XX,530.0,542.0,530.0,540.8,540.8,4316,18588.91,10394400,180000,29-APR-2016,
154,FUTSTK,CIPLA,30-Jun-2016,0.0,XX,534.55,544.0,534.55,542.7,542.7,17,73.59,53600,6400,29-APR-2016,
155,FUTSTK,CIPLA,28-Jul-2016,0.0,XX,0.0,0.0,0.0,537.95,546.8,0,0.0,0,0,29-APR-2016,
156,FUTSTK,COALINDIA,26-May-2016,0.0,XX,285.9,291.25,285.9,289.1,289.1,3780,13090.56,22072800,-538800,29-APR-2016,
157,FUTSTK,COALINDIA,30-Jun-2016,0.0,XX,289.0,292.5,288.3,290.8,290.8,47,163.6,206400,25200,29-APR-2016,
158,FUTSTK,COALINDIA,28-Jul-2016,0.0,XX,0.0,0.0,0.0,290.3,293.3,0,0.0,0,0,29-APR-2016,
159,FUTSTK,COLPAL,26-May-2016,0.0,XX,845.6,852.9,835.0,841.2,841.2,575,2423.09,2161500,21500,29-APR-2016,
160,FUTSTK,COLPAL,30-Jun-2016,0.0,XX,837.0,837.0,837.0,837.0,851.4,1,4.18,500,500,29-APR-2016,
161,FUTSTK,COLPAL,28-Jul-2016,0.0,XX,0.0,0.0,0.0,863.1,856.2,0,0.0,0,0,29-APR-2016,
162,FUTSTK,CONCOR,26-May-2016,0.0,XX,1333.25,1358.0,1322.0,1355.4,1355.4,191,1028.24,385600,7600,29-APR-2016,
163,FUTSTK,CONCOR,30-Jun-2016,0.0,XX,0.0,0.0,0.0,1327.0,1369.8,0,0.0,400,0,29-APR-2016,
164,FUTSTK,CONCOR,28-Jul-2016,0.0,XX,0.0,0.0,0.0,1345.15,1377.5,0,0.0,0,0,29-APR-2016,
165,FUTSTK,CROMPGREAV,26-May-2016,0.0,XX,57.35,58.35,56.65,57.95,57.95,1671,2890.22,15576000,669000,29-APR-2016,
166,FUTSTK,CROMPGREAV,30-Jun-2016,0.0,XX,56.7,56.7,56.7,56.7,58.4,2,3.4,156000,0,29-APR-2016,
167,FUTSTK,CROMPGREAV,28-Jul-2016,0.0,XX,0.0,0.0,0.0,59.05,58.7,0,0.0,0,0,29-APR-2016,
168,FUTSTK,CUMMINSIND,26-May-2016,0.0,XX,877.25,905.6,872.5,891.45,891.45,343,1839.78,216000,-10800,29-APR-2016,
169,FUTSTK,CUMMINSIND,30-Jun-2016,0.0,XX,0.0,0.0,0.0,875.0,896.25,0,0.0,600,0,29-APR-2016,
170,FUTSTK,CUMMINSIND,28-Jul-2016,0.0,XX,0.0,0.0,0.0,884.75,901.3,0,0.0,0,0,29-APR-2016,
171,FUTSTK,DABUR,26-May-2016,0.0,XX,272.95,280.35,272.4,277.2,277.2,2717,15043.89,5148000,290000,29-APR-2016,
172,FUTSTK,DABUR,30-Jun-2016,0.0,XX,281.75,282.05,276.05,276.55,279.25,21,117.04,20000,14000,29-APR-2016,
173,FUTSTK,DABUR,28-Jul-2016,0.0,XX,0.0,0.0,0.0,274.6,280.85,0,0.0,0,0,29-APR-2016,
174,FUTSTK,DHFL,26-May-2016,0.0,XX,200.3,203.0,195.0,199.9,199.9,1228,5387.0,6047800,327800,29-APR-2016,
175,FUTSTK,DHFL,30-Jun-2016,0.0,XX,202.0,202.75,202.0,202.5,200.8,3,13.35,26400,4400,29-APR-2016,
176,FUTSTK,DHFL,28-Jul-2016,0.0,XX,0.0,0.0,0.0,203.45,201.95,0,0.0,0,0,29-APR-2016,
177,FUTSTK,DISHTV,26-May-2016,0.0,XX,90.85,91.45,88.65,90.75,90.75,1504,6784.26,21850000,-145000,29-APR-2016,
178,FUTSTK,DISHTV,30-Jun-2016,0.0,XX,90.6,90.6,89.5,90.2,91.65,8,36.05,60000,20000,29-APR-2016,
179,FUTSTK,DISHTV,28-Jul-2016,0.0,XX,0.0,0.0,0.0,91.5,92.15,0,0.0,0,0,29-APR-2016,
180,FUTSTK,DIVISLAB,26-May-2016,0.0,XX,1056.35,1067.6,1048.0,1058.7,1058.7,589,3736.56,2185800,27600,29-APR-2016,
181,FUTSTK,DIVISLAB,30-Jun-2016,0.0,XX,0.0,0.0,0.0,1074.0,1064.25,0,0.0,19800,0,29-APR-2016,
182,FUTSTK,DIVISLAB,28-Jul-2016,0.0,XX,0.0,0.0,0.0,1069.45,1070.25,0,0.0,0,0,29-APR-2016,
183,FUTSTK,DLF,26-May-2016,0.0,XX,126.3,130.9,123.45,130.3,130.3,10220,65086.09,32475000,3455000,29-APR-2016,
184,FUTSTK,DLF,30-Jun-2016,0.0,XX,126.5,131.35,124.0,131.0,131.0,58,370.36,195000,80000,29-APR-2016,
185,FUTSTK,DLF,28-Jul-2016,0.0,XX,129.0,129.0,129.0,129.0,131.9,1,6.45,5000,5000,29-APR-2016,
