,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,Unnamed: 15
0,FUTIDX,BANKNIFTY,31-Mar-2016,0.0,XX,13887.45,14244.0,13406.4,13989.35,13989.35,253404,1056292.91,2205240,54180,29-FEB-2016,
1,FUTIDX,BANKNIFTY,28-Apr-2016,0.0,XX,13920.6,14281.0,13460.5,14037.1,14037.1,7014,29345.02,182130,91920,29-FEB-2016,
2,FUTIDX,BANKNIFTY,26-May-2016,0.0,XX,13845.0,14290.0,13501.0,14039.9,14039.9,3116,13070.98,135570,85320,29-FEB-2016,
3,FUTIDX,DJIA,18-Mar-2016,0.0,XX,16560.0,16590.0,16475.0,16487.5,16487.5,499,2475.91,12090,-5400,29-FEB-2016,
4,FUTIDX,DJIA,13-Apr-2016,0.0,XX,0.0,0.0,0.0,16710.0,16810.0,0,0.0,180,0,29-FEB-2016,
5,FUTIDX,DJIA,20-May-2016,0.0,XX,0.0,0.0,0.0,16740.0,16952.5,0,0.0,0,0,29-FEB-2016,
6,FUTIDX,DJIA,17-Jun-2016,0.0,XX,0.0,0.0,0.0,16385.0,17060.0,0,0.0,30,0,29-FEB-2016,
7,FUTIDX,DJIA,16-Sep-2016,0.0,XX,0.0,0.0,0.0,16702.5,17420.0,0,0.0,30,0,29-FEB-2016,
8,FUTIDX,DJIA,16-Dec-2016,0.0,XX,0.0,0.0,0.0,18835.0,17785.0,0,0.0,0,0,29-FEB-2016,
9,FUTIDX,FTSE100,18-Mar-2016,0.0,XX,0.0,0.0,0.0,5801.0,6118.0,0,0.0,300,0,29-FEB-2016,
10,FUTIDX,FTSE100,13-Apr-2016,0.0,XX,0.0,0.0,0.0,6026.0,6158.0,0,0.0,0,0,29-FEB-2016,
11,FUTIDX,FTSE100,20-May-2016,0.0,XX,0.0,0.0,0.0,6091.0,6210.0,0,0.0,0,0,29-FEB-2016,
12,FUTIDX,FTSE100,17-Jun-2016,0.0,XX,0.0,0.0,0.0,7242.0,6250.0,0,0.0,0,0,29-FEB-2016,
13,FUTIDX,FTSE100,16-Sep-2016,0.0,XX,0.0,0.0,0.0,6637.0,6382.0,0,0.0,0,0,29-FEB-2016,
14,FUTIDX,FTSE100,16-Dec-2016,0.0,XX,0.0,0.0,0.0,6570.0,6516.0,0,0.0,0,0,29-FEB-2016,
15,FUTIDX,NIFTY,31-Mar-2016,0.0,XX,7052.55,7127.95,6833.65,7008.95,7008.95,413570,2175009.2,18051750,-449100,29-FEB-2016,
16,FUTIDX,NIFTY,28-Apr-2016,0.0,XX,7091.65,7154.95,6864.1,7040.05,7040.05,11104,58650.66,1189875,105900,29-FEB-2016,
17,FUTIDX,NIFTY,26-May-2016,0.0,XX,7089.3,7169.0,6884.85,7058.4,7058.4,1447,7668.89,410250,20775,29-FEB-2016,
18,FUTIDX,NIFTYINFRA,31-Mar-2016,0.0,XX,0.0,0.0,0.0,2820.75,2277.35,0,0.0,0,0,29-FEB-2016,
19,FUTIDX,NIFTYINFRA,28-Apr-2016,0.0,XX,0.0,0.0,0.0,2440.95,2291.95,0,0.0,0,0,29-FEB-2016,
20,FUTIDX,NIFTYINFRA,26-May-2016,0.0,XX,0.0,0.0,0.0,2330.45,2306.65,0,0.0,0,0,29-FEB-2016,
21,FUTIDX,NIFTYIT,31-Mar-2016,0.0,XX,10545.0,10545.05,10120.3,10334.15,10334.15,353,1648.16,16110,3150,29-FEB-2016,
22,FUTIDX,NIFTYIT,28-Apr-2016,0.0,XX,0.0,0.0,0.0,11219.35,10417.9,0,0.0,0,0,29-FEB-2016,
23,FUTIDX,NIFTYIT,26-May-2016,0.0,XX,0.0,0.0,0.0,10620.25,10484.8,0,0.0,0,0,29-FEB-2016,
24,FUTIDX,NIFTYMID50,31-Mar-2016,0.0,XX,0.0,0.0,0.0,3479.0,2740.1,0,0.0,0,0,29-FEB-2016,
25,FUTIDX,NIFTYMID50,28-Apr-2016,0.0,XX,0.0,0.0,0.0,3123.05,2757.7,0,0.0,0,0,29-FEB-2016,
26,FUTIDX,NIFTYMID50,26-May-2016,0.0,XX,0.0,0.0,0.0,2763.8,2775.4,0,0.0,0,0,29-FEB-2016,
27,FUTIDX,NIFTYPSE,31-Mar-2016,0.0,XX,0.0,0.0,0.0,3190.05,2627.35,0,0.0,0,0,29-FEB-2016,
28,FUTIDX,NIFTYPSE,28-Apr-2016,0.0,XX,0.0,0.0,0.0,2974.0,2644.25,0,0.0,0,0,29-FEB-2016,
29,FUTIDX,NIFTYPSE,26-May-2016,0.0,XX,0.0,0.0,0.0,2686.4,2661.2,0,0.0,0,0,29-FEB-2016,
30,FUTIDX,S&P500,18-Mar-2016,0.0,XX,1938.75,1939.5,1926.0,1929.5,1929.5,384,1857.34,392750,-28250,29-FEB-2016,
31,FUTIDX,S&P500,13-Apr-2016,0.0,XX,0.0,0.0,0.0,1793.75,1967.75,0,0.0,0,0,29-FEB-2016,
32,FUTIDX,S&P500,20-May-2016,0.0,XX,0.0,0.0,0.0,1956.0,1984.5,0,0.0,0,0,29-FEB-2016,
33,FUTIDX,S&P500,17-Jun-2016,0.0,XX,0.0,0.0,0.0,2299.0,1997.25,0,0.0,0,0,29-FEB-2016,
34,FUTIDX,S&P500,16-Sep-2016,0.0,XX,0.0,0.0,0.0,2150.5,2039.25,0,0.0,0,0,29-FEB-2016,
35,FUTIDX,S&P500,16-Dec-2016,0.0,XX,0.0,0.0,0.0,2198.25,2082.0,0,0.0,0,0,29-FEB-2016,
36,FUTIVX,INDIAVIX,01-Mar-2016,0.0,XX,0.0,0.0,0.0,2109.5,2012.0,0,0.0,0,0,29-FEB-2016,
37,FUTIVX,INDIAVIX,08-Mar-2016,0.0,XX,0.0,0.0,0.0,2225.75,2008.0,0,0.0,0,0,29-FEB-2016,
38,FUTIVX,INDIAVIX,15-Mar-2016,0.0,XX,0.0,0.0,0.0,2296.5,1990.25,0,0.0,0,0,29-FEB-2016,
39,FUTSTK,ABIRLANUVO,31-Mar-2016,0.0,XX,711.95,722.15,687.4,715.3,715.3,1641,2904.43,1297000,-14250,29-FEB-2016,
40,FUTSTK,ABIRLANUVO,28-Apr-2016,0.0,XX,712.5,712.5,690.9,705.25,722.05,6,10.49,2500,0,29-FEB-2016,
41,FUTSTK,ABIRLANUVO,26-May-2016,0.0,XX,0.0,0.0,0.0,711.9,726.65,0,0.0,0,0,29-FEB-2016,
42,FUTSTK,ACC,31-Mar-2016,0.0,XX,1184.25,1211.9,1173.7,1194.9,1194.9,1864,8360.84,1115250,-4500,29-FEB-2016,
43,FUTSTK,ACC,28-Apr-2016,0.0,XX,1198.0,1210.0,1196.5,1199.25,1199.25,45,202.36,34125,-3000,29-FEB-2016,
44,FUTSTK,ACC,26-May-2016,0.0,XX,0.0,0.0,0.0,1224.85,1217.9,0,0.0,0,0,29-FEB-2016,
45,FUTSTK,ADANIENT,31-Mar-2016,0.0,XX,60.9,61.8,58.65,59.1,59.1,780,2811.84,15852000,636000,29-FEB-2016,
46,FUTSTK,ADANIENT,28-Apr-2016,0.0,XX,61.6,61.6,58.8,59.6,59.6,7,25.45,42000,24000,29-FEB-2016,
47,FUTSTK,ADANIENT,26-May-2016,0.0,XX,0.0,0.0,0.0,61.45,59.95,0,0.0,0,0,29-FEB-2016,
48,FUTSTK,ADANIPORTS,31-Mar-2016,0.0,XX,202.6,205.45,196.55,197.8,197.8,3507,11247.83,37035200,198400,29-FEB-2016,
49,FUTSTK,ADANIPORTS,28-Apr-2016,0.0,XX,199.95,205.0,198.0,199.05,199.05,27,86.44,46400,17600,29-FEB-2016,
50,FUTSTK,ADANIPORTS,26-May-2016,0.0,XX,0.0,0.0,0.0,202.6,200.65,0,0.0,0,0,29-FEB-2016,
51,FUTSTK,ADANIPOWER,31-Mar-2016,0.0,XX,28.4,28.85,26.8,27.75,27.75,932,5239.51,58600000,180000,29-FEB-2016,
52,FUTSTK,ADANIPOWER,28-Apr-2016,0.0,XX,28.6,28.6,27.1,27.9,27.9,12,66.73,600000,40000,29-FEB-2016,
53,FUTSTK,ADANIPOWER,26-May-2016,0.0,XX,0.0,0.0,0.0,28.35,28.05,0,0.0,0,0,29-FEB-2016,
54,FUTSTK,AJANTPHARM,31-Mar-2016,0.0,XX,1252.0,1309.75,1252.0,1295.75,1295.75,680,3517.08,422000,-3600,29-FEB-2016,
55,FUTSTK,AJANTPHARM,28-Apr-2016,0.0,XX,1294.0,1294.0,1294.0,1294.0,1319.75,4,20.61,4800,400,29-FEB-2016,
56,FUTSTK,AJANTPHARM,26-May-2016,0.0,XX,0.0,0.0,0.0,1327.25,1328.2,0,0.0,0,0,29-FEB-2016,
57,FUTSTK,ALBK,31-Mar-2016,0.0,XX,44.25,45.85,42.5,43.55,43.55,1378,3670.89,7242000,-252000,29-FEB-2016,
58,FUTSTK,ALBK,28-Apr-2016,0.0,XX,45.6,45.6,44.5,44.5,43.95,16,42.31,384000,42000,29-FEB-2016,
59,FUTSTK,ALBK,26-May-2016,0.0,XX,0.0,0.0,0.0,44.9,44.25,0,0.0,0,0,29-FEB-2016,
60,FUTSTK,AMARAJABAT,31-Mar-2016,0.0,XX,864.8,878.0,847.25,858.1,858.1,681,3531.94,558000,-19200,29-FEB-2016,
61,FUTSTK,AMARAJABAT,28-Apr-2016,0.0,XX,0.0,0.0,0.0,870.05,862.1,1,5.28,4800,600,29-FEB-2016,
62,FUTSTK,AMARAJABAT,26-May-2016,0.0,XX,0.0,0.0,0.0,881.0,867.65,0,0.0,0,0,29-FEB-2016,
63,FUTSTK,AMBUJACEM,31-Mar-2016,0.0,XX,190.2,192.8,186.0,188.95,188.95,1204,4811.55,5073600,222600,29-FEB-2016,
64,FUTSTK,AMBUJACEM,28-Apr-2016,0.0,XX,190.15,192.6,189.5,189.5,190.5,5,20.08,12600,6300,29-FEB-2016,
65,FUTSTK,AMBUJACEM,26-May-2016,0.0,XX,0.0,0.0,0.0,192.75,191.75,0,0.0,0,0,29-FEB-2016,
66,FUTSTK,ANDHRABANK,31-Mar-2016,0.0,XX,47.45,49.25,46.1,46.55,46.55,911,3468.19,8568000,32000,29-FEB-2016,
67,FUTSTK,ANDHRABANK,28-Apr-2016,0.0,XX,48.6,48.9,46.4,46.4,46.4,6,22.96,72000,16000,29-FEB-2016,
68,FUTSTK,ANDHRABANK,26-May-2016,0.0,XX,0.0,0.0,0.0,47.95,47.05,0,0.0,0,0,29-FEB-2016,
69,FUTSTK,APOLLOHOSP,31-Mar-2016,0.0,XX,1440.05,1485.0,1425.45,1470.7,1470.7,1049,6110.58,982400,21200,29-FEB-2016,
70,FUTSTK,APOLLOHOSP,28-Apr-2016,0.0,XX,1450.0,1480.0,1450.0,1480.0,1480.0,2,11.72,1200,800,29-FEB-2016,
71,FUTSTK,APOLLOHOSP,26-May-2016,0.0,XX,1470.0,1470.0,1470.0,1470.0,1493.25,1,5.88,400,400,29-FEB-2016,
72,FUTSTK,APOLLOTYRE,31-Mar-2016,0.0,XX,156.65,161.3,153.1,158.35,158.35,2212,10370.48,4962000,-489000,29-FEB-2016,
73,FUTSTK,APOLLOTYRE,28-Apr-2016,0.0,XX,155.15,160.0,153.45,157.5,157.5,33,154.75,138000,36000,29-FEB-2016,
74,FUTSTK,APOLLOTYRE,26-May-2016,0.0,XX,0.0,0.0,0.0,161.4,161.05,0,0.0,0,0,29-FEB-2016,
75,FUTSTK,ARVIND,31-Mar-2016,0.0,XX,258.4,259.85,236.25,240.8,240.8,4651,19596.8,3993300,671500,29-FEB-2016,
76,FUTSTK,ARVIND,28-Apr-2016,0.0,XX,255.05,257.4,238.8,241.9,241.9,60,252.17,71400,23800,29-FEB-2016,
77,FUTSTK,ARVIND,26-May-2016,0.0,XX,0.0,0.0,0.0,268.0,243.45,0,0.0,0,0,29-FEB-2016,
78,FUTSTK,ASHOKLEY,31-Mar-2016,0.0,XX,86.25,89.6,84.8,88.1,88.1,5393,33076.38,53102000,-1134000,29-FEB-2016,
79,FUTSTK,ASHOKLEY,28-Apr-2016,0.0,XX,86.25,89.8,85.3,88.25,88.25,99,608.66,749000,119000,29-FEB-2016,
80,FUTSTK,ASHOKLEY,26-May-2016,0.0,XX,87.2,88.5,87.2,88.5,89.45,2,12.29,21000,0,29-FEB-2016,
81,FUTSTK,ASIANPAINT,31-Mar-2016,0.0,XX,869.95,874.0,845.15,852.35,852.35,3175,16372.26,3103800,-54000,29-FEB-2016,
82,FUTSTK,ASIANPAINT,28-Apr-2016,0.0,XX,862.1,870.0,851.5,854.75,854.75,22,113.8,16800,2400,29-FEB-2016,
83,FUTSTK,ASIANPAINT,26-May-2016,0.0,XX,0.0,0.0,0.0,879.65,863.1,0,0.0,0,0,29-FEB-2016,
84,FUTSTK,AUROPHARMA,31-Mar-2016,0.0,XX,628.2,669.5,627.55,658.0,658.0,15601,71053.49,17054100,-133700,29-FEB-2016,
85,FUTSTK,AUROPHARMA,28-Apr-2016,0.0,XX,639.0,667.5,638.7,660.65,660.65,200,914.32,120400,46200,29-FEB-2016,
86,FUTSTK,AUROPHARMA,26-May-2016,0.0,XX,650.0,659.1,650.0,659.1,659.1,2,9.16,1400,1400,29-FEB-2016,
87,FUTSTK,AXISBANK,31-Mar-2016,0.0,XX,388.6,394.0,376.4,378.45,378.45,46289,177882.93,41639000,5887000,29-FEB-2016,
88,FUTSTK,AXISBANK,28-Apr-2016,0.0,XX,389.6,395.4,378.1,380.05,380.05,764,2967.09,640000,232000,29-FEB-2016,
89,FUTSTK,AXISBANK,26-May-2016,0.0,XX,390.0,396.0,380.0,380.0,380.0,21,81.66,3000,2000,29-FEB-2016,
90,FUTSTK,BAJAJ-AUTO,31-Mar-2016,0.0,XX,2320.85,2320.85,2180.1,2217.4,2217.4,3066,13634.18,1518200,-66800,29-FEB-2016,
91,FUTSTK,BAJAJ-AUTO,28-Apr-2016,0.0,XX,2228.0,2238.05,2228.0,2238.0,2231.1,5,22.32,6800,1000,29-FEB-2016,
92,FUTSTK,BAJAJ-AUTO,26-May-2016,0.0,XX,0.0,0.0,0.0,2370.4,2245.4,0,0.0,0,0,29-FEB-2016,
93,FUTSTK,BAJFINANCE,31-Mar-2016,0.0,XX,5759.95,6120.0,5671.2,5979.4,5979.4,798,5858.68,169000,5750,29-FEB-2016,
94,FUTSTK,BAJFINANCE,28-Apr-2016,0.0,XX,0.0,0.0,0.0,5758.0,6012.6,0,0.0,500,0,29-FEB-2016,
95,FUTSTK,BAJFINANCE,26-May-2016,0.0,XX,0.0,0.0,0.0,5872.75,6051.15,0,0.0,0,0,29-FEB-2016,
96,FUTSTK,BANKBARODA,31-Mar-2016,0.0,XX,133.5,139.45,127.45,132.75,132.75,19383,80803.84,45098800,700600,29-FEB-2016,
97,FUTSTK,BANKBARODA,28-Apr-2016,0.0,XX,133.3,139.35,128.35,132.45,132.45,246,1028.37,554900,46500,29-FEB-2016,
98,FUTSTK,BANKBARODA,26-May-2016,0.0,XX,134.0,134.0,132.65,132.65,132.65,2,8.26,3100,0,29-FEB-2016,
99,FUTSTK,BANKINDIA,31-Mar-2016,0.0,XX,83.4,86.75,79.5,82.4,82.4,4370,10918.29,14184000,-357000,29-FEB-2016,
100,FUTSTK,BANKINDIA,28-Apr-2016,0.0,XX,83.95,85.5,79.1,81.8,81.8,148,366.68,993000,96000,29-FEB-2016,
101,FUTSTK,BANKINDIA,26-May-2016,0.0,XX,83.5,83.5,83.5,83.5,85.0,2,5.01,6000,6000,29-FEB-2016,
102,FUTSTK,BATAINDIA,31-Mar-2016,0.0,XX,461.75,466.4,453.2,456.1,456.1,618,2846.5,1777000,21000,29-FEB-2016,
103,FUTSTK,BATAINDIA,28-Apr-2016,0.0,XX,455.05,455.05,454.6,454.6,454.6,2,9.09,10000,2000,29-FEB-2016,
104,FUTSTK,BATAINDIA,26-May-2016,0.0,XX,0.0,0.0,0.0,473.75,464.8,0,0.0,0,0,29-FEB-2016,
105,FUTSTK,BEL,31-Mar-2016,0.0,XX,1042.3,1077.0,1028.0,1035.0,1035.0,1368,6493.47,1524150,-7200,29-FEB-2016,
106,FUTSTK,BEL,28-Apr-2016,0.0,XX,1069.0,1071.0,1030.25,1030.25,1030.25,25,118.54,9450,5400,29-FEB-2016,
107,FUTSTK,BEL,26-May-2016,0.0,XX,0.0,0.0,0.0,1060.0,1050.65,0,0.0,900,0,29-FEB-2016,
108,FUTSTK,BEML,31-Mar-2016,0.0,XX,952.0,984.6,911.25,950.95,950.95,1363,6522.78,481500,-14500,29-FEB-2016,
109,FUTSTK,BEML,28-Apr-2016,0.0,XX,973.0,973.0,945.05,962.2,962.2,4,19.21,4500,0,29-FEB-2016,
110,FUTSTK,BEML,26-May-2016,0.0,XX,0.0,0.0,0.0,998.35,964.45,0,0.0,0,0,29-FEB-2016,
111,FUTSTK,BHARATFORG,31-Mar-2016,0.0,XX,738.55,751.0,721.7,738.3,738.3,1946,7172.05,5861500,-17000,29-FEB-2016,
112,FUTSTK,BHARATFORG,28-Apr-2016,0.0,XX,741.0,744.1,725.0,734.05,734.05,104,382.82,68500,28000,29-FEB-2016,
113,FUTSTK,BHARATFORG,26-May-2016,0.0,XX,0.0,0.0,0.0,752.5,761.4,0,0.0,0,0,29-FEB-2016,
114,FUTSTK,BHARTIARTL,31-Mar-2016,0.0,XX,315.05,320.5,308.9,311.35,311.35,3990,15026.6,25830000,553200,29-FEB-2016,
115,FUTSTK,BHARTIARTL,28-Apr-2016,0.0,XX,314.5,318.0,308.05,310.85,310.85,68,254.94,460800,21600,29-FEB-2016,
116,FUTSTK,BHARTIARTL,26-May-2016,0.0,XX,0.0,0.0,0.0,329.3,321.85,0,0.0,0,0,29-FEB-2016,
117,FUTSTK,BHEL,31-Mar-2016,0.0,XX,95.65,96.95,91.0,91.55,91.55,8561,16137.3,29854000,1308000,29-FEB-2016,
118,FUTSTK,BHEL,28-Apr-2016,0.0,XX,95.55,97.0,91.15,91.5,91.5,125,236.68,886000,52000,29-FEB-2016,
119,FUTSTK,BHEL,26-May-2016,0.0,XX,96.9,96.9,94.85,94.85,92.7,2,3.83,14000,4000,29-FEB-2016,
120,FUTSTK,BIOCON,31-Mar-2016,0.0,XX,469.0,475.65,458.05,470.0,470.0,1055,5436.56,1827100,1100,29-FEB-2016,
121,FUTSTK,BIOCON,28-Apr-2016,0.0,XX,469.8,476.0,464.85,471.8,475.9,36,187.69,44000,25300,29-FEB-2016,
122,FUTSTK,BIOCON,26-May-2016,0.0,XX,0.0,0.0,0.0,466.8,478.95,0,0.0,0,0,29-FEB-2016,
123,FUTSTK,BOSCHLTD,31-Mar-2016,0.0,XX,16871.2,17342.5,16429.35,16873.85,16873.85,1275,5376.78,106575,50,29-FEB-2016,
124,FUTSTK,BOSCHLTD,28-Apr-2016,0.0,XX,17399.3,17399.35,17399.3,17399.35,16963.65,2,8.69,100,50,29-FEB-2016,
125,FUTSTK,BOSCHLTD,26-May-2016,0.0,XX,0.0,0.0,0.0,16675.4,17072.55,0,0.0,0,0,29-FEB-2016,
126,FUTSTK,BPCL,31-Mar-2016,0.0,XX,761.55,788.8,741.1,772.7,772.7,15009,69019.2,8346600,1209600,29-FEB-2016,
127,FUTSTK,BPCL,28-Apr-2016,0.0,XX,755.0,755.0,747.65,753.0,779.7,8,36.05,16200,1800,29-FEB-2016,
128,FUTSTK,BPCL,26-May-2016,0.0,XX,0.0,0.0,0.0,780.1,784.7,0,0.0,0,0,29-FEB-2016,
129,FUTSTK,BRITANNIA,31-Mar-2016,0.0,XX,2716.3,2850.0,2658.0,2776.95,2776.95,1272,7062.95,1566400,20600,29-FEB-2016,
130,FUTSTK,BRITANNIA,28-Apr-2016,0.0,XX,2790.0,2850.0,2790.0,2790.0,2790.0,5,28.14,2600,600,29-FEB-2016,
131,FUTSTK,BRITANNIA,26-May-2016,0.0,XX,0.0,0.0,0.0,2741.9,2811.6,0,0.0,0,0,29-FEB-2016,
132,FUTSTK,CADILAHC,31-Mar-2016,0.0,XX,321.95,321.95,310.25,317.0,317.0,707,3344.02,4141500,85500,29-FEB-2016,
133,FUTSTK,CADILAHC,28-Apr-2016,0.0,XX,316.4,319.45,311.85,318.75,318.75,39,184.94,40500,-10500,29-FEB-2016,
134,FUTSTK,CADILAHC,26-May-2016,0.0,XX,0.0,0.0,0.0,332.6,320.95,0,0.0,0,0,29-FEB-2016,
135,FUTSTK,CAIRN,31-Mar-2016,0.0,XX,125.55,129.7,114.1,118.9,118.9,5066,18626.48,10293000,-18000,29-FEB-2016,
136,FUTSTK,CAIRN,28-Apr-2016,0.0,XX,126.0,127.05,115.7,118.0,118.0,25,89.04,210000,21000,29-FEB-2016,
137,FUTSTK,CAIRN,26-May-2016,0.0,XX,117.5,117.5,117.5,117.5,120.35,1,3.52,3000,0,29-FEB-2016,
138,FUTSTK,CANBK,31-Mar-2016,0.0,XX,162.25,165.7,154.05,158.55,158.55,8369,26924.82,10708000,264000,29-FEB-2016,
139,FUTSTK,CANBK,28-Apr-2016,0.0,XX,160.5,164.5,154.0,158.3,158.3,265,846.75,754000,118000,29-FEB-2016,
140,FUTSTK,CANBK,26-May-2016,0.0,XX,159.5,162.6,154.45,161.15,161.65,9,28.78,22000,14000,29-FEB-2016,
141,FUTSTK,CASTROLIND,31-Mar-2016,0.0,XX,372.3,375.8,365.0,370.4,370.4,270,1099.2,1246300,-37400,29-FEB-2016,
142,FUTSTK,CASTROLIND,28-Apr-2016,0.0,XX,369.1,369.1,366.25,366.25,372.4,3,12.14,36300,3300,29-FEB-2016,
143,FUTSTK,CASTROLIND,26-May-2016,0.0,XX,0.0,0.0,0.0,384.15,374.8,0,0.0,0,0,29-FEB-2016,
144,FUTSTK,CEATLTD,31-Mar-2016,0.0,XX,931.1,955.0,922.5,949.45,949.45,1706,11233.37,1041600,-28000,29-FEB-2016,
145,FUTSTK,CEATLTD,28-Apr-2016,0.0,XX,940.65,955.0,930.0,949.65,949.65,13,85.74,11900,1400,29-FEB-2016,
146,FUTSTK,CEATLTD,26-May-2016,0.0,XX,0.0,0.0,0.0,967.55,966.85,0,0.0,0,0,29-FEB-2016,
147,FUTSTK,CENTURYTEX,31-Mar-2016,0.0,XX,426.55,434.0,405.0,421.3,421.3,3675,12406.51,7089600,-60800,29-FEB-2016,
148,FUTSTK,CENTURYTEX,28-Apr-2016,0.0,XX,428.0,431.0,410.55,423.0,423.0,17,57.62,4800,3200,29-FEB-2016,
149,FUTSTK,CENTURYTEX,26-May-2016,0.0,XX,0.0,0.0,0.0,433.65,427.65,0,0.0,0,0,29-FEB-2016,
150,FUTSTK,CESC,31-Mar-2016,0.0,XX,434.65,444.7,427.0,437.05,437.05,1095,4780.78,2204000,-31000,29-FEB-2016,
151,FUTSTK,CESC,28-Apr-2016,0.0,XX,443.25,443.25,443.25,443.25,443.15,1,4.43,5000,1000,29-FEB-2016,
152,FUTSTK,CESC,26-May-2016,0.0,XX,0.0,0.0,0.0,439.95,446.0,0,0.0,0,0,29-FEB-2016,
153,FUTSTK,CIPLA,31-Mar-2016,0.0,XX,525.45,525.45,506.2,516.15,516.15,2810,11612.78,7838400,-54400,29-FEB-2016,
154,FUTSTK,CIPLA,28-Apr-2016,0.0,XX,520.0,524.55,510.0,520.0,521.15,15,62.18,22400,1600,29-FEB-2016,
155,FUTSTK,CIPLA,26-May-2016,0.0,XX,0.0,0.0,0.0,529.85,524.5,0,0.0,0,0,29-FEB-2016,
156,FUTSTK,COALINDIA,31-Mar-2016,0.0,XX,296.05,298.3,288.5,292.05,292.05,5176,18203.55,11804400,426000,29-FEB-2016,
157,FUTSTK,COALINDIA,28-Apr-2016,0.0,XX,296.7,298.45,290.0,293.2,293.2,323,1138.41,428400,99600,29-FEB-2016,
158,FUTSTK,COALINDIA,26-May-2016,0.0,XX,0.0,0.0,0.0,305.65,317.25,0,0.0,0,0,29-FEB-2016,
159,FUTSTK,COLPAL,31-Mar-2016,0.0,XX,831.7,831.7,807.6,819.65,819.65,572,2344.02,1967500,-4500,29-FEB-2016,
160,FUTSTK,COLPAL,28-Apr-2016,0.0,XX,0.0,0.0,0.0,866.95,831.55,0,0.0,0,0,29-FEB-2016,
161,FUTSTK,COLPAL,26-May-2016,0.0,XX,0.0,0.0,0.0,840.85,836.9,0,0.0,0,0,29-FEB-2016,
162,FUTSTK,CONCOR,31-Mar-2016,0.0,XX,1158.95,1177.15,1150.0,1165.75,1165.75,304,1412.36,367600,-4000,29-FEB-2016,
163,FUTSTK,CONCOR,28-Apr-2016,0.0,XX,0.0,0.0,0.0,1178.75,1174.15,0,0.0,400,0,29-FEB-2016,
164,FUTSTK,CONCOR,26-May-2016,0.0,XX,0.0,0.0,0.0,1188.25,1181.7,0,0.0,0,0,29-FEB-2016,
165,FUTSTK,CROMPGREAV,31-Mar-2016,0.0,XX,127.05,133.3,124.5,128.5,128.5,4042,15607.0,22401000,153000,29-FEB-2016,
166,FUTSTK,CROMPGREAV,28-Apr-2016,0.0,XX,127.7,132.05,125.35,128.45,128.45,41,157.06,549000,12000,29-FEB-2016,
167,FUTSTK,CROMPGREAV,26-May-2016,0.0,XX,128.1,128.1,128.1,128.1,132.55,1,3.84,3000,0,29-FEB-2016,
168,FUTSTK,CUMMINSIND,31-Mar-2016,0.0,XX,840.0,840.8,793.0,818.45,818.45,123,605.02,40200,25800,29-FEB-2016,
169,FUTSTK,CUMMINSIND,28-Apr-2016,0.0,XX,800.0,800.0,800.0,800.0,820.25,1,4.8,600,600,29-FEB-2016,
170,FUTSTK,CUMMINSIND,26-May-2016,0.0,XX,0.0,0.0,0.0,858.5,825.5,0,0.0,0,0,29-FEB-2016,
171,FUTSTK,DABUR,31-Mar-2016,0.0,XX,242.75,243.3,236.2,238.8,238.8,553,2652.53,4556000,52000,29-FEB-2016,
172,FUTSTK,DABUR,28-Apr-2016,0.0,XX,241.85,242.1,241.0,241.0,240.4,4,19.33,16000,2000,29-FEB-2016,
173,FUTSTK,DABUR,26-May-2016,0.0,XX,0.0,0.0,0.0,243.6,241.95,0,0.0,0,0,29-FEB-2016,
174,FUTSTK,DHFL,31-Mar-2016,0.0,XX,154.9,163.0,150.4,154.7,154.7,4362,15081.17,6083000,510400,29-FEB-2016,
175,FUTSTK,DHFL,28-Apr-2016,0.0,XX,160.15,163.05,151.5,153.75,153.75,301,1038.8,129800,39600,29-FEB-2016,
176,FUTSTK,DHFL,26-May-2016,0.0,XX,154.0,154.0,154.0,154.0,156.7,1,3.38,2200,2200,29-FEB-2016,
177,FUTSTK,DISHTV,31-Mar-2016,0.0,XX,67.65,69.25,65.5,68.1,68.1,2029,6829.38,33490000,40000,29-FEB-2016,
178,FUTSTK,DISHTV,28-Apr-2016,0.0,XX,66.6,68.5,66.5,68.5,68.7,5,16.81,65000,5000,29-FEB-2016,
179,FUTSTK,DISHTV,26-May-2016,0.0,XX,0.0,0.0,0.0,70.95,69.15,0,0.0,0,0,29-FEB-2016,
180,FUTSTK,DIVISLAB,31-Mar-2016,0.0,XX,950.2,959.9,923.0,956.95,956.95,1572,8865.28,2608200,-36000,29-FEB-2016,
181,FUTSTK,DIVISLAB,28-Apr-2016,0.0,XX,940.2,940.95,940.2,940.95,963.45,2,11.28,2400,0,29-FEB-2016,
182,FUTSTK,DIVISLAB,26-May-2016,0.0,XX,0.0,0.0,0.0,960.45,969.65,0,0.0,0,0,29-FEB-2016,
183,FUTSTK,DLF,31-Mar-2016,0.0,XX,87.9,93.6,85.35,89.5,89.5,6661,29715.63,32750000,530000,29-FEB-2016,
184,FUTSTK,DLF,28-Apr-2016,0.0,XX,89.1,93.0,86.0,90.5,90.2,43,192.29,440000,55000,29-FEB-2016,
