Date,Open,High,Low,Close,Volume,Turnover
2015-01-01,10645.05,10667.4,10598.55,10652.25,44351036.0,14728900000.000002
2015-01-02,10656.3,10855.35,10656.3,10835.0,75589754.0,31196400000.0
2015-01-05,10857.65,10883.05,10729.15,10761.05,71597398.0,31992199999.999996
2015-01-06,10692.1,10695.0,10411.4,10434.5,108132927.0,44835900000.0
2015-01-07,10427.65,10475.6,10348.2,10381.95,107851304.0,44193300000.0
2015-01-08,10514.2,10571.1,10475.55,10562.5,95609122.0,44340800000.0
2015-01-09,10622.6,10654.2,10469.7,10620.4,104270714.0,64749100000.0
2015-01-12,10634.9,10721.7,10573.95,10703.95,68741266.0,33927199999.999996
2015-01-13,10736.8,10736.8,10606.2,10648.95,84763752.0,38910200000.0
2015-01-14,10662.9,10695.75,10594.6,10649.7,83073716.0,38305200000.0
2015-01-15,10893.6,11004.95,10819.7,10965.4,161414242.0,68689399999.99999
2015-01-16,10984.25,10987.35,10897.1,10965.1,121969821.0,57311700000.0
2015-01-19,11022.7,11052.25,10981.35,11011.35,85963573.0,35580300000.0
2015-01-20,11040.0,11219.15,11040.0,11201.5,102977405.0,47959399999.99999
2015-01-21,11233.7,11318.3,11223.3,11305.4,126341109.0,61189700000.0
2015-01-22,11330.25,11351.85,11284.15,11335.75,100637582.0,46644399999.99999
2015-01-23,11418.8,11481.85,11373.25,11427.15,139406745.0,58830800000.0
2015-01-27,11476.0,11554.6,11386.7,11537.05,124186526.0,56995000000.0
2015-01-28,11540.35,11686.8,11524.8,11564.6,135448594.0,66070400000.0
2015-01-29,11553.1,11558.5,11445.0,11541.6,161690878.0,74487800000.0
2015-01-30,11631.15,11631.15,11271.95,11307.35,214016640.0,87910700000.0
2015-02-02,11300.95,11400.35,11233.6,11346.85,155455575.0,71513700000.0
2015-02-03,11371.6,11390.75,11164.0,11189.7,156458912.0,63551000000.0
2015-02-04,11225.95,11225.95,11085.85,11113.75,121080528.0,50978500000.0
2015-02-05,11127.4,11342.05,11087.55,11130.7,134732056.0,59307800000.0
2015-02-06,11135.9,11209.05,11088.4,11119.5,123434542.0,47562000000.0
2015-02-09,11017.65,11038.55,10953.65,10967.0,107360029.0,39834100000.0
2015-02-10,10885.65,11140.6,10880.35,11024.95,158699425.0,64217100000.0
2015-02-11,11079.25,11156.7,11069.0,11106.15,97960993.0,41166200000.0
2015-02-12,11173.75,11253.05,11080.8,11230.25,123050596.0,49152600000.0
2015-02-13,11276.7,11366.15,11248.5,11339.3,157027779.0,61458900000.0
2015-02-16,11391.0,11427.85,11301.6,11325.9,98949829.0,40846600000.0
2015-02-18,11353.4,11475.75,11323.85,11438.15,110461164.0,48330800000.0
2015-02-19,11444.8,11484.5,11322.85,11458.8,101983316.0,45539000000.0
2015-02-20,11454.2,11454.2,11323.0,11347.55,103480330.0,41585800000.0
2015-02-23,11390.85,11400.65,11227.75,11256.45,93541362.0,39703700000.0
2015-02-24,11273.75,11316.4,11204.5,11256.0,114935368.0,47750000000.0
