Date,Open,High,Low,Close,Volume,Turnover
2015-01-01,18655.65,18752.65,18638.0,18734.85,42634653.0,11707500000.0
2015-01-02,18748.3,18964.3,18748.3,18883.15,65127256.0,23640600000.0
2015-01-05,18902.4,19053.0,18822.35,18852.1,58256767.0,20939000000.0
2015-01-06,18752.9,18752.9,18263.6,18312.35,81096398.0,27642199999.999996
2015-01-07,18323.4,18424.0,18133.7,18308.85,75084759.0,27795500000.0
2015-01-08,18488.15,18690.55,18476.45,18662.1,78886563.0,26895100000.000004
2015-01-09,18789.5,18828.6,18494.1,18633.95,79723949.0,27923900000.0
2015-01-12,18652.0,18733.2,18578.4,18714.6,60907213.0,23121300000.0
2015-01-13,18775.4,18838.6,18628.0,18688.5,76564990.0,31949500000.0
2015-01-14,18739.55,18810.3,18588.65,18683.2,82163523.0,29848300000.0
2015-01-15,18943.8,19043.95,18835.65,18926.6,99679820.0,34331400000.0
2015-01-16,18949.1,19126.1,18876.25,19058.55,75241440.0,31062199999.999996
2015-01-19,19096.1,19222.2,19096.1,19132.35,63261959.0,22915000000.0
2015-01-20,19193.5,19229.6,19100.5,19169.7,71627461.0,24987600000.000004
2015-01-21,19233.15,19291.3,19126.1,19216.45,90629876.0,32720900000.0
2015-01-22,19217.45,19333.95,19142.1,19255.3,75879129.0,26297600000.000004
2015-01-23,19406.05,19477.85,19246.6,19462.25,106034244.0,37792900000.0
2015-01-27,19502.9,19570.2,19404.75,19551.05,84262704.0,32231600000.0
2015-01-28,19535.75,19775.7,19513.1,19681.6,96192738.0,34844400000.0
2015-01-29,19665.35,19730.05,19586.55,19665.6,105860706.0,38644400000.0
2015-01-30,19770.45,19834.15,19437.8,19546.45,111326823.0,41421800000.0
2015-02-02,19572.5,19739.35,19537.3,19729.95,91828655.0,38431200000.0
2015-02-03,19811.25,19862.8,19516.3,19552.4,97701129.0,37282000000.0
2015-02-04,19627.85,19636.35,19350.5,19414.35,101704778.0,37761900000.0
2015-02-05,19423.05,19495.9,19133.2,19196.15,94169588.0,34378100000.0
2015-02-06,19216.6,19287.75,19026.05,19081.6,86347681.0,30330200000.0
2015-02-09,18943.0,18983.45,18708.4,18742.35,79248493.0,25807900000.0
2015-02-10,18672.75,19120.7,18638.5,18945.5,95163982.0,34612800000.0
2015-02-11,19036.95,19324.05,19036.95,19286.7,70756579.0,27774400000.0
2015-02-12,19418.2,19595.95,19387.05,19571.95,86877485.0,37555200000.0
2015-02-13,19639.8,19738.55,19579.95,19661.3,82525008.0,35417300000.0
2015-02-16,19736.95,19792.2,19505.5,19559.5,72508801.0,27070700000.0
2015-02-18,19613.95,19684.3,19566.85,19667.6,77696921.0,28524000000.0
2015-02-19,19760.55,19791.95,19417.05,19645.3,74475111.0,31604400000.0
2015-02-20,19736.3,19789.1,19572.55,19696.4,71001228.0,28043900000.0
2015-02-23,19826.75,19836.5,19493.6,19541.45,66466152.0,26946800000.0
2015-02-24,19573.2,19577.45,19407.2,19527.2,83688346.0,32011700000.0
2015-02-25,19617.05,19665.25,19454.8,19490.25,69223266.0,28058600000.0
2015-02-26,19506.9,19506.9,19199.3,19280.0,126943004.0,48812299999.99999
2015-02-27,19349.5,19729.25,19349.5,19706.5,82754739.0,55474000000.0
2015-02-28,19821.8,19822.25,19397.6,19704.35,77426750.0,31183700000.0
2015-03-02,19839.25,19991.9,19707.85,19958.1,89255857.0,38043400000.0
2015-03-03,19997.45,20113.55,19953.85,20095.35,78046826.0,32619400000.0
2015-03-04,20269.25,20275.7,19813.55,19861.2,99204589.0,38928300000.0
2015-03-05,19920.85,19999.4,19785.05,19974.75,83873861.0,34736400000.0
2015-03-09,19899.1,19958.75,19689.5,19722.25,77300858.0,29370700000.0
2015-03-10,19784.9,19931.8,19674.3,19751.25,83101597.0,29331600000.0
2015-03-11,19801.35,19822.85,19644.15,19699.55,82516121.0,30037300000.0
2015-03-12,19774.8,20070.25,19774.8,20056.0,96093048.0,32203700000.0
2015-03-13,20176.65,20193.45,19725.4,19759.45,112408857.0,41825400000.0
2015-03-16,19811.45,19811.85,19558.95,19608.75,97109017.0,31957800000.000004
2015-03-17,19704.3,19937.6,19704.3,19909.35,79718684.0,32203000000.0
2015-03-18,19977.25,20061.4,19877.85,19955.7,73560140.0,27369200000.0
2015-03-19,20104.2,20217.8,19834.6,19880.9,68960012.0,30389400000.0
2015-03-20,19896.35,19896.35,19532.75,19576.85,89072087.0,41396200000.0
2015-03-23,19620.6,19632.15,19369.6,19404.85,50086301.0,20997800000.000004
2015-03-24,19407.45,19469.25,19279.25,19336.45,57025172.0,22936400000.0
2015-03-25,19394.5,19415.2,19310.1,19344.05,58219481.0,23777800000.000004
2015-03-26,19276.4,19301.2,19086.05,19112.05,114902341.0,42633000000.0
2015-03-27,19243.6,19243.6,18757.4,19109.2,72983289.0,26548700000.0
2015-03-30,19242.55,19422.6,19242.55,19407.75,48617964.0,18251600000.0
2015-03-31,19510.2,19588.05,19347.8,19441.7,63870309.0,26277100000.0
2015-04-01,19445.8,19670.85,19387.5,19634.3,50114022.0,19567300000.0
2015-04-06,19729.75,19848.95,19635.35,19819.75,53315590.0,23064600000.0
2015-04-07,19885.35,20059.2,19759.0,20027.75,67744685.0,27011400000.0
2015-04-08,20136.5,20235.55,20084.2,20180.65,75909329.0,35431200000.0
2015-04-09,20304.35,20307.4,20069.35,20207.15,85147437.0,31950300000.000004
2015-04-10,20226.65,20382.6,20188.8,20342.85,124515139.0,32800500000.0
2015-04-13,20399.05,20520.65,20356.1,20503.75,70193310.0,25108400000.0
2015-04-15,20560.3,20611.6,20271.65,20336.05,87627094.0,32320900000.0
2015-04-16,20381.85,20403.85,20020.65,20202.45,65252089.0,28788200000.0
2015-04-17,20210.6,20222.0,19861.65,19898.9,63111213.0,26335200000.0
2015-04-20,19951.6,19951.7,19354.9,19500.05,67338490.0,29859500000.0
2015-04-21,19545.15,19583.3,19317.6,19372.9,58185432.0,24888700000.0
2015-04-22,19456.0,19479.0,19116.45,19384.35,66613111.0,28431800000.0
2015-04-23,19493.35,19602.25,19397.0,19446.85,54230360.0,21933200000.0
2015-04-24,19487.3,19488.5,19093.6,19161.15,63124938.0,27099500000.0
2015-04-27,19191.55,19212.95,18744.05,18805.3,71506773.0,30046600000.0
2015-04-28,18756.35,19143.6,18676.25,19120.25,74798036.0,28751300000.0
2015-04-29,19159.85,19197.95,19003.2,19163.85,63744753.0,25655600000.0
2015-04-30,19165.8,19243.45,19015.95,19188.95,105207675.0,38353900000.0
2015-05-04,19305.4,19556.2,19261.85,19523.85,70778778.0,31324899999.999996
2015-05-05,19541.0,19688.1,19494.8,19669.35,83116460.0,31985400000.0
2015-05-06,19611.65,19701.8,18979.7,19024.85,86447581.0,32564100000.0
2015-05-07,18988.1,18988.1,18358.6,18522.75,76196988.0,29516700000.0
2015-05-08,18647.95,18968.85,18647.95,18920.35,64701636.0,26683700000.0
2015-05-11,19057.45,19363.45,19046.1,19342.75,70733716.0,30056600000.0
2015-05-12,19359.85,19359.85,18935.95,18980.0,85591685.0,29351100000.0
2015-05-13,19120.55,19411.2,19066.9,19384.25,98986094.0,43522400000.0
2015-05-14,19368.65,19647.45,19262.6,19626.85,79668248.0,34821400000.0
2015-05-15,19690.5,19772.35,19596.7,19696.25,64416948.0,26840400000.0
2015-05-18,19770.6,19954.5,19745.65,19930.3,59611176.0,25556200000.0
2015-05-19,19915.7,20040.8,19840.4,19922.8,60471998.0,26132199999.999996
2015-05-20,20030.9,20101.1,19909.0,19948.55,66063495.0,35027700000.0
2015-05-21,19970.75,19986.65,19808.5,19881.4,54790169.0,26002300000.0
2015-05-22,19937.85,19966.65,19829.4,19901.65,55420044.0,23637800000.000004
2015-05-25,19872.6,19976.75,19800.05,19899.7,49913312.0,23636200000.0
2015-05-26,19939.8,20027.7,19801.55,19873.8,57569456.0,31088200000.0
2015-05-27,19729.45,19804.55,19627.0,19738.4,65077478.0,31282300000.0
2015-05-28,19756.7,19763.45,19413.4,19592.1,109865995.0,46257900000.0
2015-05-29,19651.35,19901.75,19611.7,19875.35,197508217.0,129044500000.0
2015-06-01,19785.55,19867.45,19729.95,19812.65,55073593.0,26436600000.0
2015-06-02,19856.25,19875.8,19389.25,19407.35,69942961.0,28053200000.0
2015-06-03,19419.8,19419.8,18818.55,19155.3,108734054.0,34416200000.0
2015-06-04,19195.1,19236.1,18977.55,19193.1,71970841.0,29060200000.0
2015-06-05,19133.25,19333.65,19082.45,19243.85,57520721.0,22303900000.0
2015-06-08,19283.15,19296.65,18925.3,18983.95,62191737.0,19020300000.0
2015-06-09,18961.3,19032.95,18819.65,18941.5,55422213.0,23824600000.0
2015-06-10,18981.5,19174.45,18970.65,19130.45,49223012.0,19415800000.0
2015-06-11,19254.4,19289.25,18817.25,18840.6,63665016.0,23103300000.0
2015-06-12,18779.7,18899.7,18741.8,18880.2,54637717.0,17252500000.0
2015-06-15,18910.65,19033.5,18864.15,18908.5,51960515.0,16806600000.0
2015-06-16,18946.25,19065.45,18824.4,19027.05,54811967.0,20924800000.0
2015-06-17,19136.8,19421.1,19104.05,19331.15,60721295.0,28068800000.0
2015-06-18,19370.0,19440.1,19334.2,19415.75,55040456.0,23517199999.999996
2015-06-19,19502.95,19609.65,19473.45,19524.6,59829859.0,33370200000.0
2015-06-22,19583.4,19838.85,19530.0,19819.8,67120352.0,24404000000.0
2015-06-23,19869.15,19960.2,19777.05,19845.35,57193745.0,22792100000.0
2015-06-24,19883.15,19922.55,19683.8,19736.3,67000849.0,26978100000.0
