Date,Open,High,Low,Close,Volume,Turnover
2015-01-01,2156.9,2167.05,2153.65,2165.65,67327503.0,12384400000.0
2015-01-02,2168.75,2187.55,2168.75,2177.75,106352270.0,22451500000.0
2015-01-05,2180.15,2191.65,2178.0,2180.5,94061924.0,21582500000.0
2015-01-06,2168.85,2168.85,2115.8,2120.5,117034942.0,31178400000.0
2015-01-07,2121.2,2131.0,2103.05,2118.25,108927230.0,27927700000.0
2015-01-08,2138.7,2158.05,2136.05,2156.05,100299458.0,37023800000.0
2015-01-09,2169.15,2172.7,2130.9,2154.3,90885109.0,26012600000.000004
2015-01-12,2159.5,2161.7,2145.45,2153.0,80666872.0,22978100000.0
2015-01-13,2157.45,2163.5,2133.8,2141.15,91706083.0,25595800000.0
2015-01-14,2146.4,2155.25,2131.75,2140.1,85739848.0,25740200000.0
2015-01-15,2177.8,2187.95,2165.4,2179.35,145554047.0,38277600000.0
2015-01-16,2178.7,2186.05,2169.0,2178.95,90378645.0,23601300000.0
2015-01-19,2185.15,2192.45,2170.65,2172.5,90924840.0,28169600000.0
2015-01-20,2181.35,2189.25,2175.35,2186.75,102008973.0,27122399999.999996
2015-01-21,2191.9,2204.55,2188.25,2201.3,125644401.0,38041500000.0
2015-01-22,2206.65,2211.9,2183.55,2194.75,114172301.0,32433700000.0
2015-01-23,2213.1,2214.05,2190.55,2204.05,128994633.0,31997900000.0
2015-01-27,2208.1,2209.1,2182.4,2201.45,131896430.0,37963000000.0
2015-01-28,2199.05,2219.2,2195.1,2211.35,118285595.0,33550200000.0
2015-01-29,2204.05,2209.9,2197.95,2206.3,177257317.0,47330400000.0
2015-01-30,2210.6,2212.3,2171.7,2178.45,229327814.0,47422400000.0
2015-02-02,2175.9,2179.05,2158.9,2164.5,161269530.0,37128000000.0
2015-02-03,2175.95,2179.55,2144.55,2147.75,158082638.0,38294500000.0
2015-02-04,2154.4,2162.05,2140.55,2149.9,147909291.0,39343900000.0
2015-02-05,2151.05,2161.05,2124.6,2131.1,141593341.0,32031500000.0
2015-02-06,2128.0,2132.8,2112.65,2118.45,139419160.0,27645900000.0
2015-02-09,2106.2,2113.5,2093.15,2095.1,110710449.0,23516600000.0
