Date,Open,High,Low,Close,Volume,Turnover
2015-01-01,4270.8,4313.3,4256.2,4294.65,42360588.0,7394299999.999999
2015-01-02,4302.9,4350.25,4302.9,4311.65,45876776.0,10577800000.0
2015-01-05,4325.45,4332.65,4275.5,4281.15,34768974.0,8123000000.0
2015-01-06,4242.25,4242.25,4095.95,4104.6,46132591.0,10926900000.0
2015-01-07,4101.9,4123.9,4046.5,4091.6,47240435.0,10763000000.0
2015-01-08,4153.2,4178.85,4133.05,4164.75,33071175.0,7920599999.999999
2015-01-09,4192.85,4203.2,4113.15,4138.7,36404255.0,8952600000.0
2015-01-12,4144.35,4214.0,4110.05,4201.15,33952905.0,8091400000.0
2015-01-13,4218.15,4237.75,4152.15,4170.45,32737851.0,7816600000.0
2015-01-14,4159.7,4191.8,4116.75,4141.35,29216642.0,6800300000.0
2015-01-15,4338.85,4368.5,4261.05,4327.0,68261112.0,18377000000.0
2015-01-16,4323.65,4323.65,4240.65,4261.0,42407069.0,11426400000.000002
2015-01-19,4278.25,4300.15,4247.65,4254.1,28384136.0,7470800000.0
2015-01-20,4263.55,4329.9,4263.55,4302.45,34655917.0,9341300000.0
2015-01-21,4320.5,4427.25,4314.05,4407.8,58385109.0,17467600000.0
2015-01-22,4426.75,4431.0,4342.6,4373.55,36557380.0,9259100000.0
2015-01-23,4427.55,4453.9,4346.5,4382.4,47909342.0,11766199999.999998
2015-01-27,4409.05,4409.05,4305.55,4385.35,45317256.0,11136500000.0
2015-01-28,4382.2,4453.7,4353.4,4419.25,50450776.0,13005200000.0
2015-01-29,4399.05,4410.0,4279.75,4299.15,64544090.0,14443400000.0
2015-01-30,4329.75,4331.25,4029.25,4046.45,120593006.0,25353200000.0
2015-02-02,4046.45,4077.55,4002.25,4039.6,58108688.0,12629000000.0
2015-02-03,4086.8,4088.4,3911.15,3924.6,86316997.0,18613700000.0
2015-02-04,3951.1,3951.3,3841.65,3864.45,67504132.0,16378500000.0
2015-02-05,3872.95,3901.45,3766.7,3784.65,72303862.0,13023800000.000002
2015-02-06,3778.15,3826.15,3707.35,3766.7,71302433.0,13238100000.0
2015-02-09,3751.1,3791.3,3620.3,3635.55,54315791.0,11168800000.000002
2015-02-10,3606.8,3771.75,3590.85,3704.85,70029034.0,14421199999.999998
2015-02-11,3742.1,3775.15,3689.4,3726.75,62149638.0,11882800000.0
2015-02-12,3757.65,3758.25,3636.5,3693.8,63147856.0,13306099999.999998
2015-02-13,3731.5,3914.65,3709.2,3901.55,116793412.0,29357500000.0
2015-02-16,3938.8,3961.1,3869.8,3892.55,52240615.0,11886600000.0
2015-02-18,3900.9,3908.8,3857.8,3887.0,37589237.0,8190900000.0
2015-02-19,3897.7,3905.2,3774.0,3839.95,46295403.0,10136900000.0
2015-02-20,3842.9,3927.85,3791.6,3875.05,67109210.0,12222000000.0
2015-02-23,3890.25,3894.0,3783.9,3806.15,36798951.0,7585400000.0
2015-02-24,3810.3,3822.9,3737.85,3784.05,51391854.0,10149300000.0
2015-02-25,3818.15,3828.0,3763.1,3770.9,36809345.0,7756000000.0
2015-02-26,3786.55,3786.55,3670.95,3685.9,70958482.0,12711900000.0
2015-02-27,3718.4,3844.7,3706.4,3836.55,58884060.0,11986000000.0
2015-02-28,3897.15,3931.95,3774.15,3857.55,75257026.0,16186000000.0
2015-03-02,3906.85,3906.85,3799.7,3856.4,47815657.0,9939600000.0
2015-03-03,3873.65,3914.75,3834.5,3902.6,55963261.0,10446800000.0
2015-03-04,4064.8,4064.8,3765.4,3783.85,101592932.0,22181600000.0
2015-03-05,3795.2,3815.2,3739.15,3791.1,49755150.0,10241300000.000002
2015-03-09,3762.9,3778.45,3713.25,3732.1,41102323.0,8263700000.0
2015-03-10,3735.35,3768.7,3678.85,3707.55,42612591.0,8543700000.0
2015-03-11,3716.95,3742.7,3657.45,3682.1,46873802.0,9530300000.0
2015-03-12,3718.15,3736.7,3707.85,3714.8,29009817.0,5977700000.0
2015-03-13,3755.8,3763.75,3639.85,3648.25,42443711.0,8143400000.0
2015-03-16,3657.85,3692.4,3637.7,3667.0,35434737.0,7356300000.0
2015-03-17,3693.95,3694.35,3633.5,3681.4,38675372.0,7622700000.0
2015-03-18,3693.2,3738.8,3667.45,3722.3,39910257.0,7875200000.0
2015-03-19,3759.15,3759.15,3619.6,3632.7,37161703.0,7129299999.999999
2015-03-20,3630.5,3638.45,3575.3,3589.6,41795487.0,7971400000.0
2015-03-23,3605.2,3606.6,3536.2,3547.3,35353038.0,7000400000.0
2015-03-24,3534.4,3562.25,3483.1,3499.35,45415061.0,8960400000.0
2015-03-25,3512.8,3513.25,3433.65,3438.65,37957561.0,7655100000.0
2015-03-26,3420.4,3436.2,3316.95,3331.35,66891370.0,11182900000.0
2015-03-27,3365.55,3399.85,3281.8,3381.75,65071627.0,11441800000.0
2015-03-30,3409.05,3448.85,3368.5,3436.3,36572502.0,6991799999.999999
2015-03-31,3452.9,3469.85,3397.95,3410.4,45459762.0,9169600000.0
2015-04-01,3401.55,3518.45,3375.85,3507.8,40985582.0,7711500000.0
2015-04-06,3530.85,3530.85,3476.75,3506.35,36875147.0,7411799999.999999
2015-04-07,3520.35,3535.75,3465.25,3493.7,41737219.0,8020000000.0
2015-04-08,3498.8,3548.65,3493.2,3506.5,35772237.0,6583300000.0
2015-04-09,3524.65,3611.5,3488.05,3604.7,58126988.0,10662900000.0
2015-04-10,3609.0,3676.85,3595.3,3662.3,48236070.0,9932800000.0
2015-04-13,3681.0,3693.8,3650.85,3681.85,35855966.0,7320599999.999999
2015-04-15,3693.15,3797.35,3680.8,3733.95,60500364.0,11976199999.999998
2015-04-16,3737.3,3757.9,3673.85,3731.7,44520190.0,9240900000.0
2015-04-17,3720.0,3775.05,3696.85,3737.2,54442824.0,10231000000.0
2015-04-20,3731.9,3773.15,3646.0,3681.2,46773520.0,9107500000.0
2015-04-21,3673.45,3723.4,3615.35,3699.3,46127745.0,8881100000.0
2015-04-22,3716.05,3741.3,3568.45,3653.25,50870304.0,9699700000.0
2015-04-23,3671.45,3691.3,3579.25,3591.35,39369271.0,7594100000.0
2015-04-24,3598.6,3601.95,3523.95,3536.3,37892845.0,7022000000.0
2015-04-27,3545.85,3546.05,3447.3,3457.75,50560163.0,8464100000.0
2015-04-28,3454.8,3530.35,3441.8,3517.35,40351807.0,7445100000.0
2015-04-29,3515.45,3530.4,3485.5,3505.65,26836881.0,4994600000.0
2015-04-30,3488.35,3520.8,3448.7,3484.6,59784832.0,11272300000.0
2015-05-04,3527.55,3586.5,3511.6,3579.0,31595493.0,5725300000.0
2015-05-05,3577.9,3581.5,3524.25,3530.4,27925981.0,4984600000.0
2015-05-06,3520.55,3545.55,3405.4,3413.55,47848030.0,8757800000.0
2015-05-07,3395.95,3417.6,3306.35,3328.85,47136886.0,8348600000.0
2015-05-08,3369.6,3406.15,3262.35,3295.15,81249178.0,12727800000.0
2015-05-11,3316.55,3511.05,3293.2,3498.1,108068377.0,18329500000.0
2015-05-12,3484.15,3484.15,3358.55,3369.15,74837980.0,12347800000.0
2015-05-13,3396.9,3470.1,3379.65,3459.2,64035721.0,10405800000.0
2015-05-14,3454.75,3567.4,3425.6,3557.65,76417805.0,13720400000.0
2015-05-15,3569.55,3611.95,3562.35,3586.5,57768246.0,11438200000.0
2015-05-18,3610.4,3610.4,3554.8,3600.1,41719039.0,8339800000.0
2015-05-19,3595.25,3620.9,3564.8,3588.9,43714940.0,8651200000.0
2015-05-20,3601.9,3641.5,3600.75,3621.75,37030355.0,7139000000.0
2015-05-21,3636.45,3640.05,3570.45,3591.3,39007608.0,7573600000.0
2015-05-22,3616.6,3740.15,3512.7,3524.15,106584894.0,26402000000.0
2015-05-25,3502.85,3546.05,3465.35,3489.75,45630554.0,10587000000.0
2015-05-26,3499.2,3516.7,3468.25,3482.95,30888631.0,6188000000.0
2015-05-27,3474.35,3545.6,3454.8,3538.5,51796833.0,8844100000.0
2015-05-28,3536.4,3536.4,3490.5,3516.95,76120881.0,13289300000.0
2015-05-29,3524.55,3558.35,3519.25,3531.1,41820151.0,8293700000.0
2015-06-01,3536.75,3571.4,3531.4,3537.65,29098909.0,6012800000.0
2015-06-02,3544.65,3547.55,3385.5,3391.4,66849728.0,12747300000.0
2015-06-03,3395.05,3395.05,3281.6,3311.25,60915907.0,11646099999.999998
2015-06-04,3336.7,3340.85,3247.8,3290.1,56370871.0,10326800000.0
2015-06-05,3277.45,3337.7,3266.1,3280.15,38047887.0,7126700000.0
2015-06-08,3288.6,3288.6,3200.6,3214.5,46889465.0,8514600000.0
2015-06-09,3206.75,3247.9,3196.55,3226.85,42139462.0,7688800000.0
2015-06-10,3241.0,3284.65,3241.0,3255.7,29449558.0,5389100000.0
2015-06-11,3282.25,3283.3,3163.15,3168.2,56621798.0,10744600000.0
2015-06-12,3163.45,3188.0,3141.85,3166.85,39249096.0,6694900000.0
2015-06-15,3174.2,3185.55,3114.95,3120.55,36755587.0,6296300000.0
2015-06-16,3114.85,3179.75,3102.3,3168.1,33715432.0,5774200000.0
2015-06-17,3186.8,3193.85,3153.65,3168.65,30889294.0,5464200000.0
2015-06-18,3177.65,3213.4,3167.1,3181.35,37383462.0,6397100000.0
2015-06-19,3203.9,3230.25,3181.5,3214.2,36639773.0,6396700000.0
2015-06-22,3221.65,3311.5,3221.65,3296.45,44235246.0,7481200000.0
2015-06-23,3335.95,3377.95,3315.1,3338.8,52773955.0,9570700000.0
2015-06-24,3342.75,3342.75,3245.85,3259.75,35360406.0,6184900000.0
2015-06-25,3242.35,3287.45,3213.5,3276.7,61872917.0,10233800000.0
2015-06-26,3268.6,3278.65,3226.45,3262.9,41245225.0,7490100000.0
2015-06-29,3177.8,3214.25,3133.6,3205.25,49397903.0,8404299999.999999
2015-06-30,3193.45,3231.75,3180.35,3228.2,41162788.0,7472400000.0
2015-07-01,3232.45,3326.85,3225.25,3307.3,49950478.0,8389299999.999999
2015-07-02,3314.3,3346.35,3293.3,3303.4,31341573.0,5387900000.0
2015-07-03,3299.65,3334.8,3289.35,3328.75,34971765.0,5903000000.0
2015-07-06,3254.8,3366.25,3244.65,3360.45,40036707.0,6660100000.0
2015-07-07,3359.05,3407.15,3353.05,3380.4,39323867.0,7040100000.0
2015-07-08,3338.85,3354.55,3282.75,3310.8,37878336.0,6795700000.000001
2015-07-09,3315.6,3376.15,3315.6,3334.0,36945440.0,5744400000.000001
2015-07-10,3362.35,3378.6,3334.75,3373.4,34202008.0,6070400000.0
2015-07-13,3392.45,3415.3,3348.3,3404.6,28531356.0,5132400000.0
2015-07-14,3405.2,3410.5,3348.65,3358.1,29248536.0,5633300000.0
2015-07-15,3363.85,3391.75,3337.95,3349.0,25207597.0,4589300000.0
2015-07-16,3366.8,3393.7,3353.85,3387.9,27723566.0,4918900000.0
2015-07-17,3392.35,3411.25,3374.7,3380.95,21690680.0,3606700000.0
2015-07-20,3388.6,3388.6,3304.8,3320.4,27026036.0,4557600000.0
2015-07-21,3315.85,3343.1,3264.85,3271.35,25791549.0,4289300000.0
2015-07-22,3259.6,3330.95,3243.8,3320.15,28819988.0,5448000000.0
2015-07-23,3323.05,3355.25,3305.15,3332.75,25714968.0,4275200000.0
2015-07-24,3321.9,3338.6,3264.55,3274.25,29930952.0,5055800000.0
2015-07-27,3265.95,3265.95,3192.95,3199.0,41098395.0,5654200000.0
2015-07-28,3213.4,3272.7,3190.5,3211.55,89368890.0,13404200000.0
2015-07-29,3221.6,3226.05,3136.7,3150.35,52567348.0,7561900000.000001
2015-07-30,3158.9,3270.55,3158.9,3258.85,108225228.0,16002800000.0
2015-07-31,3270.7,3453.5,3267.7,3411.8,96093476.0,16227900000.0
2015-08-03,3415.9,3582.5,3415.9,3543.4,80996478.0,15443400000.0
2015-08-04,3559.85,3669.9,3504.6,3650.7,114681039.0,22809600000.0
2015-08-05,3662.55,3690.35,3606.05,3617.6,72694289.0,14070500000.0
2015-08-06,3610.1,3684.35,3574.3,3666.25,61858614.0,12650600000.0
2015-08-07,3655.1,3655.1,3565.75,3579.35,44061323.0,9004900000.0
2015-08-10,3580.9,3622.75,3550.95,3576.3,38867761.0,8237500000.0
2015-08-11,3605.3,3637.6,3430.65,3442.95,71089713.0,16070000000.0
2015-08-12,3420.25,3433.45,3300.5,3310.35,69307448.0,13779500000.0
2015-08-13,3351.45,3400.8,3316.7,3331.15,50731483.0,9410600000.0
2015-08-14,3364.65,3491.45,3326.75,3483.7,67410547.0,12405700000.0
2015-08-17,3547.95,3715.65,3547.95,3699.2,148161938.0,29892600000.000004
2015-08-18,3710.15,3782.8,3644.6,3728.5,95909230.0,20673300000.0
2015-08-19,3713.3,3729.3,3612.55,3645.8,51909871.0,10832400000.0
2015-08-20,3625.35,3686.6,3485.0,3522.3,62580404.0,12440700000.0
2015-08-21,3396.25,3513.55,3358.3,3493.4,66527142.0,13049400000.0
2015-08-24,3314.0,3359.3,3137.65,3166.7,97679256.0,17154500000.0
2015-08-25,3242.75,3260.75,3062.2,3233.5,95380861.0,15709900000.0
2015-08-26,3223.6,3235.7,3134.75,3146.4,62586376.0,10401600000.0
2015-08-27,3222.5,3236.2,3176.4,3230.25,100706313.0,14786400000.000002
2015-08-28,3291.85,3312.15,3183.6,3203.4,59729975.0,10619300000.0
2015-08-31,3199.55,3255.9,3167.7,3200.3,65371975.0,11422700000.0
2015-09-01,3162.15,3162.15,3043.05,3058.5,67220140.0,11286500000.0
2015-09-02,3105.8,3105.8,2953.45,2961.75,71867040.0,12382900000.0
2015-09-03,2995.3,3042.5,2975.8,3001.8,49320279.0,8237700000.0
2015-09-04,2992.75,2992.75,2874.85,2923.35,68994952.0,10959300000.0
2015-09-07,2942.9,2963.65,2858.4,2866.6,46664965.0,7577900000.0
