Date,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI
02-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14572.05,14800.0,14500.45,14735.9,14735.9,10058.0,110727.62,951975.0,122325.0
02-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,14515.9,14824.2,14515.9,14764.75,14764.75,1401.0,15459.58,86100.0,24075.0
03-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,14770.0,14903.9,14611.0,14820.55,14820.55,158893.0,1764235.04,10121475.0,452475.0
03-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14808.65,14941.85,14651.75,14862.5,14862.5,6935.0,77287.0,975600.0,23625.0
03-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,14806.45,14962.0,14674.7,14888.9,14888.9,1432.0,15989.27,105375.0,19275.0
04-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,14765.0,14938.0,14731.0,14895.35,14895.35,154221.0,1716476.09,10987875.0,866400.0
04-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14813.45,14973.8,14779.65,14936.05,14936.05,4580.0,51139.32,1012050.0,36450.0
04-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,14848.55,15000.0,14806.0,14965.45,14965.45,778.0,8702.81,112875.0,7500.0
05-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,14949.95,15008.0,14866.0,14930.65,14930.65,155740.0,1745540.55,11082150.0,94275.0
05-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14979.0,15045.2,14908.3,14968.4,14968.4,5588.0,62808.63,1061625.0,49575.0
05-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15011.0,15070.0,14940.1,15003.75,15003.75,915.0,10306.77,123525.0,10650.0
08-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,15068.0,15167.0,15031.0,15126.5,15126.5,123366.0,1398353.07,10985550.0,-96600.0
08-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15050.0,15199.7,15050.0,15162.3,15162.3,6260.0,71120.12,1116750.0,55125.0
08-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15079.05,15237.8,15079.05,15200.2,15200.2,1582.0,18023.97,148725.0,25200.0
09-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,15153.0,15266.0,15062.4,15105.75,15105.75,132022.0,1502729.51,10832925.0,-152625.0
09-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15182.0,15299.9,15103.65,15145.3,15145.3,7214.0,82327.08,1227375.0,110625.0
09-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15220.5,15340.0,15146.0,15181.35,15181.35,1588.0,18173.71,169350.0,20625.0
10-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,15105.0,15170.0,14984.0,15119.55,15119.55,167931.0,1898909.0,10722000.0,-110925.0
10-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15166.05,15208.8,15028.0,15162.7,15162.7,6919.0,78432.27,1280475.0,53100.0
10-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15219.95,15244.25,15070.0,15204.3,15204.3,1345.0,15281.31,175650.0,6300.0
11-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,15090.0,15201.95,15075.0,15184.95,15184.95,98123.0,1114628.4,10852875.0,130875.0
11-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15122.45,15239.9,15115.4,15225.55,15225.55,4626.0,52694.61,1359825.0,79350.0
11-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15150.0,15284.6,15150.0,15271.55,15271.55,688.0,7860.66,193425.0,17775.0
12-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,15172.05,15236.0,15071.05,15161.45,15161.45,118930.0,1352960.02,10966125.0,113250.0
12-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15222.2,15274.0,15115.0,15200.5,15200.5,6061.0,69142.25,1416225.0,56400.0
12-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15315.2,15315.2,15160.05,15244.55,15244.55,1081.0,12366.96,222375.0,28950.0
15-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,15249.0,15357.0,15240.0,15332.2,15332.2,92625.0,1062983.51,10872450.0,-93675.0
15-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15289.65,15396.95,15283.9,15374.75,15374.75,8316.0,95686.58,1520850.0,104625.0
15-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15320.0,15449.8,15294.4,15426.65,15426.65,2240.0,25859.68,316725.0,94350.0
16-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,15373.95,15430.0,15246.1,15330.25,15330.25,126110.0,1451228.54,10764525.0,-107925.0
16-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15428.15,15472.8,15297.0,15376.65,15376.65,8728.0,100747.46,1579575.0,58725.0
16-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15457.15,15525.0,15357.15,15437.9,15437.9,1586.0,18385.49,349275.0,32550.0
17-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,15279.0,15323.85,15165.05,15207.05,15207.05,135603.0,1550015.57,10998150.0,233625.0
17-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15320.45,15369.8,15220.0,15253.95,15253.95,9245.0,106006.04,1647225.0,67650.0
17-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15407.55,15429.8,15283.15,15320.2,15320.2,1931.0,22229.84,394050.0,44775.0
18-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,15221.1,15255.3,15065.1,15116.1,15116.1,126681.0,1439639.62,10976100.0,-22050.0
18-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15266.0,15295.0,15115.8,15163.55,15163.55,9922.0,113135.94,1690725.0,43500.0
18-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15330.95,15357.85,15181.0,15226.85,15226.85,1926.0,22051.16,417000.0,22950.0
19-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,15062.2,15145.0,14900.05,14987.0,14987.0,158540.0,1786613.23,10640400.0,-335700.0
19-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15164.85,15191.0,14947.1,15025.4,15025.4,18667.0,210937.87,1915725.0,225000.0
19-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15180.15,15253.25,15013.7,15086.9,15086.9,2599.0,29494.47,458325.0,41325.0
22-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,14982.0,15002.85,14639.75,14672.65,14672.65,170102.0,1889062.66,8973975.0,-1666425.0
22-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15008.9,15049.4,14687.25,14722.3,14722.3,39423.0,439147.48,3070125.0,1154400.0
22-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15079.95,15111.25,14752.15,14812.45,14812.45,4405.0,49204.57,511350.0,53025.0
23-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,14755.25,14871.0,14662.55,14711.55,14711.55,185394.0,2051999.58,7390425.0,-1583550.0
23-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14800.0,14915.45,14708.75,14762.85,14762.85,52909.0,587485.44,4553175.0,1483050.0
23-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,14840.0,14979.5,14779.4,14821.1,14821.1,2800.0,31230.63,569325.0,57975.0
24-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,14755.15,15524.0,14714.5,14993.75,14993.75,137821.0,1536010.17,5793000.0,-1597425.0
24-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14745.0,15130.0,14744.95,15037.55,15037.55,56258.0,629245.35,6214200.0,1661025.0
24-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,14823.75,15146.25,14823.75,15105.15,15105.15,2056.0,23084.66,611400.0,42075.0
25-FEB-2021,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,15078.0,15180.9,15050.35,15100.55,15097.35,161791.0,1836021.1,2905575.0,-2887425.0
25-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15075.8,15290.0,15075.75,15169.5,15169.5,132977.0,1514049.96,9593400.0,3379200.0
25-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15200.0,15309.55,15148.5,15242.2,15242.2,5949.0,68056.94,857550.0,246150.0
26-FEB-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14948.0,14949.95,14521.65,14578.45,14578.45,350548.0,3867033.13,10870350.0,1276950.0
26-FEB-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15000.1,15014.55,14600.0,14642.7,14642.7,12027.0,133378.51,1058325.0,200775.0
26-FEB-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15010.0,15044.95,14648.7,14685.65,14685.65,2224.0,24700.34,128550.0,128550.0
01-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14709.95,14839.45,14658.5,14797.75,14797.75,160227.0,1773925.91,9807375.0,-1062975.0
01-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,14745.0,14908.45,14728.95,14868.45,14868.45,7128.0,79335.74,1220775.0,162450.0
01-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,14836.2,14949.2,14784.15,14912.75,14912.75,2332.0,26047.78,262200.0,133650.0
02-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14845.0,14989.75,14776.2,14958.15,14958.15,183572.0,2049457.17,10189875.0,382500.0
02-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,14915.9,15060.0,14855.55,15027.95,15027.95,5409.0,60687.65,1221600.0,825.0
02-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15020.1,15100.5,14900.0,15073.8,15073.8,782.0,8804.45,273000.0,10800.0
03-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15062.0,15318.0,15034.55,15298.85,15298.85,148386.0,1688370.08,10287525.0,97650.0
03-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15100.0,15383.15,15099.9,15365.3,15365.3,5787.0,66119.85,1268400.0,46800.0
03-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15160.0,15427.25,15130.55,15409.35,15409.35,1198.0,13742.43,294825.0,21825.0
04-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15047.95,15235.0,14992.1,15106.25,15106.25,206276.0,2338653.19,12360825.0,2073300.0
04-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15100.0,15300.0,15066.75,15179.5,15179.5,7722.0,87969.76,1357725.0,89325.0
04-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15200.0,15343.9,15115.0,15228.35,15228.35,2178.0,24903.12,378075.0,83250.0
05-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14970.0,15098.1,14861.85,14953.05,14953.05,200859.0,2256569.8,12842250.0,481425.0
05-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15052.0,15169.95,14940.2,15033.05,15033.05,6412.0,72409.31,1403175.0,45450.0
05-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15035.0,15218.55,14999.0,15074.2,15074.2,1097.0,12425.57,386175.0,8100.0
08-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15001.2,15140.0,14927.15,14969.0,14969.0,181511.0,2045660.14,12858975.0,16725.0
08-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15120.0,15212.0,15006.7,15048.05,15048.05,6332.0,71725.69,1455750.0,52575.0
08-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15145.15,15254.8,15062.0,15093.3,15093.3,1192.0,13546.59,403350.0,17175.0
09-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15075.2,15179.85,14953.25,15134.75,15134.75,169539.0,1916861.0,11584575.0,-1274400.0
09-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15138.05,15234.2,15031.0,15202.85,15202.85,6445.0,73239.27,1426500.0,-29250.0
09-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15200.0,15280.0,15089.5,15253.65,15253.65,1038.0,11841.81,408825.0,5475.0
10-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15251.1,15262.15,15131.05,15209.3,15209.3,107690.0,1227622.47,11179200.0,-405375.0
10-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15245.95,15316.9,15209.5,15279.6,15279.6,5191.0,59433.4,1541925.0,115425.0
10-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15300.0,15360.0,15255.0,15327.3,15327.3,1460.0,16755.53,465000.0,56175.0
12-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15362.1,15375.0,14961.55,15051.4,15051.4,184334.0,2095896.45,11470275.0,291075.0
12-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15395.3,15440.0,15040.25,15124.3,15124.3,11690.0,133552.17,1681800.0,139875.0
12-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15436.8,15485.95,15090.0,15173.75,15173.75,2914.0,33483.53,499275.0,34275.0
15-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15050.0,15068.95,14771.0,14968.75,14968.75,171301.0,1912216.17,11192250.0,-278025.0
15-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15124.35,15125.65,14844.8,15041.7,15041.7,12026.0,134843.46,1751400.0,69600.0
15-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15160.1,15160.1,14895.8,15094.15,15094.15,3706.0,41654.98,504450.0,5175.0
16-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,15008.0,15082.2,14915.2,14959.7,14959.7,146432.0,1647118.23,10529175.0,-663075.0
16-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15089.45,15151.0,14993.25,15029.05,15029.05,10195.0,115259.61,1881600.0,130200.0
16-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15179.95,15201.0,15045.7,15081.35,15081.35,1640.0,18612.21,526650.0,22200.0
17-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14968.0,14981.15,14741.2,14771.3,14771.3,146439.0,1633048.49,9806775.0,-722400.0
17-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,15035.05,15049.0,14818.8,14846.55,14846.55,13760.0,154092.01,2142075.0,260475.0
17-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,15075.65,15098.9,14871.05,14892.3,14892.3,2618.0,29394.14,609825.0,83175.0
18-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14868.25,14900.25,14506.5,14577.05,14577.05,185434.0,2045594.15,9461325.0,-345450.0
18-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,14947.4,14974.35,14581.65,14650.7,14650.7,22655.0,250883.34,2418000.0,275925.0
18-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,14990.0,15015.15,14640.1,14707.35,14707.35,3139.0,34849.54,610800.0,975.0
19-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14499.8,14805.0,14371.3,14756.45,14756.45,235783.0,2580802.68,8781600.0,-679725.0
19-MAR-2021,FUTIDX,NIFTY,29-Apr-2021,0.0,XX,14590.8,14879.75,14451.8,14832.2,14832.2,30234.0,332714.4,2818950.0,400950.0
19-MAR-2021,FUTIDX,NIFTY,27-May-2021,0.0,XX,14650.0,14925.0,14500.0,14878.7,14878.7,4549.0,50148.36,639525.0,28725.0
22-MAR-2021,FUTIDX,NIFTY,25-Mar-2021,0.0,XX,14741.05,14779.9,14600.0,14741.6,14741.6,151465.0,1668957.53,7996950.0,-784650.0
